會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
流動資產,,,,,,,,
現金及約當現金,214585.0,7.72,369436.0,13.46,362643.0,12.6,445355.0,15.11
按攤銷後成本衡量之金融資產－流動,7000.0,0.25,7000.0,0.26,7000.0,0.24,7000.0,0.24
應收票據淨額,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
應收帳款淨額,596236.0,21.45,493151.0,17.97,674646.0,23.45,787647.0,26.73
其他應收款淨額,37666.0,1.36,32026.0,1.17,45415.0,1.58,23855.0,0.81
存貨,901781.0,32.45,860582.0,31.36,830780.0,28.87,776193.0,26.34
預付款項,66973.0,2.41,57153.0,2.08,65712.0,2.28,53557.0,1.82
其他流動資產,160.0,0.01,495.0,0.02,487.0,0.02,28.0,0.0
流動資產合計,1824403.0,65.65,1819843.0,66.32,1986683.0,69.04,2093637.0,71.05
非流動資產,,,,,,,,
透過其他綜合損益按公允價值衡量之金融資產－非流動,116517.0,4.19,113514.0,4.14,95932.0,3.33,97187.0,3.3
不動產、廠房及設備,492779.0,17.73,481093.0,17.53,475251.0,16.52,467785.0,15.88
使用權資產,231282.0,8.32,222748.0,8.12,215882.0,7.5,207887.0,7.06
無形資產,74469.0,2.68,67210.0,2.45,63302.0,2.2,54962.0,1.87
遞延所得稅資產,26967.0,0.97,26924.0,0.98,27554.0,0.96,13250.0,0.45
其他非流動資產,12640.0,0.45,12876.0,0.47,12772.0,0.44,11868.0,0.4
非流動資產合計,954654.0,34.35,924365.0,33.68,890693.0,30.96,852939.0,28.95
資產總額,2779057.0,100.0,2744208.0,100.0,2877376.0,100.0,2946576.0,100.0
流動負債,,,,,,,,
短期借款,616031.0,22.17,741072.0,27.0,824492.0,28.65,807262.0,27.4
應付短期票券,25000.0,0.9,25000.0,0.91,25000.0,0.87,25000.0,0.85
合約負債－流動,126318.0,4.55,37879.0,1.38,15309.0,0.53,37191.0,1.26
應付票據,100.0,0.0,2232.0,0.08,377079.0,13.1,90.0,0.0
應付帳款,392912.0,14.14,320684.0,11.69,133315.0,4.63,283825.0,9.63
其他應付款,162205.0,5.84,145105.0,5.29,19142.0,0.67,190111.0,6.45
本期所得稅負債,134.0,0.0,115.0,0.0,28005.0,0.97,3028.0,0.1
負債準備－流動,20338.0,0.73,18454.0,0.67,64594.0,2.24,20683.0,0.7
租賃負債－流動,27717.0,1.0,27398.0,1.0,1486936.0,51.68,28428.0,0.96
其他流動負債,49734.0,1.79,58211.0,2.12,,,62773.0,2.13
流動負債合計,1420489.0,51.11,1376150.0,50.15,73171.0,2.54,1458391.0,49.49
非流動負債,,,,,11234.0,0.39,,
長期借款,85353.0,3.07,86754.0,3.16,187759.0,6.53,59520.0,2.02
遞延所得稅負債,11317.0,0.41,11149.0,0.41,77987.0,2.71,179887.0,6.1
租賃負債－非流動,201127.0,7.24,194690.0,7.09,350151.0,12.17,60690.0,2.06
其他非流動負債,93449.0,3.36,80895.0,2.95,1837087.0,63.85,300097.0,10.18
非流動負債合計,391246.0,14.08,373488.0,13.61,,,1758488.0,59.68
負債總額,1811735.0,65.19,1749638.0,63.76,,,,
歸屬於母公司業主之權益,,,,,1932211.0,67.15,,
股本,,,,,1932211.0,67.15,2132211.0,72.36
普通股股本,1894441.0,68.17,1932211.0,70.41,,,2132211.0,72.36
股本合計,1894441.0,68.17,1932211.0,70.41,63.0,0.0,,
資本公積,,,,,14945.0,0.52,2220.0,0.08
資本公積－採用權益法認列關聯企業及合資股權淨值之變動數,63.0,0.0,63.0,0.0,71597.0,2.49,63.0,0.0
資本公積－員工認股權,8845.0,0.32,11894.0,0.43,86605.0,3.01,17995.0,0.61
資本公積－其他,71597.0,2.58,71597.0,2.61,,,71937.0,2.44
資本公積合計,80505.0,2.9,83554.0,3.04,5836.0,0.2,92215.0,3.13
保留盈餘,,,,,-884931.0,-30.75,,
特別盈餘公積,5836.0,0.21,5836.0,0.21,-879095.0,-30.55,5836.0,0.2
未分配盈餘（或待彌補虧損）,-943145.0,-33.94,-938882.0,-34.21,,,-924847.0,-31.39
保留盈餘合計,-937309.0,-33.73,-933046.0,-34.0,58399.0,2.03,-919011.0,-31.19
其他權益,,,,,-164560.0,-5.72,,
國外營運機構財務報表換算之兌換差額,69218.0,2.49,51800.0,1.89,-106161.0,-3.69,33839.0,1.15
透過其他綜合損益按公允價值衡量之金融資產未實現評價損益,-142384.0,-5.12,-143504.0,-5.23,-6669.0,-0.23,-163285.0,-5.54
其他權益合計,-73166.0,-2.63,-91704.0,-3.34,1026891.0,35.69,-129446.0,-4.39
庫藏股票,-6669.0,-0.24,-6669.0,-0.24,13398.0,0.47,-6669.0,-0.23
歸屬於母公司業主之權益合計,957802.0,34.47,984346.0,35.87,1040289.0,36.15,1169300.0,39.68
非控制權益,9520.0,0.34,10224.0,0.37,2877376.0,100.0,18788.0,0.64
權益總額,967322.0,34.81,994570.0,36.24,0.0,,1188088.0,40.32
負債及權益總計,2779057.0,100.0,2744208.0,100.0,0.0,,2946576.0,100.0
待註銷股本股數（單位：股）,0.0,,0.0,,195879.0,,0.0,
預收股款（權益項下）之約當發行股數（單位：股）,0.0,,0.0,,,,0.0,
母公司暨子公司所持有之母公司庫藏股股數（單位：股）,195879.0,,195879.0,,,,195879.0,
