會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
營業收入合計,724687.0,100.0,628087.0,100.0,872368.0,100.0,2832440.0,100.0
營業成本合計,563526.0,77.76,481543.0,76.67,631697.0,72.41,2093944.0,73.93
營業毛利（毛損）,161161.0,22.24,146544.0,23.33,240671.0,27.59,738496.0,26.07
營業毛利（毛損）淨額,161161.0,22.24,146544.0,23.33,240671.0,27.59,738496.0,26.07
營業費用,,,,,,,,
推銷費用,50361.0,6.95,38783.0,6.17,50076.0,5.74,166031.0,5.86
管理費用,56015.0,7.73,40019.0,6.37,40489.0,4.64,190430.0,6.72
研究發展費用,84649.0,11.68,87996.0,14.01,108334.0,12.42,401691.0,14.18
預期信用減損損失（利益）,10313.0,1.42,-6889.0,-1.1,-2776.0,-0.32,39344.0,1.39
營業費用合計,201338.0,27.78,159909.0,25.46,196123.0,22.48,797496.0,28.16
營業利益（損失）,-40177.0,-5.54,-13365.0,-2.13,44548.0,5.11,-59000.0,-2.08
營業外收入及支出,,,,,,,,
利息收入,199.0,0.03,331.0,0.05,607.0,0.07,1653.0,0.06
其他收入,1573.0,0.22,7791.0,1.24,1116.0,0.13,15939.0,0.56
其他利益及損失淨額,-17905.0,-2.47,21453.0,3.42,15027.0,1.72,27999.0,0.99
財務成本淨額,6921.0,0.96,7830.0,1.25,8691.0,1.0,32839.0,1.16
營業外收入及支出合計,-23054.0,-3.18,21745.0,3.46,8059.0,0.92,12752.0,0.45
稅前淨利（淨損）,-63231.0,-8.73,8380.0,1.33,52607.0,6.03,-46248.0,-1.63
所得稅費用（利益）合計,-21047.0,-2.9,202.0,0.03,76.0,0.01,-9648.0,-0.34
繼續營業單位本期淨利（淨損）,-42184.0,-5.82,8178.0,1.3,52531.0,6.02,-36600.0,-1.29
本期淨利（淨損）,-42184.0,-5.82,8178.0,1.3,52531.0,6.02,-36600.0,-1.29
其他綜合損益(淨額),,,,,,,,
透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,-24925.0,-3.44,-1120.0,-0.18,-21056.0,-2.41,14348.0,0.51
不重分類至損益之項目：,-24925.0,-3.44,-1120.0,-0.18,-21056.0,-2.41,-45826.0,-1.62
國外營運機構財務報表換算之兌換差額,31116.0,4.29,-15855.0,-2.52,11193.0,1.28,-31478.0,-1.11
後續可能重分類至損益之項目：,31116.0,4.29,-15855.0,-2.52,11193.0,1.28,-3064.0,-0.11
其他綜合損益（淨額）,6191.0,0.85,-16975.0,-2.7,-9863.0,-1.13,11211.0,0.4
本期綜合損益總額,-35993.0,-4.97,-8797.0,-1.4,42668.0,4.89,8147.0,0.29
淨利（損）歸屬於：,,,,,,,-23331.0,-0.82
母公司業主（淨利∕損）,-41125.0,-5.67,9037.0,1.44,53951.0,6.18,-59931.0,-2.12
非控制權益（淨利∕損）,-1059.0,-0.15,-859.0,-0.14,-1420.0,-0.16,,
母公司業主（綜合損益）,-33735.0,-4.66,-9501.0,-1.51,39494.0,4.53,-32399.0,-1.14
非控制權益（綜合損益）,-2258.0,-0.31,704.0,0.11,3174.0,0.36,-4201.0,-0.15
基本每股盈餘,,,,,,,-66941.0,-2.36
繼續營業單位淨利（淨損）,-0.22,,0.05,,0.28,,7010.0,0.25
基本每股盈餘,-0.22,,0.05,,0.28,,,
稀釋每股盈餘,,,,,,,-0.17,
繼續營業單位淨利（淨損）,-0.22,,0.05,,0.28,,-0.17,
稀釋每股盈餘,-0.22,,0.05,,0.28,,,
