會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
銷貨收入淨額,4466749.0,96.71,3926340.0,95.3,4054826.0,95.09,16447500.0,95.87
其他營業收入淨額,151753.0,3.29,193806.0,4.7,209565.0,4.91,708032.0,4.13
營業收入合計,4618502.0,100.0,4120146.0,100.0,4264391.0,100.0,17155532.0,100.0
銷貨成本,4104961.0,88.88,3529894.0,85.67,4023570.0,94.35,15596989.0,90.92
其他營業成本,108939.0,2.36,90729.0,2.2,99216.0,2.33,369639.0,2.15
營業成本合計,4213900.0,91.24,3620623.0,87.88,4122786.0,96.68,15966628.0,93.07
營業毛利（毛損）,404602.0,8.76,499523.0,12.12,141605.0,3.32,1188904.0,6.93
未實現銷貨（損）益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
已實現銷貨（損）益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
營業毛利（毛損）淨額,404602.0,8.76,499523.0,12.12,141605.0,3.32,1188904.0,6.93
營業費用,,,,,,,,
推銷費用,75063.0,1.63,79789.0,1.94,67198.0,1.58,294727.0,1.72
管理費用,41846.0,0.91,36663.0,0.89,20926.0,0.49,132338.0,0.77
預期信用減損損失（利益）,-1929.0,-0.04,-354.0,-0.01,-833.0,-0.02,-2940.0,-0.02
營業費用合計,114980.0,2.49,116098.0,2.82,87291.0,2.05,424125.0,2.47
營業利益（損失）,289622.0,6.27,383425.0,9.31,54314.0,1.27,764779.0,4.46
營業外收入及支出,,,,,,,,
利息收入,694.0,0.02,178.0,0.0,82.0,0.0,1746.0,0.01
其他收入,9042.0,0.2,39812.0,0.97,179970.0,4.22,248118.0,1.45
其他利益及損失淨額,47836.0,1.04,-90970.0,-2.21,-296734.0,-6.96,-125019.0,-0.73
財務成本淨額,36231.0,0.78,46798.0,1.14,60305.0,1.41,220086.0,1.28
採用權益法認列之關聯企業及合資損益之份額淨額,56.0,0.0,-1890.0,-0.05,3220.0,0.08,-9738.0,-0.06
營業外收入及支出合計,21397.0,0.46,-99668.0,-2.42,-173767.0,-4.07,-104979.0,-0.61
稅前淨利（淨損）,311019.0,6.73,283757.0,6.89,-119453.0,-2.8,659800.0,3.85
所得稅費用（利益）合計,79474.0,1.72,135809.0,3.3,32924.0,0.77,242232.0,1.41
繼續營業單位本期淨利（淨損）,231545.0,5.01,147948.0,3.59,-152377.0,-3.57,417568.0,2.43
本期淨利（淨損）,231545.0,5.01,147948.0,3.59,-152377.0,-3.57,417568.0,2.43
其他綜合損益(淨額),,,,,,,,
透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,228645.0,4.95,-744636.0,-18.07,-565945.0,-13.27,1030.0,0.01
不重分類至損益之項目：,228645.0,4.95,-744636.0,-18.07,-565945.0,-13.27,-713606.0,-4.16
國外營運機構財務報表換算之兌換差額,3452.0,0.07,3984.0,0.1,6598.0,0.15,-712576.0,-4.15
後續可能重分類至損益之項目：,3452.0,0.07,3984.0,0.1,6598.0,0.15,10575.0,0.06
其他綜合損益（淨額）,232097.0,5.03,-740652.0,-17.98,-559347.0,-13.12,10575.0,0.06
本期綜合損益總額,463642.0,10.04,-592704.0,-14.39,-711724.0,-16.69,-702001.0,-4.09
淨利（損）歸屬於：,,,,,,,-284433.0,-1.66
母公司業主（淨利∕損）,233649.0,5.06,136568.0,3.31,-155498.0,-3.65,,
非控制權益（淨利∕損）,-2104.0,-0.05,11380.0,0.28,3121.0,0.07,393563.0,2.29
母公司業主（綜合損益）,465737.0,10.08,-604095.0,-14.66,-714859.0,-16.76,24005.0,0.14
非控制權益（綜合損益）,-2095.0,-0.05,11391.0,0.28,3135.0,0.07,-308464.0,-1.8
基本每股盈餘,,,,,,,24031.0,0.14
繼續營業單位淨利（淨損）,0.73,,0.43,,-0.48,,,
基本每股盈餘,0.73,,0.43,,-0.48,,1.23,
稀釋每股盈餘,,,,,,,1.23,
繼續營業單位淨利（淨損）,0.73,,0.43,,-0.48,,,
稀釋每股盈餘,0.73,,0.43,,-0.48,,1.22,
