會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
營業收入合計,701581.0,100.0,529433.0,100.0,814509.0,100.0,2864412.0,100.0
營業成本合計,610801.0,87.06,494179.0,93.34,743585.0,91.29,2864412.0,100.0
營業毛利（毛損）,90780.0,12.94,35254.0,6.66,70924.0,8.71,2542078.0,88.75
營業毛利（毛損）淨額,90780.0,12.94,35254.0,6.66,70924.0,8.71,2542078.0,88.75
營業費用,,,,,,,322334.0,11.25
推銷費用,11299.0,1.61,9181.0,1.73,14654.0,1.8,322334.0,11.25
管理費用,16081.0,2.29,10271.0,1.94,7081.0,0.87,,
研究發展費用,789.0,0.11,880.0,0.17,960.0,0.12,49004.0,1.71
營業費用合計,28169.0,4.02,20332.0,3.84,22695.0,2.79,46086.0,1.61
營業利益（損失）,62611.0,8.92,14922.0,2.82,48229.0,5.92,3564.0,0.12
營業外收入及支出,,,,,,,98654.0,3.44
利息收入,59.0,0.01,135.0,0.03,89.0,0.01,223680.0,7.81
其他收入,1325.0,0.19,48600.0,9.18,2497.0,0.31,,
其他利益及損失淨額,17816.0,2.54,-2903.0,-0.55,-1048.0,-0.13,701.0,0.02
財務成本淨額,166.0,0.02,157.0,0.03,593.0,0.07,57288.0,2.0
營業外收入及支出合計,19034.0,2.71,45675.0,8.63,0.0,0.0,24293.0,0.85
稅前淨利（淨損）,81645.0,11.64,60597.0,11.45,945.0,0.12,1603.0,0.06
所得稅費用（利益）合計,16232.0,2.31,8059.0,1.52,49174.0,6.04,80679.0,2.82
繼續營業單位本期淨利（淨損）,65413.0,9.32,52538.0,9.92,9854.0,1.21,304359.0,10.63
本期淨利（淨損）,65413.0,9.32,52538.0,9.92,39320.0,4.83,56282.0,1.96
其他綜合損益(淨額),,,,,39320.0,4.83,248077.0,8.66
透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,7848.0,1.12,-37003.0,-6.99,,,248077.0,8.66
不重分類至損益之項目：,7848.0,1.12,-37003.0,-6.99,-75686.0,-9.29,,
國外營運機構財務報表換算之兌換差額,192.0,0.03,222.0,0.04,-75686.0,-9.29,2210.0,0.08
後續可能重分類至損益之項目：,192.0,0.03,222.0,0.04,411.0,0.05,-94955.0,-3.31
其他綜合損益（淨額）,8040.0,1.15,-36781.0,-6.95,411.0,0.05,-92745.0,-3.24
本期綜合損益總額,73453.0,10.47,15757.0,2.98,-75275.0,-9.24,616.0,0.02
淨利（損）歸屬於：,,,,,-35955.0,-4.41,616.0,0.02
母公司業主（淨利∕損）,65413.0,9.32,52538.0,9.92,,,-92129.0,-3.22
非控制權益（淨利∕損）,0.0,0.0,15757.0,2.98,39320.0,4.83,155948.0,5.44
母公司業主（綜合損益）,73453.0,10.47,,,-35955.0,-4.41,,
非控制權益（綜合損益）,0.0,0.0,0.27,,,,248077.0,8.66
基本每股盈餘,,,0.27,,0.2,,155948.0,5.44
繼續營業單位淨利（淨損）,0.34,,,,0.2,,,
基本每股盈餘,0.34,,0.27,,,,1.29,
稀釋每股盈餘,,,0.27,,0.2,,1.29,
繼續營業單位淨利（淨損）,0.34,,,,0.2,,,
稀釋每股盈餘,0.34,,,,,,1.28,
