會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
流動資產,,,,,,,,
現金及約當現金,163758.0,3.48,190897.0,3.93,173070.0,3.49,145087.0,3.0
透過損益按公允價值衡量之金融資產－流動,174537.0,3.71,170676.0,3.51,167805.0,3.38,176715.0,3.66
透過其他綜合損益按公允價值衡量之金融資產－流動,107892.0,2.29,99048.0,2.04,97775.0,1.97,96614.0,2.0
按攤銷後成本衡量之金融資產－流動,28408.0,0.6,28410.0,0.59,28407.0,0.57,28407.0,0.59
合約資產－流動,234277.0,4.98,226810.0,4.67,296090.0,5.97,269035.0,5.57
應收票據淨額,40994.0,0.87,27297.0,0.56,34054.0,0.69,26416.0,0.55
應收帳款淨額,617379.0,13.12,499180.0,10.28,669051.0,13.5,460694.0,9.54
其他應收款淨額,2090.0,0.04,68960.0,1.42,4994.0,0.1,6274.0,0.13
存貨,753773.0,16.01,996446.0,20.52,0.0,0.0,1048506.0,21.7
其他流動資產,13918.0,0.3,23192.0,0.48,994814.0,20.07,62912.0,1.3
流動資產合計,2137026.0,45.4,2330916.0,48.0,33439.0,0.67,2320660.0,48.03
非流動資產,,,,,2499499.0,50.42,,
透過其他綜合損益按公允價值衡量之金融資產－非流動,899389.0,19.11,869107.0,17.9,,,805741.0,16.68
採用權益法之投資,0.0,0.0,1320104.0,27.19,794694.0,16.03,46660.0,0.97
不動產、廠房及設備,1336187.0,28.39,10217.0,0.21,0.0,0.0,1309001.0,27.09
使用權資產,11506.0,0.24,283936.0,5.85,1315301.0,26.53,10127.0,0.21
投資性不動產淨額,286933.0,6.1,25017.0,0.52,10974.0,0.22,272898.0,5.65
遞延所得稅資產,22329.0,0.47,16458.0,0.34,280940.0,5.67,23592.0,0.49
其他非流動資產,13440.0,0.29,2524839.0,52.0,29790.0,0.6,42839.0,0.89
非流動資產合計,2569784.0,54.6,4855755.0,100.0,26272.0,0.53,2510858.0,51.97
資產總額,4706810.0,100.0,,,2457971.0,49.58,4831518.0,100.0
流動負債,,,113599.0,2.34,4957470.0,100.0,,
短期借款,20101.0,0.43,24.0,0.0,,,149319.0,3.09
應付票據,95.0,0.0,144169.0,2.97,279514.0,5.64,31585.0,0.65
應付帳款,117094.0,2.49,25190.0,0.52,126196.0,2.55,445.0,0.01
應付帳款－關係人,0.0,0.0,6941.0,0.14,271.0,0.01,162919.0,3.37
應付建造合約款,6995.0,0.15,186444.0,3.84,156061.0,3.15,23944.0,0.5
其他應付款,92408.0,1.96,22035.0,0.45,53244.0,1.07,86889.0,1.8
本期所得稅負債,43878.0,0.93,4369.0,0.09,79071.0,1.59,27666.0,0.57
租賃負債－流動,4697.0,0.1,74314.0,1.53,12975.0,0.26,4787.0,0.1
其他流動負債,60734.0,1.29,577085.0,11.88,4791.0,0.1,2511.0,0.05
流動負債合計,346002.0,7.35,,,2681.0,0.05,490065.0,10.14
非流動負債,,,3186.0,0.07,714804.0,14.42,,
遞延所得稅負債,3959.0,0.08,5545.0,0.11,,,4394.0,0.09
租賃負債－非流動,6317.0,0.13,36207.0,0.75,2612.0,0.05,5416.0,0.11
其他非流動負債,36211.0,0.77,44938.0,0.93,6069.0,0.12,31173.0,0.65
非流動負債合計,46487.0,0.99,622023.0,12.81,36208.0,0.73,40983.0,0.85
負債總額,392489.0,8.34,,,44889.0,0.91,531048.0,10.99
歸屬於母公司業主之權益,,,,,759693.0,15.32,,
股本,,,1926917.0,39.68,,,,
普通股股本,1926917.0,40.94,1926917.0,39.68,,,1926917.0,39.88
股本合計,1926917.0,40.94,,,1926917.0,38.87,1926917.0,39.88
資本公積,,,234910.0,4.84,1926917.0,38.87,,
資本公積合計,283083.0,6.01,,,,,234910.0,4.86
保留盈餘,,,358541.0,7.38,234910.0,4.74,,
法定盈餘公積,332672.0,7.07,0.0,0.0,,,358541.0,7.42
特別盈餘公積,0.0,0.0,1498647.0,30.86,358541.0,7.23,1630983.0,33.76
未分配盈餘（或待彌補虧損）,1518419.0,32.26,1857188.0,38.25,1537967.0,31.02,1989524.0,41.18
保留盈餘合計,1851091.0,39.33,,,1896508.0,38.26,,
其他權益,,,6673.0,0.14,,,6875.0,0.14
國外營運機構財務報表換算之兌換差額,6451.0,0.14,208044.0,4.28,7084.0,0.14,142244.0,2.94
透過其他綜合損益按公允價值衡量之金融資產未實現評價損益,246779.0,5.24,214717.0,4.42,132358.0,2.67,149119.0,3.09
其他權益合計,253230.0,5.38,4233732.0,87.19,139442.0,2.81,4300470.0,89.01
庫藏股票,0.0,0.0,4233732.0,87.19,4197777.0,84.68,4300470.0,89.01
歸屬於母公司業主之權益合計,4314321.0,91.66,4855755.0,100.0,4197777.0,84.68,4831518.0,100.0
非控制權益,0.0,0.0,0.0,,4957470.0,100.0,0.0,
權益總額,4314321.0,91.66,0.0,,0.0,,0.0,
負債及權益總計,4706810.0,100.0,,,0.0,,0.0,
待註銷股本股數（單位：股）,0.0,,,,,,,
預收股款（權益項下）之約當發行股數（單位：股）,0.0,,,,,,,
母公司暨子公司所持有之母公司庫藏股股數（單位：股）,0.0,,,,,,,
