會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
銷貨收入淨額,2372912.0,100.0,3242128.0,100.0,2608663.0,100.0,10414582.0,99.57
營業收入合計,2372912.0,100.0,2462429.0,75.95,2039248.0,78.17,45215.0,0.43
營業成本合計,1859398.0,78.36,779699.0,24.05,569415.0,21.83,10459797.0,100.0
營業毛利（毛損）,513514.0,21.64,779699.0,24.05,569415.0,21.83,8093961.0,77.38
營業毛利（毛損）淨額,513514.0,21.64,,,,,2365836.0,22.62
營業費用,,,49878.0,1.54,49564.0,1.9,2365836.0,22.62
推銷費用,51062.0,2.15,45305.0,1.4,45643.0,1.75,,
管理費用,36561.0,1.54,64517.0,1.99,60945.0,2.34,189876.0,1.82
研究發展費用,48610.0,2.05,159700.0,4.93,156152.0,5.99,167710.0,1.6
營業費用合計,136233.0,5.74,619999.0,19.12,413263.0,15.84,221882.0,2.12
營業利益（損失）,377281.0,15.9,,,,,579468.0,5.54
營業外收入及支出,,,1308.0,0.04,2510.0,0.1,1786368.0,17.08
利息收入,1194.0,0.05,23573.0,0.73,33538.0,1.29,,
其他收入,20781.0,0.88,8878.0,0.27,-15066.0,-0.58,13616.0,0.13
其他利益及損失淨額,11321.0,0.48,6080.0,0.19,7233.0,0.28,164704.0,1.57
財務成本淨額,6757.0,0.28,19993.0,0.62,118488.0,4.54,-29978.0,-0.29
採用權益法認列之關聯企業及合資損益之份額淨額,16980.0,0.72,47672.0,1.47,132237.0,5.07,25654.0,0.25
營業外收入及支出合計,43519.0,1.83,667671.0,20.59,545500.0,20.91,169047.0,1.62
稅前淨利（淨損）,420800.0,17.73,109154.0,3.37,97091.0,3.72,291735.0,2.79
所得稅費用（利益）合計,77387.0,3.26,558517.0,17.23,448409.0,17.19,2078103.0,19.87
繼續營業單位本期淨利（淨損）,343413.0,14.47,558517.0,17.23,448409.0,17.19,375224.0,3.59
本期淨利（淨損）,343413.0,14.47,,,,,1702879.0,16.28
其他綜合損益(淨額),,,-73090.0,-2.25,-7670.0,-0.29,1702879.0,16.28
透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,22018.0,0.93,-297968.0,-9.19,-52527.0,-2.01,,
採用權益法認列之關聯企業及合資之其他綜合損益之份額-不重分類至損益之項目,97258.0,4.1,-371058.0,-11.44,-60197.0,-2.31,47175.0,0.45
不重分類至損益之項目：,119276.0,5.03,18490.0,0.57,40572.0,1.56,-38772.0,-0.37
國外營運機構財務報表換算之兌換差額,24448.0,1.03,235.0,0.01,65.0,0.0,-164122.0,-1.57
透過其他綜合損益按公允價值衡量之債務工具投資未實現評價損益,-435.0,-0.02,333.0,0.01,2310.0,0.09,9435.0,0.09
採用權益法認列之關聯企業及合資之其他綜合損益之份額-可能重分類至損益之項目,2531.0,0.11,19058.0,0.59,42947.0,1.65,-165154.0,-1.58
後續可能重分類至損益之項目：,26544.0,1.12,-352000.0,-10.86,-17250.0,-0.66,98980.0,0.95
其他綜合損益（淨額）,145820.0,6.15,206517.0,6.37,431159.0,16.53,5.0,0.0
本期綜合損益總額,489233.0,20.62,,,,,2410.0,0.02
淨利（損）歸屬於：,,,558386.0,17.22,448195.0,17.18,101395.0,0.97
母公司業主（淨利∕損）,343410.0,14.47,131.0,0.0,214.0,0.01,-63759.0,-0.61
非控制權益（淨利∕損）,3.0,0.0,195829.0,6.04,411359.0,15.77,1639120.0,15.67
母公司業主（綜合損益）,480123.0,20.23,10688.0,0.33,19800.0,0.76,,
非控制權益（綜合損益）,9110.0,0.38,,,,,1702810.0,16.28
基本每股盈餘,,,2.41,,1.93,,69.0,0.0
繼續營業單位淨利（淨損）,1.48,,2.41,,1.93,,1590740.0,15.21
基本每股盈餘,1.48,,,,,,48380.0,0.46
稀釋每股盈餘,,,2.4,,1.93,,,
繼續營業單位淨利（淨損）,1.48,,2.4,,1.93,,7.33,
稀釋每股盈餘,1.48,,,,,,7.33,
