會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
流動資產,,,,,,,,
現金及約當現金,7128186.0,12.88,6279770.0,10.76,6664827.0,10.96,6279477.0,10.23
透過損益按公允價值衡量之金融資產－流動,152546.0,0.28,118880.0,0.2,114847.0,0.19,196611.0,0.32
合約資產－流動,53878.0,0.1,14368.0,0.02,9448.0,0.02,8126.0,0.01
應收票據淨額,136533.0,0.25,311768.0,0.53,320745.0,0.53,309704.0,0.5
應收帳款淨額,2063323.0,3.73,2364228.0,4.05,1778292.0,2.93,1570910.0,2.56
應收帳款－關係人淨額,3763.0,0.01,1777.0,0.0,3321.0,0.01,0.0,0.0
其他應收款淨額,84334.0,0.15,72494.0,0.12,91608.0,0.15,88157.0,0.14
其他應收款－關係人淨額,1231144.0,2.22,1214511.0,2.08,0.0,0.0,0.0,0.0
本期所得稅資產,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
存貨,2127770.0,3.84,2686247.0,4.6,2115218.0,3.48,1614917.0,2.63
預付款項,837690.0,1.51,1264703.0,2.17,1674285.0,2.75,2048212.0,3.34
其他流動資產,4051550.0,7.32,4159811.0,7.13,4922894.0,8.1,5293229.0,8.62
流動資產合計,17870717.0,32.29,18488557.0,31.67,17695485.0,29.11,17409343.0,28.37
非流動資產,,,,,,,,
透過其他綜合損益按公允價值衡量之金融資產－非流動,5557792.0,10.04,4601091.0,7.88,7200.0,0.01,7200.0,0.01
採用權益法之投資,11760117.0,21.25,11698320.0,20.04,4041874.0,6.65,4141941.0,6.75
不動產、廠房及設備,10530073.0,19.03,13358107.0,22.88,10041140.0,16.52,9772430.0,15.92
使用權資產,3758601.0,6.79,3705398.0,6.35,16520463.0,27.17,18822036.0,30.67
投資性不動產淨額,234118.0,0.42,233679.0,0.4,3668898.0,6.03,3597868.0,5.86
無形資產,1070933.0,1.93,1064806.0,1.82,722386.0,1.19,721133.0,1.18
遞延所得稅資產,41482.0,0.07,43436.0,0.07,1068175.0,1.76,1062228.0,1.73
其他非流動資產,4524191.0,8.17,5180569.0,8.87,120170.0,0.2,88369.0,0.14
非流動資產合計,37477307.0,67.71,39885406.0,68.33,6910460.0,11.37,5748997.0,9.37
資產總額,55348024.0,100.0,58373963.0,100.0,43100766.0,70.89,43962202.0,71.63
流動負債,,,,,60796251.0,100.0,61371545.0,100.0
短期借款,750831.0,1.36,1575743.0,2.7,,,,
合約負債－流動,60445.0,0.11,17613.0,0.03,2735000.0,4.5,1931000.0,3.15
應付票據,42402.0,0.08,60496.0,0.1,0.0,0.0,299312.0,0.49
應付帳款,1450203.0,2.62,1684189.0,2.89,68321.0,0.11,42263.0,0.07
其他應付款,2367003.0,4.28,2556971.0,4.38,47372.0,0.08,79803.0,0.13
其他應付款項－關係人,977.0,0.0,1769.0,0.0,1059669.0,1.74,1048655.0,1.71
本期所得稅負債,933289.0,1.69,466472.0,0.8,339300.0,0.56,660896.0,1.08
負債準備－流動,17597.0,0.03,18071.0,0.03,1258.0,0.0,4724.0,0.01
租賃負債－流動,104596.0,0.19,133525.0,0.23,478416.0,0.79,450576.0,0.73
其他流動負債,7565.0,0.01,8573.0,0.01,18425.0,0.03,32063.0,0.05
