會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
銷貨收入淨額,1723522.0,100.0,1936635.0,100.0,2150386.0,100.0,7798631.0,100.0
營業收入合計,1723522.0,100.0,809414.0,41.79,913017.0,42.46,7798631.0,100.0
營業成本合計,795059.0,46.13,1127221.0,58.21,1237369.0,57.54,3332655.0,42.73
營業毛利（毛損）,928463.0,53.87,1127221.0,58.21,1237369.0,57.54,4465976.0,57.27
營業毛利（毛損）淨額,928463.0,53.87,,,,,4465976.0,57.27
營業費用,,,62651.0,3.24,54466.0,2.53,,
推銷費用,54269.0,3.15,60530.0,3.13,70042.0,3.26,220890.0,2.83
管理費用,60149.0,3.49,60422.0,3.12,69419.0,3.23,253190.0,3.25
研究發展費用,50282.0,2.92,-1561.0,-0.08,6602.0,0.31,233250.0,2.99
預期信用減損損失（利益）,-5560.0,-0.32,182042.0,9.4,200529.0,9.33,5974.0,0.08
營業費用合計,159140.0,9.23,945179.0,48.81,1036840.0,48.22,713304.0,9.15
營業利益（損失）,769323.0,44.64,,,,,3752672.0,48.12
營業外收入及支出,,,18486.0,0.95,47195.0,2.19,,
利息收入,6377.0,0.37,382230.0,19.74,778644.0,36.21,168943.0,2.17
其他利益及損失淨額,365243.0,21.19,2546.0,0.13,2468.0,0.11,1161814.0,14.9
財務成本淨額,2565.0,0.15,398170.0,20.56,823371.0,38.29,10141.0,0.13
營業外收入及支出合計,369055.0,21.41,1343349.0,69.37,1860211.0,86.51,1320616.0,16.93
稅前淨利（淨損）,1138378.0,66.05,344253.0,17.78,377873.0,17.57,5073288.0,65.05
所得稅費用（利益）合計,228544.0,13.26,999096.0,51.59,1482338.0,68.93,1017143.0,13.04
繼續營業單位本期淨利（淨損）,909834.0,52.79,999096.0,51.59,1482338.0,68.93,4056145.0,52.01
本期淨利（淨損）,909834.0,52.79,,,,,4056145.0,52.01
其他綜合損益(淨額),,,-474.0,-0.02,4637.0,0.22,,
國外營運機構財務報表換算之兌換差額,6445.0,0.37,-95.0,0.0,928.0,0.04,13139.0,0.17
與可能重分類之項目相關之所得稅,1289.0,0.07,-379.0,-0.02,3709.0,0.17,2628.0,0.03
後續可能重分類至損益之項目：,5156.0,0.3,-379.0,-0.02,3709.0,0.17,10511.0,0.13
其他綜合損益（淨額）,5156.0,0.3,998717.0,51.57,1486047.0,69.11,6532.0,0.08
本期綜合損益總額,914990.0,53.09,,,,,1306.0,0.02
淨利（損）歸屬於：,,,999096.0,51.59,1482338.0,68.93,5226.0,0.07
母公司業主（淨利∕損）,909834.0,52.79,998717.0,51.57,1486047.0,69.11,15737.0,0.2
母公司業主（綜合損益）,914990.0,53.09,,,,,4071882.0,52.21
基本每股盈餘,,,10.48,,15.56,,,
繼續營業單位淨利（淨損）,9.55,,10.48,,15.56,,4056145.0,52.01
基本每股盈餘,9.55,,,,,,4071882.0,52.21
稀釋每股盈餘,,,10.42,,15.43,,,
繼續營業單位淨利（淨損）,9.46,,10.42,,15.43,,42.56,
稀釋每股盈餘,9.46,,,,,,42.56,
