會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
營業收入合計,63422820.0,100.0,72055140.0,100.0,75391589.0,100.0,278705264.0,100.0
營業成本合計,35918490.0,56.63,38582963.0,53.55,39727658.0,52.7,152940887.0,54.88
營業毛利（毛損）,27504330.0,43.37,33472177.0,46.45,35663931.0,47.3,125764377.0,45.12
營業毛利（毛損）淨額,27504330.0,43.37,33472177.0,46.45,35663931.0,47.3,125764377.0,45.12
營業費用,,,,,,,,
推銷費用,1254548.0,1.98,915110.0,1.27,1060571.0,1.41,4182929.0,1.5
管理費用,2226939.0,3.51,2579376.0,3.58,2427887.0,3.22,9672613.0,3.47
研究發展費用,3032939.0,4.78,3209359.0,4.45,3304471.0,4.38,12953534.0,4.65
預期信用減損損失（利益）,-945.0,0.0,2683.0,0.0,650.0,0.0,2723.0,0.0
營業費用合計,6513481.0,10.27,6706528.0,9.31,6793579.0,9.01,26811799.0,9.62
其他收益及費損淨額,,,,,,,,
其他收益及費損淨額,1343338.0,2.12,1398355.0,1.94,1286907.0,1.71,5339647.0,1.92
營業利益（損失）,22334187.0,35.21,28164004.0,39.09,30157259.0,40.0,104292225.0,37.42
營業外收入及支出,,,,,,,,
利息收入,168970.0,0.27,285710.0,0.4,567459.0,0.75,2022314.0,0.73
其他收入,16630.0,0.03,190952.0,0.27,1927245.0,2.56,2163043.0,0.78
其他利益及損失淨額,3490409.0,5.5,-557536.0,-0.77,-183343.0,-0.24,1337751.0,0.48
財務成本淨額,503890.0,0.79,479080.0,0.66,450828.0,0.6,1866329.0,0.67
採用權益法認列之關聯企業及合資損益之份額淨額,-1858432.0,-2.93,-2026536.0,-2.81,327916.0,0.43,-1851767.0,-0.66
營業外收入及支出合計,1313687.0,2.07,-2586490.0,-3.59,2188449.0,2.9,1805012.0,0.65
稅前淨利（淨損）,23647874.0,37.29,25577514.0,35.5,32345708.0,42.9,106097237.0,38.07
所得稅費用（利益）合計,3582251.0,5.65,4087070.0,5.67,5003346.0,6.64,18078986.0,6.49
繼續營業單位本期淨利（淨損）,20065623.0,31.64,21490444.0,29.82,27342362.0,36.27,88018251.0,31.58
本期淨利（淨損）,20065623.0,31.64,21490444.0,29.82,27342362.0,36.27,88018251.0,31.58
其他綜合損益(淨額),,,,,,,,
透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,-1666445.0,-2.63,-3028920.0,-4.2,-2346582.0,-3.11,296804.0,0.11
採用權益法認列之關聯企業及合資之其他綜合損益之份額-不重分類至損益之項目,-733160.0,-1.16,-1920356.0,-2.67,-905389.0,-1.2,-4646064.0,-1.67
與不重分類之項目相關之所得稅,55120.0,0.09,106175.0,0.15,29445.0,0.04,-2983802.0,-1.07
不重分類至損益之項目：,-2454725.0,-3.87,-5055451.0,-7.02,-3281416.0,-4.35,342756.0,0.12
國外營運機構財務報表換算之兌換差額,3773432.0,5.95,1359271.0,1.89,7622357.0,10.11,-7675818.0,-2.75
採用權益法認列之關聯企業及合資之其他綜合損益之份額-可能重分類至損益之項目,133067.0,0.21,-20376.0,-0.03,54033.0,0.07,9292308.0,3.33
與可能重分類之項目相關之所得稅,29890.0,0.05,32657.0,0.05,59455.0,0.08,91676.0,0.03
後續可能重分類至損益之項目：,3876609.0,6.11,1306238.0,1.81,7616935.0,10.1,-729373.0,-0.26
其他綜合損益（淨額）,1421884.0,2.24,-3749213.0,-5.2,4335519.0,5.75,10113357.0,3.63
本期綜合損益總額,21487507.0,33.88,17741231.0,24.62,31677881.0,42.02,2437539.0,0.87
淨利（損）歸屬於：,,,,,,,90455790.0,32.46
母公司業主（淨利∕損）,19807535.0,31.23,21326816.0,29.6,26996184.0,35.81,,
非控制權益（淨利∕損）,258088.0,0.41,163628.0,0.23,346178.0,0.46,87198291.0,31.29
母公司業主（綜合損益）,21229387.0,33.47,17577588.0,24.39,31331661.0,41.56,819960.0,0.29
非控制權益（綜合損益）,258120.0,0.41,163643.0,0.23,346220.0,0.46,89635822.0,32.16
基本每股盈餘,,,,,,,819968.0,0.29
繼續營業單位淨利（淨損）,1.61,,1.74,,2.19,,,
基本每股盈餘,1.61,,1.74,,2.19,,7.09,
稀釋每股盈餘,,,,,,,7.09,
繼續營業單位淨利（淨損）,1.58,,1.7,,2.14,,,
稀釋每股盈餘,1.58,,1.7,,2.14,,6.87,
