會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
營業收入合計,454566.0,100.0,814792.0,100.0,661562.0,100.0,2398648.0,100.0
營業成本合計,219474.0,48.28,339420.0,41.66,316120.0,47.78,1080052.0,45.03
營業毛利（毛損）,235092.0,51.72,475372.0,58.34,345442.0,52.22,1318596.0,54.97
營業毛利（毛損）淨額,235092.0,51.72,475372.0,58.34,345442.0,52.22,1318596.0,54.97
營業費用,,,,,,,,
推銷費用,91255.0,20.08,108725.0,13.34,113500.0,17.16,422151.0,17.6
管理費用,57419.0,12.63,74347.0,9.12,63951.0,9.67,233907.0,9.75
研究發展費用,39405.0,8.67,61656.0,7.57,53998.0,8.16,248496.0,10.36
預期信用減損損失（利益）,-187.0,-0.04,795.0,0.1,4529.0,0.68,78.0,0.0
營業費用合計,187892.0,41.33,245523.0,30.13,235978.0,35.67,904632.0,37.71
營業利益（損失）,47200.0,10.38,229849.0,28.21,109464.0,16.55,413964.0,17.26
營業外收入及支出,,,,,,,,
利息收入,29.0,0.01,155.0,0.02,198.0,0.03,1793.0,0.07
其他收入,6613.0,1.45,7595.0,0.93,4198.0,0.63,20812.0,0.87
其他利益及損失淨額,15948.0,3.51,-1264.0,-0.16,11702.0,1.77,-87394.0,-3.64
財務成本淨額,2425.0,0.53,1477.0,0.18,1692.0,0.26,7585.0,0.32
採用權益法認列之關聯企業及合資損益之份額淨額,-1470.0,-0.32,-1438.0,-0.18,-2178.0,-0.33,-8181.0,-0.34
營業外收入及支出合計,18695.0,4.11,3571.0,0.44,12228.0,1.85,-80555.0,-3.36
稅前淨利（淨損）,65895.0,14.5,233420.0,28.65,121692.0,18.39,333409.0,13.9
所得稅費用（利益）合計,26342.0,5.79,72242.0,8.87,43720.0,6.61,151064.0,6.3
繼續營業單位本期淨利（淨損）,39553.0,8.7,161178.0,19.78,77972.0,11.79,182345.0,7.6
本期淨利（淨損）,39553.0,8.7,161178.0,19.78,77972.0,11.79,182345.0,7.6
其他綜合損益(淨額),,,,,,,,
國外營運機構財務報表換算之兌換差額,9457.0,2.08,499.0,0.06,6787.0,1.03,6038.0,0.25
採用權益法認列之關聯企業及合資之其他綜合損益之份額-可能重分類至損益之項目,2548.0,0.56,76.0,0.01,2030.0,0.31,1207.0,0.05
後續可能重分類至損益之項目：,12005.0,2.64,575.0,0.07,8817.0,1.33,4831.0,0.2
其他綜合損益（淨額）,12005.0,2.64,575.0,0.07,8817.0,1.33,12296.0,0.51
本期綜合損益總額,51558.0,11.34,161753.0,19.85,86789.0,13.12,3236.0,0.13
淨利（損）歸屬於：,,,,,,,15532.0,0.65
母公司業主（淨利∕損）,39553.0,8.7,161178.0,19.78,77972.0,11.79,20363.0,0.85
母公司業主（綜合損益）,51558.0,11.34,161753.0,19.85,86789.0,13.12,202708.0,8.45
基本每股盈餘,,,,,,,,
基本每股盈餘,0.46,,1.88,,0.91,,182345.0,7.6
稀釋每股盈餘,,,,,,,202708.0,8.45
稀釋每股盈餘,0.46,,1.88,,0.91,,,
