會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
營業收入合計,25571801.0,100.0,27083656.0,100.0,30160959.0,100.0,113297286.0,100.0
營業成本合計,22992408.0,89.91,24290417.0,89.69,27227255.0,90.27,101938516.0,89.97
營業毛利（毛損）,2579393.0,10.09,2793239.0,10.31,2933704.0,9.73,11358770.0,10.03
營業毛利（毛損）淨額,2579393.0,10.09,2793239.0,10.31,2933704.0,9.73,11358770.0,10.03
營業費用,,,,,,,,
推銷費用,1351707.0,5.29,1329842.0,4.91,1545146.0,5.12,5605608.0,4.95
管理費用,534939.0,2.09,675586.0,2.49,602732.0,2.0,2503240.0,2.21
研究發展費用,35710.0,0.14,35495.0,0.13,35998.0,0.12,151987.0,0.13
預期信用減損損失（利益）,13735.0,0.05,2429.0,0.01,1922.0,0.01,39731.0,0.04
營業費用合計,1936091.0,7.57,2043352.0,7.54,2185798.0,7.25,8300566.0,7.33
營業利益（損失）,643302.0,2.52,749887.0,2.77,747906.0,2.48,3058204.0,2.7
營業外收入及支出,,,,,,,,
其他收入,25501.0,0.1,26911.0,0.1,26294.0,0.09,117268.0,0.1
其他利益及損失淨額,218803.0,0.86,136703.0,0.5,327135.0,1.08,755705.0,0.67
財務成本淨額,61426.0,0.24,96592.0,0.36,147362.0,0.49,474887.0,0.42
採用權益法認列之關聯企業及合資損益之份額淨額,4393.0,0.02,-7047.0,-0.03,-2045.0,-0.01,-30583.0,-0.03
營業外收入及支出合計,187271.0,0.73,59975.0,0.22,204022.0,0.68,367503.0,0.32
稅前淨利（淨損）,830573.0,3.25,809862.0,2.99,951928.0,3.16,3425707.0,3.02
所得稅費用（利益）合計,198450.0,0.78,133152.0,0.49,198712.0,0.66,575581.0,0.51
繼續營業單位本期淨利（淨損）,632123.0,2.47,676710.0,2.5,753216.0,2.5,2850126.0,2.52
本期淨利（淨損）,632123.0,2.47,676710.0,2.5,753216.0,2.5,2850126.0,2.52
其他綜合損益(淨額),,,,,,,,
透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,-17875.0,-0.07,-107249.0,-0.4,53624.0,0.18,12393.0,0.01
與不重分類之項目相關之所得稅,0.0,0.0,0.0,0.0,0.0,0.0,-312812.0,-0.28
不重分類至損益之項目：,-17875.0,-0.07,-107249.0,-0.4,53624.0,0.18,2047.0,0.0
國外營運機構財務報表換算之兌換差額,543913.0,2.13,-192443.0,-0.71,148271.0,0.49,-302466.0,-0.27
後續可能重分類至損益之項目：,543913.0,2.13,-192443.0,-0.71,148271.0,0.49,97678.0,0.09
其他綜合損益（淨額）,526038.0,2.06,-299692.0,-1.11,201895.0,0.67,0.0,0.0
本期綜合損益總額,1158161.0,4.53,377018.0,1.39,955111.0,3.17,97678.0,0.09
淨利（損）歸屬於：,,,,,,,-204788.0,-0.18
母公司業主（淨利∕損）,553282.0,2.16,517741.0,1.91,520812.0,1.73,2645338.0,2.33
非控制權益（淨利∕損）,78841.0,0.31,158969.0,0.59,232404.0,0.77,,
母公司業主（綜合損益）,822719.0,3.22,340292.0,1.26,633982.0,2.1,2193061.0,1.94
非控制權益（綜合損益）,335442.0,1.31,36726.0,0.14,321129.0,1.06,657065.0,0.58
基本每股盈餘,,,,,,,1947757.0,1.72
基本每股盈餘,0.69,,0.64,,0.62,,697581.0,0.62
稀釋每股盈餘,,,,,,,,
稀釋每股盈餘,0.69,,0.64,,0.62,,2.59,
