會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
流動資產,,,,,,,,
現金及約當現金,5741523.0,9.68,5568167.0,8.96,6654725.0,10.77,5145691.0,8.25
透過損益按公允價值衡量之金融資產－流動,278062.0,0.47,252445.0,0.41,589418.0,0.95,94779.0,0.15
應收票據淨額,1373911.0,2.32,1436921.0,2.31,1465367.0,2.37,1691269.0,2.71
應收帳款淨額,6873670.0,11.59,7148722.0,11.5,6549550.0,10.6,6783950.0,10.88
應收帳款－關係人淨額,39174.0,0.07,45322.0,0.07,44623.0,0.07,32424.0,0.05
存貨,9195445.0,15.5,10310236.0,16.58,9098745.0,14.72,10901397.0,17.49
生物資產－流動,1979538.0,3.34,2096677.0,3.37,2355920.0,3.81,2233875.0,3.58
預付款項,1342999.0,2.26,2488470.0,4.0,1793062.0,2.9,1798084.0,2.88
其他流動資產,1591727.0,2.68,1640145.0,2.64,1285745.0,2.08,1263605.0,2.03
流動資產合計,28416049.0,47.9,30987105.0,49.84,29837155.0,48.28,29945074.0,48.03
非流動資產,,,,,,,,
透過損益按公允價值衡量之金融資產－非流動,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
透過其他綜合損益按公允價值衡量之金融資產－非流動,2912555.0,4.91,2805580.0,4.51,2859717.0,4.63,2617731.0,4.2
採用權益法之投資,1807063.0,3.05,1775891.0,2.86,1796119.0,2.91,1744169.0,2.8
不動產、廠房及設備,20740609.0,34.96,20838458.0,33.52,21745134.0,35.19,22235611.0,35.67
使用權資產,2020984.0,3.41,2013870.0,3.24,2012567.0,3.26,1912722.0,3.07
投資性不動產淨額,700524.0,1.18,685789.0,1.1,673884.0,1.09,656341.0,1.05
無形資產,160386.0,0.27,147653.0,0.24,151215.0,0.24,150267.0,0.24
生物資產－非流動,547901.0,0.92,561764.0,0.9,537599.0,0.87,591624.0,0.95
遞延所得稅資產,232185.0,0.39,224164.0,0.36,230408.0,0.37,260083.0,0.42
其他非流動資產,1789712.0,3.02,2134881.0,3.43,1958391.0,3.17,2227899.0,3.57
非流動資產合計,30911919.0,52.1,31188050.0,50.16,31965034.0,51.72,32396447.0,51.97
資產總額,59327968.0,100.0,62175155.0,100.0,61802189.0,100.0,62341521.0,100.0
流動負債,,,,,,,,
短期借款,15667957.0,26.41,17357083.0,27.92,14930854.0,24.16,15153347.0,24.31
應付短期票券,2315000.0,3.9,2602000.0,4.18,3687000.0,5.97,3660000.0,5.87
透過損益按公允價值衡量之金融負債－流動,2093.0,0.0,947.0,0.0,1205.0,0.0,20150.0,0.03
應付票據,1030074.0,1.74,860783.0,1.38,632273.0,1.02,385060.0,0.62
應付帳款,4535456.0,7.64,5755601.0,9.26,6005220.0,9.72,6009029.0,9.64
應付帳款－關係人,79460.0,0.13,90029.0,0.14,84600.0,0.14,109420.0,0.18
其他應付款,3395759.0,5.72,2778463.0,4.47,2807475.0,4.54,2666878.0,4.28
本期所得稅負債,468829.0,0.79,323190.0,0.52,281468.0,0.46,0.0,0.0
租賃負債－流動,223053.0,0.38,186441.0,0.3,182258.0,0.29,273684.0,0.44
其他流動負債,1589964.0,2.68,1689996.0,2.72,1857287.0,3.01,0.0,0.0
流動負債合計,29307645.0,49.4,31644533.0,50.9,30469640.0,49.3,0.0,0.0
非流動負債,,,,,,,188329.0,0.3
長期借款,1134385.0,1.91,1241969.0,2.0,1167492.0,1.89,2013824.0,3.23
負債準備－非流動,4930.0,0.01,4930.0,0.01,4930.0,0.01,30479721.0,48.89
遞延所得稅負債,108238.0,0.18,109074.0,0.18,110004.0,0.18,,
租賃負債－非流動,896402.0,1.51,923679.0,1.49,947407.0,1.53,0.0,0.0
其他非流動負債,248599.0,0.42,243736.0,0.39,245594.0,0.4,1739633.0,2.79
非流動負債合計,2392554.0,4.03,2523388.0,4.06,2475427.0,4.01,3439.0,0.01
負債總額,31700199.0,53.43,34167921.0,54.95,32945067.0,53.31,108069.0,0.17
歸屬於母公司業主之權益,,,,,,,869445.0,1.39
股本,,,,,,,244988.0,0.39
普通股股本,8521593.0,14.36,8947673.0,14.39,8947673.0,14.48,2965574.0,4.76
股本合計,8521593.0,14.36,8947673.0,14.39,8947673.0,14.48,33445295.0,53.65
資本公積,,,,,,,,
資本公積合計,3294766.0,5.55,3364851.0,5.41,3364781.0,5.44,,
保留盈餘,,,,,,,8947673.0,14.35
保留盈餘合計,6227923.0,10.5,6319584.0,10.16,6840396.0,11.07,8947673.0,14.35
其他權益,,,,,,,,
其他權益合計,1821083.0,3.07,1643634.0,2.64,1756804.0,2.84,3376370.0,5.42
庫藏股票,-219132.0,-0.37,-219132.0,-0.35,-219132.0,-0.35,,
歸屬於母公司業主之權益合計,19646233.0,33.11,20056610.0,32.26,20690522.0,33.48,7451954.0,11.95
非控制權益,7981536.0,13.45,7950624.0,12.79,8166600.0,13.21,,
權益總額,27627769.0,46.57,28007234.0,45.05,28857122.0,46.69,1296010.0,2.08
負債及權益總計,59327968.0,100.0,62175155.0,100.0,61802189.0,100.0,-219132.0,-0.35
預收股款（權益項下）之約當發行股數（單位：股）,0.0,,0.0,,0.0,,20852875.0,33.45
母公司暨子公司所持有之母公司庫藏股股數（單位：股）,46723305.0,,46723305.0,,49059471.0,,8043351.0,12.9
