會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
營業收入合計,17760230.0,100.0,21883419.0,100.0,26557004.0,100.0,94102594.0,100.0
營業成本合計,15953514.0,89.83,19018936.0,86.91,22471236.0,84.62,82008395.0,87.15
營業毛利（毛損）,1806716.0,10.17,2864483.0,13.09,4085768.0,15.38,12094199.0,12.85
營業毛利（毛損）淨額,1806716.0,10.17,2864483.0,13.09,4085768.0,15.38,12094199.0,12.85
營業費用,,,,,,,,
推銷費用,462539.0,2.6,528711.0,2.42,550331.0,2.07,2212130.0,2.35
管理費用,892264.0,5.02,947636.0,4.33,1140153.0,4.29,3917188.0,4.16
研究發展費用,512469.0,2.89,567936.0,2.6,690620.0,2.6,2419396.0,2.57
預期信用減損損失（利益）,-17817.0,-0.1,2532.0,0.01,51483.0,0.19,13792.0,0.01
營業費用合計,1849455.0,10.41,2046815.0,9.35,2432587.0,9.16,8562506.0,9.1
營業利益（損失）,-42739.0,-0.24,817668.0,3.74,1653181.0,6.23,3531693.0,3.75
營業外收入及支出,,,,,,,,
利息收入,15655.0,0.09,20348.0,0.09,34196.0,0.13,131821.0,0.14
其他收入,101671.0,0.57,108316.0,0.49,117538.0,0.44,424322.0,0.45
其他利益及損失淨額,161684.0,0.91,35106.0,0.16,-450033.0,-1.69,-523402.0,-0.56
財務成本淨額,82248.0,0.46,87260.0,0.4,108867.0,0.41,423257.0,0.45
採用權益法認列之關聯企業及合資損益之份額淨額,48485.0,0.27,67643.0,0.31,106689.0,0.4,270616.0,0.29
營業外收入及支出合計,245247.0,1.38,144153.0,0.66,-300477.0,-1.13,-119900.0,-0.13
稅前淨利（淨損）,202508.0,1.14,961821.0,4.4,1352704.0,5.09,3411793.0,3.63
所得稅費用（利益）合計,53150.0,0.3,371887.0,1.7,430303.0,1.62,1317094.0,1.4
繼續營業單位本期淨利（淨損）,149358.0,0.84,589934.0,2.7,922401.0,3.47,2094699.0,2.23
本期淨利（淨損）,149358.0,0.84,589934.0,2.7,922401.0,3.47,2094699.0,2.23
其他綜合損益(淨額),,,,,,,,
透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,-18375.0,-0.1,0.0,0.0,0.0,0.0,29416.0,0.03
採用權益法認列之關聯企業及合資之其他綜合損益之份額-不重分類至損益之項目,0.0,0.0,44235.0,0.2,0.0,0.0,-42267.0,-0.04
不重分類至損益之項目：,-18375.0,-0.1,44235.0,0.2,0.0,0.0,-66638.0,-0.07
國外營運機構財務報表換算之兌換差額,1076509.0,6.06,-344719.0,-1.58,353366.0,1.33,5883.0,0.01
採用權益法認列之關聯企業及合資之其他綜合損益之份額-可能重分類至損益之項目,39957.0,0.22,-66614.0,-0.3,-52871.0,-0.2,-85372.0,-0.09
與可能重分類之項目相關之所得稅,206197.0,1.16,-83328.0,-0.38,47099.0,0.18,584020.0,0.62
後續可能重分類至損益之項目：,910269.0,5.13,-328005.0,-1.5,253396.0,0.95,-54188.0,-0.06
其他綜合損益（淨額）,891894.0,5.02,-283770.0,-1.3,253396.0,0.95,108773.0,0.12
本期綜合損益總額,1041252.0,5.86,306164.0,1.4,1175797.0,4.43,421059.0,0.45
淨利（損）歸屬於：,,,,,,,335687.0,0.36
母公司業主（淨利∕損）,15341.0,0.09,500798.0,2.29,729725.0,2.75,2430386.0,2.58
非控制權益（淨利∕損）,134017.0,0.75,89136.0,0.41,192676.0,0.73,,
母公司業主（綜合損益）,833111.0,4.69,207316.0,0.95,918120.0,3.46,1522518.0,1.62
非控制權益（綜合損益）,208141.0,1.17,98848.0,0.45,257677.0,0.97,572181.0,0.61
基本每股盈餘,,,,,,,1776996.0,1.89
繼續營業單位淨利（淨損）,0.03,,1.03,,1.51,,653390.0,0.69
基本每股盈餘,0.03,,1.03,,1.51,,,
稀釋每股盈餘,,,,,,,3.14,
繼續營業單位淨利（淨損）,0.03,,1.03,,1.49,,3.14,
稀釋每股盈餘,0.03,,1.03,,1.49,,,
