會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
營業收入合計,123261.0,100.0,154226.0,100.0,162637.0,100.0,604431.0,100.0
營業成本合計,57454.0,46.61,63635.0,41.26,54895.0,33.75,230439.0,38.12
營業毛利（毛損）,65807.0,53.39,90591.0,58.74,107742.0,66.25,373992.0,61.88
營業毛利（毛損）淨額,65807.0,53.39,90591.0,58.74,107742.0,66.25,373992.0,61.88
營業費用,,,,,,,,
推銷費用,11613.0,9.42,14469.0,9.38,20464.0,12.58,78015.0,12.91
管理費用,16001.0,12.98,16981.0,11.01,18972.0,11.67,63013.0,10.43
研究發展費用,25052.0,20.32,27783.0,18.01,29568.0,18.18,99632.0,16.48
預期信用減損損失（利益）,0.0,0.0,4784.0,3.1,46.0,0.03,4716.0,0.78
營業費用合計,52666.0,42.73,64017.0,41.51,69050.0,42.46,245376.0,40.6
營業利益（損失）,13141.0,10.66,26574.0,17.23,38692.0,23.79,128616.0,21.28
營業外收入及支出,,,,,,,,
利息收入,226.0,0.18,407.0,0.26,979.0,0.6,3181.0,0.53
其他收入,766.0,0.62,27.0,0.02,162.0,0.1,1110.0,0.18
其他利益及損失淨額,11530.0,9.35,6728.0,4.36,13893.0,8.54,32941.0,5.45
財務成本淨額,42.0,0.03,26.0,0.02,0.0,0.0,68.0,0.01
營業外收入及支出合計,12480.0,10.12,7136.0,4.63,15034.0,9.24,37164.0,6.15
稅前淨利（淨損）,25621.0,20.79,33710.0,21.86,53726.0,33.03,165780.0,27.43
所得稅費用（利益）合計,5074.0,4.12,225.0,0.15,11627.0,7.15,26376.0,4.36
繼續營業單位本期淨利（淨損）,20547.0,16.67,33485.0,21.71,42099.0,25.89,139404.0,23.06
本期淨利（淨損）,20547.0,16.67,33485.0,21.71,42099.0,25.89,139404.0,23.06
其他綜合損益(淨額),,,,,,,,
國外營運機構財務報表換算之兌換差額,-271.0,-0.22,170.0,0.11,-35.0,-0.02,1127.0,0.19
後續可能重分類至損益之項目：,-271.0,-0.22,170.0,0.11,-35.0,-0.02,1127.0,0.19
其他綜合損益（淨額）,-271.0,-0.22,170.0,0.11,-35.0,-0.02,-76.0,-0.01
本期綜合損益總額,20276.0,16.45,33655.0,21.82,42064.0,25.86,-76.0,-0.01
淨利（損）歸屬於：,,,,,,,1051.0,0.17
母公司業主（淨利∕損）,20547.0,16.67,33485.0,21.71,42099.0,25.89,140455.0,23.24
非控制權益（淨利∕損）,0.0,0.0,33655.0,21.82,42064.0,25.86,,
母公司業主（綜合損益）,20276.0,16.45,,,,,139404.0,23.06
非控制權益（綜合損益）,0.0,0.0,0.43,,0.55,,140455.0,23.24
基本每股盈餘,,,0.43,,0.55,,,
繼續營業單位淨利（淨損）,0.27,,,,,,1.65,
基本每股盈餘,0.27,,0.43,,0.55,,1.65,
稀釋每股盈餘,,,0.43,,0.55,,,
繼續營業單位淨利（淨損）,0.27,,,,,,1.64,
稀釋每股盈餘,0.27,,,,,,1.64,
