會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,2821.0,41634.0,93106.0,119559.0
本期稅前淨利（淨損）,2821.0,41634.0,93106.0,119559.0
折舊費用,13502.0,27353.0,41655.0,55772.0
利息費用,14730.0,32019.0,51525.0,73039.0
利息收入,-31.0,-100.0,-133.0,-629.0
股利收入,-300.0,-22629.0,-42829.0,-44286.0
採用權益法認列之關聯企業及合資損失（利益）之份額,-1638.0,-2133.0,-4563.0,-2280.0
處分及報廢不動產、廠房及設備損失（利益）,1489.0,1550.0,0.0,892.0
未實現外幣兌換損失（利益）,27752.0,36060.0,0.0,0.0
收益費損項目合計,60.0,-817.0,45655.0,82508.0
應收票據（增加）減少,-36473.0,-63081.0,-60.0,-4291.0
應收帳款（增加）減少,-4884.0,-2415.0,-49687.0,-6900.0
其他應收款（增加）減少,-74355.0,-73535.0,-7345.0,-465.0
存貨（增加）減少,-18604.0,-2983.0,-116357.0,-18393.0
其他流動資產（增加）減少,-134256.0,-142831.0,1617.0,922.0
與營業活動相關之資產之淨變動合計,-3571.0,3662.0,-171832.0,-29127.0
應付票據增加（減少）,-8235.0,34968.0,-8822.0,11906.0
應付帳款增加（減少）,74.0,16299.0,10585.0,-13814.0
其他應付款增加（減少）,57086.0,-1450.0,3826.0,9566.0
其他流動負債增加（減少）,-9476.0,-9324.0,8015.0,925.0
淨確定福利負債增加(減少),35878.0,44155.0,-9173.0,-9017.0
與營業活動相關之負債之淨變動合計,-98378.0,-98676.0,4431.0,-434.0
與營業活動相關之資產及負債之淨變動合計,-70626.0,-62616.0,-167401.0,-29561.0
調整項目合計,-67805.0,-20982.0,-121746.0,52947.0
營運產生之現金流入（流出）,31.0,100.0,-28640.0,172506.0
收取之利息,356.0,11405.0,115.0,582.0
收取之股利,-14119.0,-31074.0,42471.0,43254.0
支付之利息,-81537.0,-19114.0,-50247.0,-72645.0
退還（支付）之所得稅,,-59665.0,-19114.0,-19150.0
營業活動之淨現金流入（流出）,-217204.0,,-55415.0,124547.0
投資活動之現金流量,137977.0,-365065.0,,
取得透過其他綜合損益按公允價值衡量之金融資產,-99000.0,237489.0,-540136.0,-744317.0
處分透過其他綜合損益按公允價值衡量之金融資產,-15301.0,-20000.0,254629.0,374434.0
取得採用權益法之投資,0.0,-99000.0,-20008.0,-99000.0
預付投資款增加,-193528.0,-23950.0,-99000.0,-33000.0
取得不動產、廠房及設備,,0.0,-39008.0,-43127.0
處分不動產、廠房及設備,983010.0,-270526.0,0.0,0.0
存出保證金減少,-945665.0,,-1680.0,1294.0
取得投資性不動產,-11.0,1515510.0,0.0,-3567.0
其他金融資產增加,37334.0,-1558349.0,-445203.0,-20023.0
投資活動之淨現金流入（流出）,-237731.0,-24.0,,-567306.0
籌資活動之現金流量,559241.0,-42863.0,3417531.0,
短期借款增加,321510.0,-373054.0,-3314000.0,5206814.0
短期借款減少,321510.0,559241.0,-36.0,-5234084.0
