會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
流動資產,,,,,,,,
現金及約當現金,880447.0,8.05,974637.0,8.74,747612.0,6.44,763148.0,6.46
透過損益按公允價值衡量之金融資產－流動,306082.0,2.8,310214.0,2.78,298685.0,2.57,287613.0,2.44
應收票據淨額,74090.0,0.68,83097.0,0.75,11095.0,0.1,13900.0,0.12
應收帳款淨額,159008.0,1.45,147914.0,1.33,81908.0,0.71,30383.0,0.26
其他應收款淨額,8310.0,0.08,11467.0,0.1,114413.0,0.99,67656.0,0.57
本期所得稅資產,298.0,0.0,220.0,0.0,15932.0,0.14,110784.0,0.94
存貨,6097295.0,55.77,6286026.0,56.4,319.0,0.0,8771.0,0.07
預付款項,255533.0,2.34,204758.0,1.84,6990970.0,60.26,847.0,0.01
其他流動資產,596238.0,5.45,563951.0,5.06,251677.0,2.17,6951018.0,58.88
流動資產合計,8377301.0,76.62,8582284.0,77.0,513448.0,4.43,281654.0,2.39
非流動資產,,,,,9026059.0,77.81,628346.0,5.32
透過損益按公允價值衡量之金融資產－非流動,408936.0,3.74,346636.0,3.11,,,9144120.0,77.45
透過其他綜合損益按公允價值衡量之金融資產－非流動,11500.0,0.11,21858.0,0.2,338695.0,2.92,,
採用權益法之投資,1144.0,0.01,881.0,0.01,17420.0,0.15,348882.0,2.96
不動產、廠房及設備,1554234.0,14.22,1577225.0,14.15,0.0,0.0,17458.0,0.15
使用權資產,22757.0,0.21,22897.0,0.21,1632258.0,14.07,0.0,0.0
投資性不動產淨額,282823.0,2.59,282174.0,2.53,18418.0,0.16,1663007.0,14.09
無形資產,65142.0,0.6,64825.0,0.58,281525.0,2.43,17494.0,0.15
遞延所得稅資產,19971.0,0.18,19971.0,0.18,64396.0,0.56,262131.0,2.22
其他非流動資產,189595.0,1.73,226752.0,2.03,19971.0,0.17,82194.0,0.7
非流動資產合計,2556102.0,23.38,2563219.0,23.0,201805.0,1.74,14685.0,0.12
資產總額,10933403.0,100.0,11145503.0,100.0,2574488.0,22.19,256170.0,2.17
流動負債,,,,,11600547.0,100.0,2662021.0,22.55
短期借款,3222673.0,29.48,3220659.0,28.9,,,11806141.0,100.0
應付短期票券,79919.0,0.73,79923.0,0.72,3314376.0,28.57,,
合約負債－流動,831686.0,7.61,787991.0,7.07,104923.0,0.9,3597304.0,30.47
應付票據,461.0,0.0,451.0,0.0,273.0,0.0,154726.0,1.31
應付帳款,230344.0,2.11,316880.0,2.84,668214.0,5.76,5936.0,0.05
其他應付款,184623.0,1.69,163835.0,1.47,428.0,0.0,699145.0,5.92
其他應付款項－關係人,0.0,0.0,0.0,0.0,744892.0,6.42,309.0,0.0
本期所得稅負債,10378.0,0.09,4346.0,0.04,131386.0,1.13,545701.0,4.62
租賃負債－流動,3476.0,0.03,3394.0,0.03,2108.0,0.02,157268.0,1.33
其他流動負債,91366.0,0.84,96726.0,0.87,3811.0,0.03,2584.0,0.02
流動負債合計,4654926.0,42.58,4674205.0,41.94,106968.0,0.92,3570.0,0.03
非流動負債,,,,,5077379.0,43.77,303499.0,2.57
透過損益按公允價值衡量之金融負債－非流動,2820.0,0.03,6563.0,0.06,,,5470042.0,46.33
應付公司債,708537.0,6.48,995396.0,8.93,10784.0,0.09,,
長期借款,4765.0,0.04,62898.0,0.56,998567.0,8.61,8827.0,0.07
遞延所得稅負債,71446.0,0.65,71233.0,0.64,78014.0,0.67,808211.0,6.85
租賃負債－非流動,20096.0,0.18,20343.0,0.18,71019.0,0.61,93207.0,0.79
其他非流動負債,10438.0,0.1,17674.0,0.16,14909.0,0.13,73387.0,0.62
非流動負債合計,818102.0,7.48,1174107.0,10.53,17627.0,0.15,14206.0,0.12
負債總額,5473028.0,50.06,5848312.0,52.47,1190920.0,10.27,16217.0,0.14
歸屬於母公司業主之權益,,,,,6268299.0,54.03,1014055.0,8.59
股本,,,,,,,6484097.0,54.92
普通股股本,2397967.0,21.93,2398485.0,21.52,,,,
股本合計,2397967.0,21.93,2398485.0,21.52,2213483.0,19.08,,
資本公積,,,,,2213483.0,19.08,2190421.0,18.55
資本公積合計,316243.0,2.89,321651.0,2.89,,,2190421.0,18.55
保留盈餘,,,,,323482.0,2.79,,
未分配盈餘（或待彌補虧損）,-193469.0,-1.77,-124873.0,-1.12,,,321536.0,2.72
保留盈餘合計,-193469.0,-1.77,-124873.0,-1.12,159668.0,1.38,,
其他權益,,,,,159668.0,1.38,126438.0,1.07
其他權益合計,-713.0,-0.01,303.0,0.0,,,126438.0,1.07
庫藏股票,-57748.0,-0.53,-61676.0,-0.55,634.0,0.01,,
歸屬於母公司業主之權益合計,2462280.0,22.52,2533890.0,22.73,-101333.0,-0.87,2029.0,0.02
非控制權益,2998095.0,27.42,2763301.0,24.79,2595934.0,22.38,-61756.0,-0.52
權益總額,5460375.0,49.94,5297191.0,47.53,2736314.0,23.59,2578668.0,21.84
負債及權益總計,10933403.0,100.0,11145503.0,100.0,5332248.0,45.97,2743376.0,23.24
待註銷股本股數（單位：股）,0.0,,0.0,,11600547.0,100.0,5322044.0,45.08
預收股款（權益項下）之約當發行股數（單位：股）,0.0,,0.0,,0.0,,11806141.0,100.0
母公司暨子公司所持有之母公司庫藏股股數（單位：股）,20403800.0,,21913800.0,,0.0,,0.0,
