會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
營業收入合計,613677.0,100.0,691024.0,100.0,749376.0,100.0,2669360.0,100.0
營業成本合計,509296.0,82.99,571388.0,82.69,597061.0,79.67,2164045.0,81.07
營業毛利（毛損）,104381.0,17.01,119636.0,17.31,152315.0,20.33,505315.0,18.93
營業毛利（毛損）淨額,104381.0,17.01,119636.0,17.31,152315.0,20.33,505315.0,18.93
營業費用,,,,,,,,
推銷費用,30157.0,4.91,26161.0,3.79,29906.0,3.99,108441.0,4.06
管理費用,56023.0,9.13,54427.0,7.88,58709.0,7.83,225260.0,8.44
預期信用減損損失（利益）,-4098.0,-0.67,3800.0,0.55,1415.0,0.19,1181.0,0.04
營業費用合計,82082.0,13.38,84388.0,12.21,90030.0,12.01,334882.0,12.55
營業利益（損失）,22299.0,3.63,35248.0,5.1,62285.0,8.31,170433.0,6.38
營業外收入及支出,,,,,,,,
利息收入,3531.0,0.58,4633.0,0.67,7918.0,1.06,33568.0,1.26
其他收入,29880.0,4.87,35010.0,5.07,348572.0,46.51,431635.0,16.17
其他利益及損失淨額,41144.0,6.7,44522.0,6.44,107967.0,14.41,130305.0,4.88
財務成本淨額,673.0,0.11,646.0,0.09,458.0,0.06,2342.0,0.09
採用權益法認列之關聯企業及合資損益之份額淨額,-1914.0,-0.31,0.0,0.0,0.0,0.0,0.0,0.0
營業外收入及支出合計,71968.0,11.73,12079.0,1.75,15776.0,2.11,23146.0,0.87
稅前淨利（淨損）,94267.0,15.36,95598.0,13.83,479775.0,64.02,616312.0,23.09
所得稅費用（利益）合計,13151.0,2.14,130846.0,18.94,542060.0,72.33,786745.0,29.47
繼續營業單位本期淨利（淨損）,81116.0,13.22,19622.0,2.84,34962.0,4.67,75521.0,2.83
本期淨利（淨損）,81116.0,13.22,111224.0,16.1,507098.0,67.67,711224.0,26.64
其他綜合損益(淨額),,,111224.0,16.1,507098.0,67.67,711224.0,26.64
透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,270589.0,44.09,,,,,,
採用權益法認列之關聯企業及合資之其他綜合損益之份額-不重分類至損益之項目,-16098.0,-2.62,-800644.0,-115.86,-782018.0,-104.36,9270.0,0.35
不重分類至損益之項目：,254491.0,41.47,-57698.0,-8.35,-40425.0,-5.39,-1108888.0,-41.54
國外營運機構財務報表換算之兌換差額,15935.0,2.6,-858342.0,-124.21,-822443.0,-109.75,-93645.0,-3.51
與可能重分類之項目相關之所得稅,3000.0,0.49,1597.0,0.23,30984.0,4.13,-1193263.0,-44.7
後續可能重分類至損益之項目：,12935.0,2.11,316.0,0.05,-1699.0,-0.23,36819.0,1.38
其他綜合損益（淨額）,267426.0,43.58,1281.0,0.19,6058.0,0.81,-1256.0,-0.05
本期綜合損益總額,348542.0,56.8,-857061.0,-124.03,23227.0,3.1,7146.0,0.27
淨利（損）歸屬於：,,,-745837.0,-107.93,-799216.0,-106.65,28417.0,1.06
母公司業主（淨利∕損）,80473.0,13.11,,,-292118.0,-38.98,-1164846.0,-43.64
非控制權益（淨利∕損）,643.0,0.1,110597.0,16.0,,,-453622.0,-16.99
母公司業主（綜合損益）,346964.0,56.54,627.0,0.09,505321.0,67.43,,
非控制權益（綜合損益）,1578.0,0.26,-746481.0,-108.03,1777.0,0.24,708174.0,26.53
基本每股盈餘,,,644.0,0.09,-294590.0,-39.31,3050.0,0.11
繼續營業單位淨利（淨損）,0.84,,,,2472.0,0.33,-457759.0,-17.15
基本每股盈餘,0.84,,1.16,,,,4137.0,0.15
稀釋每股盈餘,,,1.16,,5.29,,,
繼續營業單位淨利（淨損）,0.84,,,,5.29,,7.41,
稀釋每股盈餘,0.84,,1.16,,,,7.41,
