會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
營業收入合計,5211467.0,100.0,5845135.0,100.0,6693342.0,100.0,23368285.0,100.0
營業成本合計,4462849.0,85.64,5191350.0,88.81,5510684.0,82.33,20095459.0,85.99
營業毛利（毛損）,748618.0,14.36,653785.0,11.19,1182658.0,17.67,3272826.0,14.01
營業毛利（毛損）淨額,748618.0,14.36,653785.0,11.19,1182658.0,17.67,3272826.0,14.01
營業費用,,,,,,,,
推銷費用,118245.0,2.27,116789.0,2.0,107851.0,1.61,429720.0,1.84
管理費用,200293.0,3.84,215847.0,3.69,226523.0,3.38,926583.0,3.97
研究發展費用,39472.0,0.76,44343.0,0.76,57382.0,0.86,190864.0,0.82
預期信用減損損失（利益）,35932.0,0.69,65.0,0.0,-40209.0,-0.6,-13828.0,-0.06
營業費用合計,393942.0,7.56,377044.0,6.45,351547.0,5.25,1533339.0,6.56
營業利益（損失）,354676.0,6.81,276741.0,4.73,831111.0,12.42,1739487.0,7.44
營業外收入及支出,,,,,,,,
利息收入,7456.0,0.14,11321.0,0.19,54289.0,0.81,142617.0,0.61
其他收入,105303.0,2.02,114425.0,1.96,42699.0,0.64,307909.0,1.32
其他利益及損失淨額,60529.0,1.16,41925.0,0.72,82953.0,1.24,-285315.0,-1.22
財務成本淨額,87376.0,1.68,104745.0,1.79,139914.0,2.09,498091.0,2.13
採用權益法認列之關聯企業及合資損益之份額淨額,-4098.0,-0.08,19953.0,0.34,-9524.0,-0.14,65919.0,0.28
營業外收入及支出合計,81814.0,1.57,82879.0,1.42,30503.0,0.46,-266961.0,-1.14
稅前淨利（淨損）,436490.0,8.38,359620.0,6.15,861614.0,12.87,1472526.0,6.3
所得稅費用（利益）合計,182062.0,3.49,324674.0,5.55,272614.0,4.07,809544.0,3.46
繼續營業單位本期淨利（淨損）,254428.0,4.88,34946.0,0.6,589000.0,8.8,662982.0,2.84
本期淨利（淨損）,254428.0,4.88,34946.0,0.6,589000.0,8.8,662982.0,2.84
其他綜合損益(淨額),,,,,,,,
透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,256026.0,4.91,-1496068.0,-25.6,-419913.0,-6.27,7294.0,0.03
不重分類至損益之項目：,256026.0,4.91,-1496068.0,-25.6,-419913.0,-6.27,-1866002.0,-7.99
國外營運機構財務報表換算之兌換差額,698897.0,13.41,590251.0,10.1,1407819.0,21.03,-878.0,0.0
採用權益法認列之關聯企業及合資之其他綜合損益之份額-可能重分類至損益之項目,4145.0,0.08,-4891.0,-0.08,633.0,0.01,-1859586.0,-7.96
後續可能重分類至損益之項目：,703042.0,13.49,585360.0,10.01,1408452.0,21.04,1663152.0,7.12
其他綜合損益（淨額）,959068.0,18.4,-910708.0,-15.58,988539.0,14.77,20147.0,0.09
本期綜合損益總額,1213496.0,23.29,-875762.0,-14.98,1577539.0,23.57,1683299.0,7.2
淨利（損）歸屬於：,,,,,,,-176287.0,-0.75
母公司業主（淨利∕損）,212714.0,4.08,-4533.0,-0.08,550317.0,8.22,486695.0,2.08
非控制權益（淨利∕損）,41714.0,0.8,39479.0,0.68,38683.0,0.58,,
母公司業主（綜合損益）,1109876.0,21.3,-987276.0,-16.89,1400310.0,20.92,679382.0,2.91
非控制權益（綜合損益）,103620.0,1.99,111514.0,1.91,177229.0,2.65,-16400.0,-0.07
基本每股盈餘,,,,,,,309510.0,1.32
繼續營業單位淨利（淨損）,0.22,,-0.01,,0.57,,177185.0,0.76
基本每股盈餘,0.22,,-0.01,,0.57,,,
稀釋每股盈餘,,,,,,,0.7,
繼續營業單位淨利（淨損）,0.22,,-0.01,,0.57,,0.7,
稀釋每股盈餘,0.22,,-0.01,,0.57,,,
