會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,8907.0,-3393.0,173861.0,174411.0
本期稅前淨利（淨損）,8907.0,-3393.0,173861.0,174411.0
折舊費用,19582.0,39540.0,59541.0,80190.0
攤銷費用,15536.0,18559.0,23655.0,12.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,2107.0,5207.0,10428.0,22237.0
利息費用,-11.0,-18.0,-19.0,16297.0
利息收入,0.0,-102.0,-313208.0,-182.0
股利收入,78.0,-30.0,-35.0,-313439.0
採用權益法認列之關聯企業及合資損失（利益）之份額,37292.0,0.0,-798.0,-40.0
處分及報廢不動產、廠房及設備損失（利益）,1772.0,231.0,231.0,-870.0
處分投資損失（利益）,57552.0,63387.0,-220205.0,231.0
其他項目,-247.0,2570.0,2858.0,-321.0
收益費損項目合計,20624.0,70881.0,77485.0,-195885.0
應收票據（增加）減少,-182352.0,0.0,-2517.0,3360.0
應收帳款（增加）減少,6857.0,22054.0,-7753.0,145290.0
應收帳款－關係人（增加）減少,-95794.0,-381532.0,-346559.0,-713.0
其他應收款（增加）減少,-677.0,260.0,-10811.0,-58.0
存貨（增加）減少,36940.0,-285767.0,-287297.0,-267629.0
其他流動資產（增加）減少,44165.0,1981.0,-872.0,11260.0
與營業活動相關之資產之淨變動合計,-30339.0,-25100.0,-48014.0,-108490.0
應付票據增加（減少）,-18606.0,-4991.0,-678.0,-1205.0
應付帳款增加（減少）,-7911.0,-29214.0,-31451.0,-64183.0
應付帳款－關係人增加（減少）,23572.0,-30296.0,-51079.0,-4991.0
其他應付款增加（減少）,-72222.0,-8074.0,-8318.0,-37820.0
其他流動負債增加（減少）,-34930.0,-95694.0,-140412.0,-57272.0
淨確定福利負債增加(減少),-26023.0,-381461.0,-427709.0,-8371.0
與營業活動相關之負債之淨變動合計,-1094.0,-318074.0,-647914.0,-173842.0
與營業活動相關之資產及負債之淨變動合計,-27117.0,-321467.0,-474053.0,-282332.0
調整項目合計,,18.0,19.0,-478217.0
營運產生之現金流入（流出）,7262.0,-2713.0,312992.0,-303806.0
收取之利息,-8014.0,-6831.0,-6028.0,182.0
收取之股利,0.0,-330993.0,-6831.0,313223.0
支付之利息,-2112.0,,-173901.0,-9715.0
退還（支付）之所得稅,0.0,-35826.0,,-6831.0
營業活動之淨現金流入（流出）,-2864.0,67286.0,-47457.0,-6947.0
投資活動之現金流量,,-29635.0,67286.0,
取得透過損益按公允價值衡量之金融資產,120567.0,0.0,-46570.0,-47457.0
處分透過損益按公允價值衡量之金融資產,-151017.0,0.0,873.0,67286.0
取得不動產、廠房及設備,98.0,1825.0,-7.0,-78839.0
處分不動產、廠房及設備,-30352.0,,-144.0,944.0
存出保證金增加,-60333.0,436652.0,-1.0,0.0
取得無形資產,153821.0,-142242.0,0.0,-144.0
預付設備款增加,93488.0,98.0,-26020.0,-111.0
其他投資活動,93488.0,294508.0,,0.0
