會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
營業收入合計,393435.0,100.0,451641.0,100.0,421305.0,100.0,1635779.0,100.0
營業成本合計,232254.0,59.03,251346.0,55.65,241689.0,57.37,925855.0,56.6
營業毛利（毛損）,161181.0,40.97,200295.0,44.35,179616.0,42.63,709924.0,43.4
營業毛利（毛損）淨額,161181.0,40.97,200295.0,44.35,179616.0,42.63,709924.0,43.4
營業費用,,,,,,,,
推銷費用,29788.0,7.57,29236.0,6.47,38075.0,9.04,126228.0,7.72
管理費用,39322.0,9.99,41685.0,9.23,26711.0,6.34,133684.0,8.17
研究發展費用,17676.0,4.49,20785.0,4.6,18847.0,4.47,73929.0,4.52
預期信用減損損失（利益）,1140.0,0.29,-1192.0,-0.26,71.0,0.02,129.0,0.01
營業費用合計,87926.0,22.35,90514.0,20.04,83704.0,19.87,333970.0,20.42
營業利益（損失）,73255.0,18.62,109781.0,24.31,95912.0,22.77,375954.0,22.98
營業外收入及支出,,,,,,,,
利息收入,468.0,0.12,725.0,0.16,549.0,0.13,3304.0,0.2
其他收入,989.0,0.25,630.0,0.14,2368.0,0.56,4808.0,0.29
其他利益及損失淨額,22631.0,5.75,6186.0,1.37,33823.0,8.03,63280.0,3.87
財務成本淨額,3620.0,0.92,3607.0,0.8,4122.0,0.98,7978.0,0.49
營業外收入及支出合計,20468.0,5.2,3934.0,0.87,32618.0,7.74,63414.0,3.88
稅前淨利（淨損）,93723.0,23.82,113715.0,25.18,128530.0,30.51,439368.0,26.86
所得稅費用（利益）合計,20859.0,5.3,23051.0,5.1,38891.0,9.23,92581.0,5.66
繼續營業單位本期淨利（淨損）,72864.0,18.52,90664.0,20.07,89639.0,21.28,346787.0,21.2
本期淨利（淨損）,72864.0,18.52,90664.0,20.07,89639.0,21.28,346787.0,21.2
其他綜合損益(淨額),,,,,,,,
國外營運機構財務報表換算之兌換差額,14586.0,3.71,2009.0,0.44,16159.0,3.84,1291.0,0.08
後續可能重分類至損益之項目：,14586.0,3.71,2009.0,0.44,16159.0,3.84,258.0,0.02
其他綜合損益（淨額）,14586.0,3.71,2009.0,0.44,16159.0,3.84,1033.0,0.06
本期綜合損益總額,87450.0,22.23,92673.0,20.52,105798.0,25.11,26135.0,1.6
淨利（損）歸屬於：,,,,,,,26135.0,1.6
母公司業主（淨利∕損）,72864.0,18.52,90664.0,20.07,89639.0,21.28,27168.0,1.66
母公司業主（綜合損益）,87450.0,22.23,92673.0,20.52,105798.0,25.11,373955.0,22.86
基本每股盈餘,,,,,,,,
繼續營業單位淨利（淨損）,0.9,,1.12,,1.01,,346787.0,21.2
基本每股盈餘,0.9,,1.12,,1.01,,373955.0,22.86
稀釋每股盈餘,,,,,,,,
繼續營業單位淨利（淨損）,0.9,,1.12,,1.0,,3.91,
稀釋每股盈餘,0.9,,1.12,,1.0,,3.91,
