會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
營業收入合計,1586239.0,100.0,1018148.0,100.0,795382.0,100.0,4057447.0,100.0
營業成本合計,1365682.0,86.1,880233.0,86.45,694332.0,87.3,3462976.0,85.35
營業毛利（毛損）,220557.0,13.9,137915.0,13.55,101050.0,12.7,594471.0,14.65
營業毛利（毛損）淨額,220557.0,13.9,137915.0,13.55,101050.0,12.7,594471.0,14.65
營業費用,,,,,,,,
推銷費用,61950.0,3.91,61208.0,6.01,54305.0,6.83,222893.0,5.49
管理費用,54588.0,3.44,59306.0,5.82,42720.0,5.37,178369.0,4.4
研究發展費用,5175.0,0.33,7408.0,0.73,4381.0,0.55,22451.0,0.55
預期信用減損損失（利益）,1674.0,0.11,-1388.0,-0.14,1752.0,0.22,0.0,0.0
營業費用合計,123387.0,7.78,126534.0,12.43,103158.0,12.97,423713.0,10.44
營業利益（損失）,97170.0,6.13,11381.0,1.12,-2108.0,-0.27,170758.0,4.21
營業外收入及支出,,,,,,,,
利息收入,22.0,0.0,65.0,0.01,4843.0,0.61,24641.0,0.61
其他收入,10628.0,0.67,8345.0,0.82,143156.0,18.0,183037.0,4.51
其他利益及損失淨額,101167.0,6.38,109075.0,10.71,5502.0,0.69,22470.0,0.55
財務成本淨額,5577.0,0.35,5778.0,0.57,142497.0,17.92,185208.0,4.56
營業外收入及支出合計,106240.0,6.7,111707.0,10.97,140389.0,17.65,355966.0,8.77
稅前淨利（淨損）,203410.0,12.82,123088.0,12.09,42753.0,5.38,83907.0,2.07
所得稅費用（利益）合計,30218.0,1.91,18019.0,1.77,97636.0,12.28,272059.0,6.71
繼續營業單位本期淨利（淨損）,173192.0,10.92,105069.0,10.32,97636.0,12.28,272059.0,6.71
本期淨利（淨損）,173192.0,10.92,105069.0,10.32,,,,
其他綜合損益(淨額),,,,,0.0,0.0,9710.0,0.24
與不重分類之項目相關之所得稅,0.0,0.0,0.0,0.0,0.0,0.0,1942.0,0.05
不重分類至損益之項目：,0.0,0.0,0.0,0.0,23330.0,2.93,7768.0,0.19
國外營運機構財務報表換算之兌換差額,9534.0,0.6,10290.0,1.01,0.0,0.0,24770.0,0.61
與可能重分類之項目相關之所得稅,0.0,0.0,0.0,0.0,23330.0,2.93,0.0,0.0
後續可能重分類至損益之項目：,9534.0,0.6,10290.0,1.01,23330.0,2.93,24770.0,0.61
其他綜合損益（淨額）,9534.0,0.6,10290.0,1.01,120966.0,15.21,32538.0,0.8
本期綜合損益總額,182726.0,11.52,115359.0,11.33,,,304597.0,7.51
淨利（損）歸屬於：,,,,,97636.0,12.28,,
母公司業主（淨利∕損）,173192.0,10.92,105069.0,10.32,120966.0,15.21,272059.0,6.71
母公司業主（綜合損益）,182726.0,11.52,115359.0,11.33,,,304597.0,7.51
基本每股盈餘,,,,,1.24,,,
基本每股盈餘,2.2,,1.33,,,,3.45,
稀釋每股盈餘,,,,,1.24,,,
稀釋每股盈餘,2.2,,1.33,,,,3.45,
