會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
流動資產,,,,,,,,
現金及約當現金,107687.0,1.47,301930.0,4.04,82099.0,1.16,55270.0,0.81
透過損益按公允價值衡量之金融資產－流動,683071.0,9.34,441637.0,5.91,405166.0,5.74,234969.0,3.44
透過其他綜合損益按公允價值衡量之金融資產－流動,217761.0,2.98,198268.0,2.65,201200.0,2.85,202609.0,2.97
按攤銷後成本衡量之金融資產－流動,45159.0,0.62,45159.0,0.6,44500.0,0.63,44500.0,0.65
應收票據淨額,40282.0,0.55,35196.0,0.47,47929.0,0.68,43578.0,0.64
應收帳款淨額,326842.0,4.47,464492.0,6.21,320158.0,4.54,283852.0,4.15
本期所得稅資產,640.0,0.01,1278.0,0.02,1075.0,0.02,626.0,0.01
存貨,1299835.0,17.77,1362247.0,18.22,1465443.0,20.77,1484299.0,21.72
預付款項,42169.0,0.58,57347.0,0.77,35368.0,0.5,12592.0,0.18
其他流動資產,62203.0,0.85,71826.0,0.96,42317.0,0.6,29531.0,0.43
流動資產合計,2825649.0,38.64,2979380.0,39.85,2645255.0,37.48,2391826.0,35.01
非流動資產,,,,,,,,
透過其他綜合損益按公允價值衡量之金融資產－非流動,305608.0,4.18,302866.0,4.05,218393.0,3.09,234739.0,3.44
按攤銷後成本衡量之金融資產－非流動,29074.0,0.4,36274.0,0.49,40274.0,0.57,38806.0,0.57
不動產、廠房及設備,1837642.0,25.13,1847101.0,24.71,1849711.0,26.21,1863369.0,27.27
使用權資產,13002.0,0.18,11755.0,0.16,10508.0,0.15,9261.0,0.14
投資性不動產淨額,2051892.0,28.06,2042605.0,27.32,2033317.0,28.81,2030843.0,29.72
遞延所得稅資產,68464.0,0.94,69389.0,0.93,72145.0,1.02,70410.0,1.03
其他非流動資產,182097.0,2.49,186643.0,2.5,187257.0,2.65,193003.0,2.82
非流動資產合計,4487779.0,61.36,4496633.0,60.15,4411605.0,62.52,4440431.0,64.99
資產總額,7313428.0,100.0,7476013.0,100.0,7056860.0,100.0,6832257.0,100.0
流動負債,,,,,,,,
短期借款,84074.0,1.15,26012.0,0.35,32432.0,0.46,15573.0,0.23
應付票據,963.0,0.01,1782.0,0.02,1782.0,0.03,2076.0,0.03
應付帳款,448282.0,6.13,493510.0,6.6,381723.0,5.41,253602.0,3.71
應付帳款－關係人,300.0,0.0,1684.0,0.02,1274.0,0.02,427957.0,6.26
其他應付款,744143.0,10.18,883930.0,11.82,583347.0,8.27,40675.0,0.6
本期所得稅負債,86207.0,1.18,56151.0,0.75,32107.0,0.45,16129.0,0.24
負債準備－流動,26388.0,0.36,23012.0,0.31,18438.0,0.26,53275.0,0.78
其他流動負債,96513.0,1.32,82464.0,1.1,68655.0,0.97,809287.0,11.85
流動負債合計,1486870.0,20.33,1568545.0,20.98,1119758.0,15.87,,
非流動負債,,,,,,,52415.0,0.77
負債準備－非流動,30857.0,0.42,38849.0,0.52,46942.0,0.67,240098.0,3.51
遞延所得稅負債,239725.0,3.28,240080.0,3.21,240387.0,3.41,170281.0,2.49
其他非流動負債,171806.0,2.35,172821.0,2.31,171341.0,2.43,462794.0,6.77
非流動負債合計,442388.0,6.05,451750.0,6.04,458670.0,6.5,1272081.0,18.62
負債總額,1929258.0,26.38,2020295.0,27.02,1578428.0,22.37,,
歸屬於母公司業主之權益,,,,,,,,
股本,,,,,,,2691134.0,39.39
普通股股本,2691134.0,36.8,2691134.0,36.0,2691134.0,38.14,2691134.0,39.39
股本合計,2691134.0,36.8,2691134.0,36.0,2691134.0,38.14,,
資本公積,,,,,,,284504.0,4.16
資本公積－發行溢價,272886.0,3.73,272886.0,3.65,284504.0,4.03,284504.0,4.16
資本公積合計,272886.0,3.73,272886.0,3.65,284504.0,4.03,,
保留盈餘,,,,,,,1640674.0,24.01
法定盈餘公積,1603805.0,21.93,1640674.0,21.95,1640674.0,23.25,24680.0,0.36
特別盈餘公積,24680.0,0.34,24680.0,0.33,24680.0,0.35,917630.0,13.43
未分配盈餘（或待彌補虧損）,711870.0,9.73,763135.0,10.21,854240.0,12.11,2582984.0,37.81
保留盈餘合計,2340355.0,32.0,2428489.0,32.48,2519594.0,35.7,,
其他權益,,,,,,,86831.0,1.27
透過其他綜合損益按公允價值衡量之金融資產未實現評價損益,167767.0,2.29,150615.0,2.01,69078.0,0.98,86831.0,1.27
其他權益合計,167767.0,2.29,150615.0,2.01,69078.0,0.98,-132298.0,-1.94
庫藏股票,-132298.0,-1.81,-132298.0,-1.77,-132298.0,-1.87,5513155.0,80.69
歸屬於母公司業主之權益合計,5339844.0,73.01,5410826.0,72.38,5432012.0,76.97,47021.0,0.69
非控制權益,44326.0,0.61,44892.0,0.6,46420.0,0.66,5560176.0,81.38
權益總額,5384170.0,73.62,5455718.0,72.98,5478432.0,77.63,6832257.0,100.0
負債及權益總計,7313428.0,100.0,7476013.0,100.0,7056860.0,100.0,0.0,
待註銷股本股數（單位：股）,0.0,,0.0,,0.0,,0.0,
預收股款（權益項下）之約當發行股數（單位：股）,0.0,,0.0,,0.0,,10182744.0,
母公司暨子公司所持有之母公司庫藏股股數（單位：股）,10182744.0,,10182744.0,,10182744.0,,,
