會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
營業收入合計,1507702.0,100.0,1704520.0,100.0,1718784.0,100.0,6143333.0,100.0
營業成本合計,1237932.0,82.11,1394588.0,81.82,1403132.0,81.64,4976849.0,81.01
營業毛利（毛損）,269770.0,17.89,309932.0,18.18,315652.0,18.36,1166484.0,18.99
營業毛利（毛損）淨額,269770.0,17.89,309932.0,18.18,315652.0,18.36,1166484.0,18.99
營業費用,,,,,,,,
推銷費用,145890.0,9.68,156350.0,9.17,157166.0,9.14,622640.0,10.14
管理費用,33291.0,2.21,29439.0,1.73,32628.0,1.9,123228.0,2.01
研究發展費用,17802.0,1.18,15430.0,0.91,18796.0,1.09,69611.0,1.13
營業費用合計,196983.0,13.07,201219.0,11.81,208590.0,12.14,815479.0,13.27
營業利益（損失）,72787.0,4.83,108713.0,6.38,107062.0,6.23,351005.0,5.71
營業外收入及支出,,,,,,,,
利息收入,295.0,0.02,419.0,0.02,459.0,0.03,1740.0,0.03
其他收入,933.0,0.06,3137.0,0.18,10150.0,0.59,19077.0,0.31
其他利益及損失淨額,-3820.0,-0.25,-3302.0,-0.19,-3737.0,-0.22,-9410.0,-0.15
財務成本淨額,362.0,0.02,455.0,0.03,409.0,0.02,1739.0,0.03
營業外收入及支出合計,-2954.0,-0.2,-201.0,-0.01,6463.0,0.38,9668.0,0.16
稅前淨利（淨損）,69833.0,4.63,108512.0,6.37,113525.0,6.6,360673.0,5.87
所得稅費用（利益）合計,15094.0,1.0,19814.0,1.16,20892.0,1.22,65787.0,1.07
繼續營業單位本期淨利（淨損）,54739.0,3.63,88698.0,5.2,92633.0,5.39,294886.0,4.8
本期淨利（淨損）,54739.0,3.63,88698.0,5.2,92633.0,5.39,294886.0,4.8
其他綜合損益(淨額),,,,,,,,
透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,141561.0,9.39,-17152.0,-1.01,-81537.0,-4.74,6469.0,0.11
不重分類至損益之項目：,141561.0,9.39,-17152.0,-1.01,-81537.0,-4.74,60625.0,0.99
其他綜合損益（淨額）,141561.0,9.39,-17152.0,-1.01,-81537.0,-4.74,1294.0,0.02
本期綜合損益總額,196300.0,13.02,71546.0,4.2,11096.0,0.65,65800.0,1.07
淨利（損）歸屬於：,,,,,,,65800.0,1.07
母公司業主（淨利∕損）,54167.0,3.59,88134.0,5.17,91105.0,5.3,360686.0,5.87
非控制權益（淨利∕損）,572.0,0.04,564.0,0.03,1528.0,0.09,,
母公司業主（綜合損益）,195728.0,12.98,70982.0,4.16,9568.0,0.56,291621.0,4.75
非控制權益（綜合損益）,572.0,0.04,564.0,0.03,1528.0,0.09,3265.0,0.05
基本每股盈餘,,,,,,,357421.0,5.82
繼續營業單位淨利（淨損）,0.21,,0.34,,0.35,,3265.0,0.05
基本每股盈餘,0.21,,0.34,,0.35,,,
稀釋每股盈餘,,,,,,,1.13,
繼續營業單位淨利（淨損）,0.21,,0.34,,0.35,,1.13,
稀釋每股盈餘,0.21,,0.34,,0.35,,,
