會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
銷貨收入,896152.0,100.89,891652.0,100.35,732054.0,101.08,3169337.0,100.74
銷貨退回,4097.0,0.46,2647.0,0.3,2611.0,0.36,11276.0,0.36
銷貨折讓,3789.0,0.43,479.0,0.05,5177.0,0.71,12128.0,0.39
銷貨收入淨額,888266.0,100.0,888526.0,100.0,724266.0,100.0,3145933.0,100.0
營業收入合計,888266.0,100.0,888526.0,100.0,724266.0,100.0,3145933.0,100.0
銷貨成本,812938.0,91.52,791214.0,89.05,699442.0,96.57,2937786.0,93.38
營業成本合計,812938.0,91.52,791214.0,89.05,699442.0,96.57,2937786.0,93.38
營業毛利（毛損）,75328.0,8.48,97312.0,10.95,24824.0,3.43,208147.0,6.62
營業毛利（毛損）淨額,75328.0,8.48,97312.0,10.95,24824.0,3.43,208147.0,6.62
營業費用,,,,,,,,
營業費用合計,35487.0,4.0,36221.0,4.08,21219.0,2.93,110244.0,3.5
營業利益（損失）,39841.0,4.49,61091.0,6.88,21219.0,2.93,110244.0,3.5
營業外收入及支出,,,,,,,,
其他收入,6005.0,0.68,20.0,0.0,13395.0,1.85,-13395.0,-0.43
其他利益及損失淨額,3433.0,0.39,6248.0,0.7,-13395.0,-1.85,84508.0,2.69
財務成本淨額,3556.0,0.4,3465.0,0.39,-9790.0,-1.35,,
採用權益法認列之關聯企業及合資損益之份額淨額,-257.0,-0.03,3849.0,0.43,,,73.0,0.0
營業外收入及支出合計,5625.0,0.63,-354.0,-0.04,0.0,0.0,23655.0,0.75
稅前淨利（淨損）,45466.0,5.12,5530.0,0.62,5793.0,0.8,8255.0,0.26
所得稅費用（利益）合計,0.0,0.0,66621.0,7.5,1613.0,0.22,15379.0,0.49
繼續營業單位本期淨利（淨損）,45466.0,5.12,0.0,0.0,3887.0,0.54,-1386.0,-0.04
本期淨利（淨損）,45466.0,5.12,66621.0,7.5,-372.0,-0.05,15218.0,0.48
其他綜合損益(淨額),,,66621.0,7.5,3147.0,0.43,99726.0,3.17
透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,0.0,0.0,,,-6643.0,-0.92,685.0,0.02
不重分類至損益之項目：,0.0,0.0,0.0,0.0,0.0,0.0,99041.0,3.15
其他綜合損益（淨額）,0.0,0.0,0.0,0.0,-6643.0,-0.92,99041.0,3.15
本期綜合損益總額,45466.0,5.12,0.0,0.0,-6643.0,-0.92,,
基本每股盈餘,,,66621.0,7.5,,,0.0,0.0
基本每股盈餘,0.34,,,,0.0,0.0,-7222.0,-0.23
