會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,226831696.0,492829977.0,809520844.0,1144190718.0
本期稅前淨利（淨損）,226831696.0,492829977.0,809520844.0,1144190718.0
折舊費用,108934265.0,219975000.0,323122219.0,428498179.0
攤銷費用,2167798.0,4351710.0,6550157.0,8756094.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,11768.0,22878.0,33282.0,52351.0
利息費用,2140766.0,5044997.0,8415015.0,11749984.0
利息收入,-1673879.0,-5219824.0,-11834868.0,-22422209.0
股利收入,-75.0,-240840.0,-260534.0,-266767.0
股份基礎給付酬勞成本,27453.0,141801.0,222091.0,302348.0
採用權益法認列之關聯企業及合資損失（利益）之份額,-1725490.0,-3983495.0,-6061304.0,-7798359.0
處分及報廢不動產、廠房及設備損失（利益）,48257.0,59370.0,91532.0,-98856.0
處分無形資產損失（利益）,140778.0,0.0,0.0,6004.0
處分投資損失（利益）,790740.0,245151.0,346125.0,410076.0
非金融資產減損損失,2074789.0,790740.0,790740.0,790740.0
未實現外幣兌換損失（利益）,-258328.0,1760843.0,12532183.0,10342706.0
其他項目,112678842.0,-260642.0,-292572.0,138827.0
收益費損項目合計,918808.0,222687689.0,333654066.0,430461118.0
強制透過損益按公允價值衡量之金融資產（增加）減少,-15260809.0,-22297.0,-4622312.0,-1354359.0
應收帳款（增加）減少,134314.0,-23410483.0,-62861124.0,-32169853.0
應收帳款－關係人（增加）減少,3366.0,-357375.0,-375850.0,-868634.0
其他應收款－關係人（增加）減少,-7016361.0,-33677.0,-14612.0,-7444.0
存貨（增加）減少,-1132181.0,-24335770.0,-25233553.0,-28046827.0
其他流動資產（增加）減少,1229128.0,-3834683.0,-1072295.0,-4450883.0
其他金融資產（增加）減少,-21123735.0,-2794688.0,-4371124.0,-1680611.0
與營業活動相關之資產之淨變動合計,1367580.0,-54788973.0,-98550870.0,-68578611.0
應付帳款增加（減少）,13710.0,10739349.0,12861802.0,7594105.0
應付帳款－關係人增加（減少）,2882213.0,355928.0,433633.0,205451.0
其他流動負債增加（減少）,-2503589.0,3426753.0,46160121.0,59212193.0
淨確定福利負債增加(減少),52664975.0,-2523619.0,-2533617.0,-2538848.0
其他營業負債增加（減少）,54424889.0,98394858.0,108645033.0,126614309.0
與營業活動相關之負債之淨變動合計,33301154.0,110393269.0,165566972.0,191087210.0
與營業活動相關之資產及負債之淨變動合計,145979996.0,55604296.0,67016102.0,122508599.0
調整項目合計,372811692.0,278291985.0,400670168.0,552969717.0
營運產生之現金流入（流出）,-642004.0,771121962.0,1210191012.0,1697160435.0
退還（支付）之所得稅,372169688.0,-60102845.0,-86473728.0,-86561247.0
營業活動之淨現金流入（流出）,,711019117.0,1123717284.0,1610599188.0
投資活動之現金流量,-37834407.0,,,
取得透過其他綜合損益按公允價值衡量之金融資產,29254025.0,-40949130.0,-49269573.0,-54566725.0
處分透過其他綜合損益按公允價值衡量之金融資產,0.0,32886262.0,41221410.0,44963367.0
透過其他綜合損益按公允價值衡量之金融資產減資退回股款,-18155340.0,300.0,300.0,2938.0
取得按攤銷後成本衡量之金融資產,536873.0,-80240090.0,-123508899.0,-183125920.0
按攤銷後成本衡量之金融資產到期還本,-262134719.0,1970939.0,20620129.0,62329674.0
取得透過損益按公允價值衡量之金融資產,609153.0,1519511.0,1591074.0,-125540.0
除列避險之金融負債,-1670390.0,-479857668.0,-745827757.0,1684430.0
取得不動產、廠房及設備,309488.0,672885.0,801029.0,-1082672130.0
處分不動產、廠房及設備,-583003.0,-1768173.0,-1904318.0,983358.0
存出保證金增加,0.0,373262.0,437209.0,-2117041.0
存出保證金減少,1526825.0,-3805347.0,-5471086.0,505423.0
取得無形資產,75.0,0.0,0.0,-6954326.0
處分無形資產,67629.0,4322973.0,9440363.0,12636.0
其他預付款項增加,-288073791.0,530906.0,3010201.0,0.0
收取之利息,,337473.0,463696.0,18083755.0
收取之股利,30529474.0,-564005897.0,-848396222.0,3016434.0
其他投資活動,19578800.0,,,7051432.0
投資活動之淨現金流入（流出）,0.0,4048589.0,0.0,-1190928235.0
籌資活動之現金流量,0.0,128157572.0,-111959992.0,
短期借款增加,8502.0,0.0,187690399.0,0.0
短期借款減少,-1648.0,500000.0,0.0,-111959992.0
發行公司債,-523177.0,123240.0,500000.0,197879254.0
償還公司債,-71308546.0,-5683.0,199190.0,-4400000.0
舉借長期借款,-871566.0,-1122427.0,-43314.0,2670000.0
償還長期借款,0.0,-142617093.0,-1767753.0,-166667.0
存入保證金增加,-1103792.0,-871566.0,-213925639.0,271387.0
存入保證金減少,4605765.0,0.0,-871566.0,-62100.0
租賃本金償還,-19086188.0,-4657300.0,0.0,-2428277.0
發放現金股利,21589745.0,16438934.0,-6498170.0,-285234185.0
庫藏股票買回成本,86599454.0,-5734.0,16264358.0,-871566.0
處分子公司股權（未喪失控制力）,1064990192.0,41191519.0,-130412487.0,0.0
支付之利息,1151589646.0,188199005.0,86114017.0,-12218659.0
非控制權益變動,1151589646.0,1064990192.0,231022592.0,16263548.0
