會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
銷貨收入,537926.0,100.0,216285.0,100.0,417108.0,100.0,1502111.0,100.0
銷貨收入淨額,537926.0,100.0,216285.0,100.0,417108.0,100.0,1502111.0,100.0
營業收入合計,537926.0,100.0,216285.0,100.0,417108.0,100.0,1502111.0,100.0
銷貨成本,512157.0,95.21,205794.0,95.15,395421.0,94.8,1426925.0,94.99
營業成本合計,512157.0,95.21,205794.0,95.15,395421.0,94.8,1426925.0,94.99
營業毛利（毛損）,25769.0,4.79,10491.0,4.85,21687.0,5.2,75186.0,5.01
營業毛利（毛損）淨額,25769.0,4.79,10491.0,4.85,21687.0,5.2,75186.0,5.01
營業費用,,,,,,,,
推銷費用,0.0,0.0,4962.0,2.29,4832.0,1.16,16587.0,1.1
管理費用,4113.0,0.76,4962.0,2.29,0.0,0.0,16587.0,1.1
研究發展費用,0.0,0.0,5529.0,2.56,4832.0,1.16,58599.0,3.9
其他費用,0.0,0.0,,,,,,
營業費用合計,4113.0,0.76,20.0,0.01,0.0,0.0,196.0,0.01
營業利益（損失）,21656.0,4.03,15.0,0.01,16855.0,4.04,1017.0,0.07
營業外收入及支出,,,-40.0,-0.02,,,832.0,0.06
利息收入,0.0,0.0,90.0,0.04,1.0,0.0,217.0,0.01
其他收入,84.0,0.02,-95.0,-0.04,878.0,0.21,1828.0,0.12
其他利益及損失淨額,654.0,0.12,5434.0,2.51,153.0,0.04,60427.0,4.02
財務成本淨額,0.0,0.0,1082.0,0.5,127.0,0.03,11906.0,0.79
營業外收入及支出合計,738.0,0.14,4352.0,2.01,905.0,0.22,48521.0,3.23
稅前淨利（淨損）,22394.0,4.16,4352.0,2.01,17760.0,4.26,48521.0,3.23
所得稅費用（利益）合計,4479.0,0.83,,,3378.0,0.81,,
繼續營業單位本期淨利（淨損）,17915.0,3.33,0.0,0.0,14382.0,3.45,1257.0,0.08
本期淨利（淨損）,17915.0,3.33,0.0,0.0,14382.0,3.45,1257.0,0.08
其他綜合損益(淨額),,,0.0,0.0,,,1257.0,0.08
確定福利計畫之再衡量數,0.0,0.0,4352.0,2.01,0.0,0.0,49778.0,3.31
不動產重估增值,0.0,0.0,,,0.0,0.0,,
指定按公允價值衡量之金融負債信用風險變動影響數,0.0,0.0,0.12,,0.0,0.0,1.36,
透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,1257.0,0.23,,,14382.0,3.45,1.36,
不重分類至損益之項目：,1257.0,0.23,0.12,,,,,
國外營運機構財務報表換算之兌換差額,0.0,0.0,,,0.4,,1.36,
與待出售非流動資產（或處分群組）直接相關之權益,0.0,0.0,,,0.4,,1.36,
後續可能重分類至損益之項目：,0.0,0.0,,,,,,
其他綜合損益（淨額）,1257.0,0.23,,,0.4,,,
本期綜合損益總額,19172.0,3.56,,,0.4,,,
基本每股盈餘,,,,,,,,
基本每股盈餘,0.5,,,,,,,
稀釋每股盈餘,,,,,,,,
繼續營業單位淨利（淨損）,0.5,,,,,,,
稀釋每股盈餘,0.5,,,,,,,
