會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
流動資產,,,,,,,,
現金及約當現金,35511052.0,6.89,33241454.0,6.41,40294852.0,8.06,69322700.0,14.71
透過損益按公允價值衡量之金融資產－流動,4890130.0,0.95,5393670.0,1.04,7558091.0,1.51,4455277.0,0.95
透過其他綜合損益按公允價值衡量之金融資產－流動,1264555.0,0.25,857080.0,0.17,704671.0,0.14,802290.0,0.17
按攤銷後成本衡量之金融資產－流動,127500.0,0.02,126500.0,0.02,282196.0,0.06,296611.0,0.06
避險之金融資產－流動,494575.0,0.1,1407340.0,0.27,1818775.0,0.36,20100.0,0.0
應收票據淨額,9388392.0,1.82,10815329.0,2.08,10588552.0,2.12,8148670.0,1.73
應收帳款淨額,89369854.0,17.33,91068692.0,17.55,97850832.0,19.57,83162702.0,17.65
其他應收款淨額,2231748.0,0.43,2226377.0,0.43,1007447.0,0.2,1308905.0,0.28
存貨,204349460.0,39.62,217268620.0,41.87,185245883.0,37.05,142472215.0,30.24
預付款項,10638339.0,2.06,12211751.0,2.35,13408317.0,2.68,11951669.0,2.54
其他流動資產,349106.0,0.07,317617.0,0.06,312773.0,0.06,256982.0,0.05
流動資產合計,358614711.0,69.53,374934430.0,72.26,359072389.0,71.82,322198121.0,68.38
非流動資產,,,,,,,,
透過損益按公允價值衡量之金融資產－非流動,2974363.0,0.58,82302.0,0.02,80505.0,0.02,80346.0,0.02
透過其他綜合損益按公允價值衡量之金融資產－非流動,72553250.0,14.07,63069920.0,12.16,58062543.0,11.61,64266064.0,13.64
按攤銷後成本衡量之金融資產－非流動,8491275.0,1.65,8892398.0,1.71,9522111.0,1.9,9262319.0,1.97
採用權益法之投資,22360523.0,4.34,21199031.0,4.09,22275298.0,4.46,22171608.0,4.71
不動產、廠房及設備,19459066.0,3.77,19344816.0,3.73,19477750.0,3.9,19495414.0,4.14
使用權資產,1658160.0,0.32,1651948.0,0.32,1632698.0,0.33,1614722.0,0.34
投資性不動產淨額,8016935.0,1.55,8107652.0,1.56,8332160.0,1.67,8264912.0,1.75
無形資產,2183251.0,0.42,2104718.0,0.41,2077744.0,0.42,2062499.0,0.44
遞延所得稅資產,16621249.0,3.22,16698064.0,3.22,16465538.0,3.29,18622165.0,3.95
其他非流動資產,2839627.0,0.55,2772392.0,0.53,2944896.0,0.59,3126544.0,0.66
非流動資產合計,157157699.0,30.47,143923241.0,27.74,140871243.0,28.18,148966593.0,31.62
資產總額,515772410.0,100.0,518857671.0,100.0,499943632.0,100.0,471164714.0,100.0
流動負債,,,,,,,,
短期借款,10561948.0,2.05,44923498.0,8.66,57583584.0,11.52,48897458.0,10.38
透過損益按公允價值衡量之金融負債－流動,243544.0,0.05,121810.0,0.02,127876.0,0.03,1585793.0,0.34
避險之金融負債－流動,227824.0,0.04,7353.0,0.0,67145.0,0.01,1933650.0,0.41
合約負債－流動,3303122.0,0.64,3256004.0,0.63,3399505.0,0.68,2301547.0,0.49
應付帳款,91768852.0,17.79,71756198.0,13.83,64508739.0,12.9,51368369.0,10.9
其他應付款,42674989.0,8.27,75629952.0,14.58,40995361.0,8.2,38943789.0,8.27
本期所得稅負債,18932279.0,3.67,12886146.0,2.48,9183663.0,1.84,9489977.0,2.01
負債準備－流動,29090048.0,5.64,30572212.0,5.89,33177049.0,6.64,32584520.0,6.92
租賃負債－流動,481311.0,0.09,458147.0,0.09,448550.0,0.09,470211.0,0.1
其他流動負債,38934920.0,7.55,36643673.0,7.06,39460307.0,7.89,35101964.0,7.45
流動負債合計,236218837.0,45.8,276254993.0,53.24,248951779.0,49.8,222677278.0,47.26
非流動負債,,,,,,,,
長期借款,152522.0,0.03,149950.0,0.03,147454.0,0.03,144910.0,0.03
遞延所得稅負債,17366370.0,3.37,17352464.0,3.34,17927579.0,3.59,18344096.0,3.89
租賃負債－非流動,905618.0,0.18,935025.0,0.18,935512.0,0.19,908928.0,0.19
其他非流動負債,1160293.0,0.22,1158300.0,0.22,1275044.0,0.26,2200671.0,0.47
非流動負債合計,19584803.0,3.8,19595739.0,3.78,20285589.0,4.06,21598605.0,4.58
負債總額,255803640.0,49.6,295850732.0,57.02,269237368.0,53.85,244275883.0,51.85
歸屬於母公司業主之權益,,,,,,,,
股本,,,,,,,,
普通股股本,7427603.0,1.44,7427603.0,1.43,7427603.0,1.49,7427603.0,1.58
股本合計,7427603.0,1.44,7427603.0,1.43,7427603.0,1.49,7427603.0,1.58
資本公積,,,,,,,,
資本公積合計,11399490.0,2.21,11275852.0,2.17,11746616.0,2.35,11744485.0,2.49
保留盈餘,,,,,,,,
法定盈餘公積,39274878.0,7.61,43977035.0,8.48,43977035.0,8.8,43977035.0,9.33
特別盈餘公積,693928.0,0.13,693928.0,0.13,693928.0,0.14,693928.0,0.15
未分配盈餘（或待彌補虧損）,145515288.0,28.21,111512840.0,21.49,117696320.0,23.54,113873089.0,24.17
保留盈餘合計,185484094.0,35.96,156183803.0,30.1,162367283.0,32.48,158544052.0,33.65
其他權益,,,,,,,,
國外營運機構財務報表換算之兌換差額,-5451743.0,-1.06,-3040933.0,-0.59,2500392.0,0.5,-362365.0,-0.08
透過其他綜合損益按公允價值衡量之金融資產未實現評價損益,46858970.0,9.09,36217306.0,6.98,30763993.0,6.15,37011767.0,7.86
確定福利計畫再衡量數,-122474.0,-0.02,-122474.0,-0.02,-122474.0,-0.02,-71512.0,-0.02
避險工具之損益,266751.0,0.05,1399987.0,0.27,1751630.0,0.35,-1913550.0,-0.41
其他權益合計,41551504.0,8.06,34453886.0,6.64,34893541.0,6.98,34664340.0,7.36
歸屬於母公司業主之權益合計,245862691.0,47.67,209341144.0,40.35,216435043.0,43.29,212380480.0,45.08
非控制權益,14106079.0,2.73,13665795.0,2.63,14271221.0,2.85,14508351.0,3.08
