會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
營業收入合計,690764.0,100.0,492599.0,100.0,545575.0,100.0,2236385.0,100.0
營業成本合計,569462.0,82.44,415036.0,84.25,504243.0,92.42,1967765.0,87.99
營業毛利（毛損）,121302.0,17.56,77563.0,15.75,41332.0,7.58,268620.0,12.01
營業毛利（毛損）淨額,121302.0,17.56,77563.0,15.75,41332.0,7.58,268620.0,12.01
營業費用,,,,,,,,
推銷費用,37070.0,5.37,33877.0,6.88,32048.0,5.87,138210.0,6.18
管理費用,16747.0,2.42,13535.0,2.75,15141.0,2.78,55800.0,2.5
研究發展費用,19721.0,2.85,17842.0,3.62,18797.0,3.45,71880.0,3.21
預期信用減損損失（利益）,30.0,0.0,129.0,0.03,259.0,0.05,1198.0,0.05
營業費用合計,73568.0,10.65,65383.0,13.27,66245.0,12.14,267088.0,11.94
營業利益（損失）,47734.0,6.91,12180.0,2.47,-24913.0,-4.57,1532.0,0.07
營業外收入及支出,,,,,,,,
利息收入,2189.0,0.32,2728.0,0.55,4220.0,0.77,14476.0,0.65
其他收入,7625.0,1.1,13547.0,2.75,12310.0,2.26,40158.0,1.8
其他利益及損失淨額,-5239.0,-0.76,-31046.0,-6.3,20935.0,3.84,-39834.0,-1.78
財務成本淨額,5.0,0.0,5.0,0.0,5.0,0.0,125.0,0.01
營業外收入及支出合計,4570.0,0.66,-14776.0,-3.0,37460.0,6.87,14675.0,0.66
稅前淨利（淨損）,52304.0,7.57,-2596.0,-0.53,12547.0,2.3,16207.0,0.72
所得稅費用（利益）合計,14400.0,2.08,11197.0,2.27,-19210.0,-3.52,3356.0,0.15
繼續營業單位本期淨利（淨損）,37904.0,5.49,-13793.0,-2.8,31757.0,5.82,12851.0,0.57
本期淨利（淨損）,37904.0,5.49,-13793.0,-2.8,31757.0,5.82,12851.0,0.57
其他綜合損益(淨額),,,,,,,,
國外營運機構財務報表換算之兌換差額,14434.0,2.09,10739.0,2.18,24072.0,4.41,10415.0,0.47
透過其他綜合損益按公允價值衡量之債務工具投資未實現評價損益,-11011.0,-1.59,-12978.0,-2.63,-2617.0,-0.48,2083.0,0.09
與可能重分類之項目相關之所得稅,2887.0,0.42,2147.0,0.44,4815.0,0.88,8332.0,0.37
後續可能重分類至損益之項目：,536.0,0.08,-4386.0,-0.89,16640.0,3.05,36731.0,1.64
其他綜合損益（淨額）,536.0,0.08,-4386.0,-0.89,16640.0,3.05,-20824.0,-0.93
本期綜合損益總額,38440.0,5.56,-18179.0,-3.69,48397.0,8.87,7346.0,0.33
淨利（損）歸屬於：,,,,,,,8561.0,0.38
母公司業主（淨利∕損）,37904.0,5.49,-13793.0,-2.8,31757.0,5.82,16893.0,0.76
母公司業主（綜合損益）,38440.0,5.56,-18179.0,-3.69,48397.0,8.87,29744.0,1.33
基本每股盈餘,,,,,,,,
基本每股盈餘,0.21,,-0.08,,0.18,,12851.0,0.57
稀釋每股盈餘,,,,,,,29744.0,1.33
稀釋每股盈餘,0.21,,-0.08,,0.18,,,
