會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
流動資產,,,,,,,,
現金及約當現金,42892859.0,16.81,35692385.0,13.45,37066515.0,13.35,39420666.0,14.22
透過損益按公允價值衡量之金融資產－流動,3853705.0,1.51,4121044.0,1.55,6250701.0,2.25,4545168.0,1.64
按攤銷後成本衡量之金融資產－流動,7504890.0,2.94,11655809.0,4.39,13749710.0,4.95,13157089.0,4.75
避險之金融資產－流動,88707.0,0.03,76895.0,0.03,96704.0,0.03,161905.0,0.06
應收票據淨額,244636.0,0.1,144090.0,0.05,107948.0,0.04,116684.0,0.04
應收帳款淨額,23815597.0,9.33,25710616.0,9.69,24104955.0,8.68,22146434.0,7.99
其他應收款淨額,983822.0,0.39,1175456.0,0.44,1344507.0,0.48,2252805.0,0.81
存貨,26122761.0,10.24,28822281.0,10.86,28774410.0,10.36,26944816.0,9.72
預付款項,2124500.0,0.83,2297909.0,0.87,2093046.0,0.75,1951980.0,0.7
其他流動資產,1029741.0,0.4,930582.0,0.35,0.0,0.0,0.0,0.0
流動資產合計,108661218.0,42.58,110627067.0,41.69,549249.0,0.2,1007044.0,0.36
非流動資產,,,,,114137745.0,41.1,111704591.0,40.3
透過損益按公允價值衡量之金融資產－非流動,1264119.0,0.5,1337924.0,0.5,,,,
透過其他綜合損益按公允價值衡量之金融資產－非流動,780487.0,0.31,872708.0,0.33,1397984.0,0.5,1331226.0,0.48
按攤銷後成本衡量之金融資產－非流動,13743676.0,5.39,17436134.0,6.57,833714.0,0.3,812139.0,0.29
避險之金融資產－非流動,556475.0,0.22,1141872.0,0.43,19179749.0,6.91,20400172.0,7.36
採用權益法之投資,1599955.0,0.63,3229433.0,1.22,1283234.0,0.46,831882.0,0.3
不動產、廠房及設備,53400974.0,20.93,53973747.0,20.34,3312555.0,1.19,3395606.0,1.23
使用權資產,1326508.0,0.52,1230748.0,0.46,56805933.0,20.45,59871278.0,21.6
投資性不動產淨額,136097.0,0.05,39953.0,0.02,1190164.0,0.43,1263123.0,0.46
無形資產,68203120.0,26.73,70288387.0,26.49,38615.0,0.01,36936.0,0.01
遞延所得稅資產,4552059.0,1.78,4256079.0,1.6,74030474.0,26.65,72180049.0,26.04
其他非流動資產,940569.0,0.37,931008.0,0.35,3822728.0,1.38,3567488.0,1.29
非流動資產合計,146504039.0,57.42,154737993.0,58.31,1704806.0,0.61,1791059.0,0.65
資產總額,255165257.0,100.0,265365060.0,100.0,163599956.0,58.9,165480958.0,59.7
流動負債,,,,,277737701.0,100.0,277185549.0,100.0
短期借款,18320812.0,7.18,24665098.0,9.29,,,,
應付短期票券,20075116.0,7.87,14386821.0,5.42,22797140.0,8.21,12492638.0,4.51
透過損益按公允價值衡量之金融負債－流動,95210.0,0.04,189948.0,0.07,20073687.0,7.23,28075967.0,10.13
避險之金融負債－流動,0.0,0.0,0.0,0.0,554507.0,0.2,210354.0,0.08
應付票據,1012.0,0.0,474.0,0.0,0.0,0.0,0.0,0.0
應付帳款,17390961.0,6.82,18914532.0,7.13,1171.0,0.0,852.0,0.0
其他應付款項－關係人,21739877.0,8.52,23255425.0,8.76,17919507.0,6.45,14353411.0,5.18
本期所得稅負債,5385044.0,2.11,4723585.0,1.78,18836605.0,6.78,23136523.0,8.35
租賃負債－流動,368390.0,0.14,330229.0,0.12,5464369.0,1.97,5930871.0,2.14
其他流動負債,1761415.0,0.69,9012899.0,3.4,337356.0,0.12,321627.0,0.12
流動負債合計,85137837.0,33.37,95479011.0,35.98,9462266.0,3.41,10393853.0,3.75
非流動負債,,,,,95446608.0,34.37,94916096.0,34.24
透過損益按公允價值衡量之金融負債－非流動,0.0,0.0,0.0,0.0,,,,
避險之金融負債－非流動,657936.0,0.26,1252487.0,0.47,0.0,0.0,0.0,0.0
應付公司債,20338807.0,7.97,14484294.0,5.46,1404400.0,0.51,948367.0,0.34
長期借款,29383120.0,11.52,28747302.0,10.83,15032292.0,5.41,14950010.0,5.39
遞延所得稅負債,5035781.0,1.97,5106538.0,1.92,30012123.0,10.81,30386761.0,10.96
租賃負債－非流動,849055.0,0.33,802689.0,0.3,6365779.0,2.29,5128315.0,1.85
其他非流動負債,8771177.0,3.44,8566818.0,3.23,758067.0,0.27,837828.0,0.3
非流動負債合計,65035876.0,25.49,58960128.0,22.22,8731425.0,3.14,8468855.0,3.06
負債總額,150173713.0,58.85,154439139.0,58.2,62304086.0,22.43,60720136.0,21.91
歸屬於母公司業主之權益,,,,,157750694.0,56.8,155636232.0,56.15
股本,,,,,,,,
普通股股本,5436982.0,2.13,5440600.0,2.05,,,,
債券換股權利證書,3578.0,0.0,5440600.0,2.05,4212608.0,1.52,4212608.0,1.52
預收股本,40.0,0.0,,,4212608.0,1.52,1934.0,0.0
股本合計,5440600.0,2.13,42445950.0,16.0,,,4214542.0,1.52
資本公積,,,158159.0,0.06,41163603.0,14.82,,
資本公積－發行溢價,42445950.0,16.63,289411.0,0.11,155351.0,0.06,41250842.0,14.88
資本公積－採用權益法認列關聯企業及合資股權淨值之變動數,157358.0,0.06,42893520.0,16.16,282445.0,0.1,151159.0,0.05
資本公積－員工認股權,0.0,0.0,,,41601399.0,14.98,277878.0,0.1
資本公積－認股權,289411.0,0.11,10694034.0,4.03,,,41679879.0,15.04
資本公積合計,42892719.0,16.81,9911736.0,3.74,10694034.0,3.85,,
保留盈餘,,,49924653.0,18.81,9911736.0,3.57,10694034.0,3.86
法定盈餘公積,8621366.0,3.38,70530423.0,26.58,52221667.0,18.8,9911736.0,3.58
特別盈餘公積,4594931.0,1.8,,,72827437.0,26.22,56678721.0,20.45
未分配盈餘（或待彌補虧損）,51387184.0,20.14,-4139603.0,-1.56,,,77284491.0,27.88
保留盈餘合計,64603481.0,25.32,59275.0,0.02,2561238.0,0.92,,
其他權益,,,539279.0,0.2,10089.0,0.0,-421272.0,-0.15
國外營運機構財務報表換算之兌換差額,-6424293.0,-2.52,-3541049.0,-1.33,601513.0,0.22,-14098.0,-0.01
透過其他綜合損益按公允價值衡量之金融資產未實現評價損益,66717.0,0.03,-4589222.0,-1.73,3172840.0,1.14,631535.0,0.23
避險工具之損益,505322.0,0.2,110734272.0,41.73,-2030720.0,-0.73,196165.0,0.07
其他權益合計,-5852254.0,-2.29,0.0,0.0,119783564.0,43.13,-2030720.0,-0.73
庫藏股票,-2416265.0,-0.95,191649.0,0.07,0.0,0.0,121344357.0,43.78
歸屬於母公司業主之權益合計,104668281.0,41.02,110925921.0,41.8,203443.0,0.07,0.0,0.0
共同控制下前手權益,0.0,0.0,265365060.0,100.0,119987007.0,43.2,204960.0,0.07
非控制權益,323263.0,0.13,0.0,,277737701.0,100.0,121549317.0,43.85
權益總額,104991544.0,41.15,10507710.0,,0.0,,277185549.0,100.0
負債及權益總計,255165257.0,100.0,,,3985760.0,,0.0,
待註銷股本股數（單位：股）,0.0,,,,,,3985760.0,
預收股款（權益項下）之約當發行股數（單位：股）,361836.0,,,,,,,
母公司暨子公司所持有之母公司庫藏股股數（單位：股）,5007710.0,,,,,,,
