會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,365414.0,298543.0,702482.0,809997.0
本期稅前淨利（淨損）,365414.0,298543.0,702482.0,809997.0
折舊費用,30069.0,59019.0,87293.0,106623.0
攤銷費用,14.0,26.0,39.0,52.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,-2853.0,14883.0,17665.0,11948.0
利息費用,3477.0,7328.0,7366.0,7366.0
利息收入,-132.0,-153.0,-153.0,-1012.0
股利收入,-355025.0,-221.0,-1311.0,-1311.0
處分投資性不動產損失（利益）,-324450.0,-127.0,-419848.0,-607524.0
未實現外幣兌換損失（利益）,-20000.0,-355025.0,-2113.0,-81.0
其他項目,187.0,-274270.0,-355025.0,-358025.0
收益費損項目合計,-202041.0,0.0,-666087.0,-841964.0
強制透過損益按公允價值衡量之金融資產（增加）減少,276197.0,0.0,215.0,-46521.0
應收帳款（增加）減少,-67.0,187.0,-834.0,0.0
其他應收款（增加）減少,54276.0,155549.0,187.0,186.0
存貨（增加）減少,-7847.0,200456.0,-184447.0,53670.0
預付款項（增加）減少,-1552.0,-56.0,268356.0,275719.0
其他流動資產（增加）減少,-17564.0,356136.0,6.0,-72.0
與營業活動相關之資產之淨變動合計,-395.0,-7966.0,83483.0,282982.0
應付票據增加（減少）,300.0,-3998.0,-12311.0,-7331.0
應付帳款增加（減少）,-21964.0,-10173.0,323363.0,-4508.0
其他應付款增加（減少）,-1.0,45153.0,-18078.0,1544.0
負債準備增加（減少）,-49023.0,49954.0,-395.0,-12395.0
預收款項增加（減少）,5253.0,-22152.0,-21455.0,-49.0
其他流動負債增加（減少）,-319197.0,-7.0,-4.0,-22152.0
淨確定福利負債增加(減少),46217.0,50811.0,271120.0,-183.0
與營業活動相關之負債之淨變動合計,-3396.0,406947.0,354603.0,-45074.0
與營業活動相關之資產及負債之淨變動合計,42821.0,132677.0,-311484.0,237908.0
調整項目合計,,431220.0,390998.0,-604056.0
營運產生之現金流入（流出）,-456.0,153.0,153.0,205941.0
收取之利息,0.0,-7213.0,-8284.0,1012.0
支付之利息,-1576.0,-135.0,-27768.0,-8284.0
退還（支付）之所得稅,-2032.0,424025.0,355099.0,-29459.0
營業活動之淨現金流入（流出）,,,,169210.0
投資活動之現金流量,-186.0,-2224.0,-2359.0,
取得透過其他綜合損益按公允價值衡量之金融資產,0.0,0.0,-12000.0,0.0
取得不動產、廠房及設備,-186.0,-2175.0,0.0,-5262.0
處分不動產、廠房及設備,132.0,221.0,494845.0,0.0
取得無形資產,40735.0,-4178.0,-336689.0,0.0
處分投資性不動產,373575.0,,-3640.0,743607.0
預付設備款減少,414310.0,-186.0,1311.0,-4105.0
收取之股利,414310.0,0.0,141468.0,1311.0
