會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
營業收入合計,28845652.0,100.0,28651801.0,100.0,30648189.0,100.0,115748378.0,100.0
營業成本合計,24006269.0,83.22,23632646.0,82.48,24871352.0,81.15,95172451.0,82.22
營業毛利（毛損）,4839383.0,16.78,5019155.0,17.52,5776837.0,18.85,20575927.0,17.78
營業毛利（毛損）淨額,4839383.0,16.78,5019155.0,17.52,5776837.0,18.85,20575927.0,17.78
營業費用,,,,,,,,
推銷費用,786765.0,2.73,764288.0,2.67,824611.0,2.69,3150308.0,2.72
管理費用,768722.0,2.66,884821.0,3.09,877492.0,2.86,3414440.0,2.95
研究發展費用,824833.0,2.86,849138.0,2.96,953012.0,3.11,3572070.0,3.09
預期信用減損損失（利益）,-3362.0,-0.01,8007.0,0.03,3850.0,0.01,21099.0,0.02
營業費用合計,2376958.0,8.24,2506254.0,8.75,2658965.0,8.68,10157917.0,8.78
營業利益（損失）,2462425.0,8.54,2512901.0,8.77,3117872.0,10.17,10418010.0,9.0
營業外收入及支出,,,,,,,,
利息收入,16915.0,0.06,23772.0,0.08,33619.0,0.11,147620.0,0.13
其他收入,231010.0,0.8,317821.0,1.11,173944.0,0.57,908855.0,0.79
其他利益及損失淨額,-146207.0,-0.51,-50169.0,-0.18,125980.0,0.41,-135301.0,-0.12
財務成本淨額,14955.0,0.05,27782.0,0.1,52592.0,0.17,144854.0,0.13
採用權益法認列之關聯企業及合資損益之份額淨額,-4215.0,-0.01,14541.0,0.05,-2370.0,-0.01,2706.0,0.0
營業外收入及支出合計,82548.0,0.29,278183.0,0.97,278581.0,0.91,779026.0,0.67
稅前淨利（淨損）,2544973.0,8.82,2791084.0,9.74,3396453.0,11.08,11197036.0,9.67
所得稅費用（利益）合計,471827.0,1.64,622965.0,2.17,749587.0,2.45,2181259.0,1.88
繼續營業單位本期淨利（淨損）,2073146.0,7.19,2168119.0,7.57,2646866.0,8.64,9015777.0,7.79
本期淨利（淨損）,2073146.0,7.19,2168119.0,7.57,2646866.0,8.64,9015777.0,7.79
其他綜合損益(淨額),,,,,,,,
透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,-155159.0,-0.54,-241023.0,-0.84,-62517.0,-0.2,21019.0,0.02
不重分類至損益之項目：,-155159.0,-0.54,-241023.0,-0.84,-62517.0,-0.2,-491731.0,-0.42
國外營運機構財務報表換算之兌換差額,1466768.0,5.08,145203.0,0.51,1433239.0,4.68,-470712.0,-0.41
採用權益法認列之關聯企業及合資之其他綜合損益之份額-可能重分類至損益之項目,8312.0,0.03,-2697.0,-0.01,3609.0,0.01,2069003.0,1.79
後續可能重分類至損益之項目：,1475080.0,5.11,142506.0,0.5,1436848.0,4.69,7585.0,0.01
其他綜合損益（淨額）,1319921.0,4.58,-98517.0,-0.34,1374331.0,4.48,2076588.0,1.79
本期綜合損益總額,3393067.0,11.76,2069602.0,7.22,4021197.0,13.12,1605876.0,1.39
淨利（損）歸屬於：,,,,,,,10621653.0,9.18
母公司業主（淨利∕損）,1708902.0,5.92,1784072.0,6.23,2124632.0,6.93,,
非控制權益（淨利∕損）,364244.0,1.26,384047.0,1.34,522234.0,1.7,7320081.0,6.32
母公司業主（綜合損益）,2900789.0,10.06,1730655.0,6.04,3452970.0,11.27,1695696.0,1.46
非控制權益（綜合損益）,492278.0,1.71,338947.0,1.18,568227.0,1.85,8844181.0,7.64
基本每股盈餘,,,,,,,1777472.0,1.54
繼續營業單位淨利（淨損）,2.41,,2.5,,2.97,,,
基本每股盈餘,2.41,,2.5,,2.97,,10.26,
稀釋每股盈餘,,,,,,,10.26,
繼續營業單位淨利（淨損）,2.38,,2.48,,2.96,,,
稀釋每股盈餘,2.38,,2.48,,2.96,,10.06,
