會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
營業收入合計,584899.0,100.0,524388.0,100.0,386913.0,100.0,1937243.0,100.0
營業成本合計,415782.0,71.09,321385.0,61.29,271100.0,70.07,1312034.0,67.73
營業毛利（毛損）,169117.0,28.91,203003.0,38.71,115813.0,29.93,625209.0,32.27
營業毛利（毛損）淨額,169117.0,28.91,203003.0,38.71,115813.0,29.93,625209.0,32.27
營業費用,,,,,,,,
推銷費用,15426.0,2.64,21119.0,4.03,13168.0,3.4,65313.0,3.37
管理費用,29283.0,5.01,36008.0,6.87,41428.0,10.71,179392.0,9.26
研究發展費用,2554.0,0.44,2163.0,0.41,2234.0,0.58,9634.0,0.5
營業費用合計,47263.0,8.08,59290.0,11.31,56830.0,14.69,254339.0,13.13
營業利益（損失）,121854.0,20.83,143713.0,27.41,58983.0,15.24,370870.0,19.14
營業外收入及支出,,,,,,,,
利息收入,2025.0,0.35,3199.0,0.61,6515.0,1.68,25417.0,1.31
其他收入,2129.0,0.36,94360.0,17.99,193252.0,49.95,303549.0,15.67
其他利益及損失淨額,47515.0,8.12,36057.0,6.88,105406.0,27.24,133023.0,6.87
財務成本淨額,1352.0,0.23,1675.0,0.32,2986.0,0.77,8789.0,0.45
預期信用減損損失（利益）,108.0,0.02,-6.0,0.0,-137.0,-0.04,-751.0,-0.04
採用權益法認列之關聯企業及合資損益之份額淨額,1778.0,0.3,-2044.0,-0.39,7758.0,2.01,5476.0,0.28
營業外收入及支出合計,51987.0,8.89,129903.0,24.77,310082.0,80.14,459427.0,23.72
稅前淨利（淨損）,173841.0,29.72,273616.0,52.18,369065.0,95.39,830297.0,42.86
所得稅費用（利益）合計,9479.0,1.62,57559.0,10.98,49545.0,12.81,118613.0,6.12
繼續營業單位本期淨利（淨損）,164362.0,28.1,216057.0,41.2,319520.0,82.58,711684.0,36.74
本期淨利（淨損）,164362.0,28.1,216057.0,41.2,319520.0,82.58,711684.0,36.74
其他綜合損益(淨額),,,,,,,,
透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,256005.0,43.77,-337628.0,-64.39,-221130.0,-57.15,60.0,0.0
採用權益法認列之關聯企業及合資之其他綜合損益之份額-不重分類至損益之項目,-1865.0,-0.32,-5444.0,-1.04,11086.0,2.87,-309924.0,-16.0
與不重分類之項目相關之所得稅,-1237.0,-0.21,-1302.0,-0.25,-2003.0,-0.52,-4680.0,-0.24
不重分類至損益之項目：,255377.0,43.66,-341770.0,-65.18,-208041.0,-53.77,-9887.0,-0.51
國外營運機構財務報表換算之兌換差額,14228.0,2.43,16325.0,3.11,30326.0,7.84,-304657.0,-15.73
透過其他綜合損益按公允價值衡量之債務工具投資未實現評價損益,-560.0,-0.1,-1199.0,-0.23,285.0,0.07,44168.0,2.28
與可能重分類之項目相關之所得稅,2711.0,0.46,3048.0,0.58,6163.0,1.59,-1192.0,-0.06
後續可能重分類至損益之項目：,10957.0,1.87,12078.0,2.3,24448.0,6.32,8637.0,0.45
其他綜合損益（淨額）,266334.0,45.54,-329692.0,-62.87,-183593.0,-47.45,34339.0,1.77
本期綜合損益總額,430696.0,73.64,-113635.0,-21.67,135927.0,35.13,-270318.0,-13.95
淨利（損）歸屬於：,,,,,,,441366.0,22.78
母公司業主（淨利∕損）,164362.0,28.1,216057.0,41.2,319520.0,82.58,,
非控制權益（淨利∕損）,0.0,0.0,0.0,0.0,0.0,0.0,711684.0,36.74
母公司業主（綜合損益）,430696.0,73.64,-113635.0,-21.67,135927.0,35.13,0.0,0.0
非控制權益（綜合損益）,0.0,0.0,0.0,0.0,0.0,0.0,441366.0,22.78
基本每股盈餘,,,,,,,0.0,0.0
基本每股盈餘,0.48,,0.63,,0.94,,,
稀釋每股盈餘,,,,,,,2.09,
稀釋每股盈餘,0.48,,0.63,,0.94,,,
