會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
銷貨收入淨額,3640505.0,100.0,4326499.0,100.0,5529495.0,100.0,17423501.0,100.0
營業收入合計,3640505.0,100.0,4326499.0,100.0,5529495.0,100.0,17423501.0,100.0
銷貨成本,3494732.0,96.0,3684486.0,85.16,4574466.0,82.73,15240742.0,87.47
營業成本合計,3494732.0,96.0,3684486.0,85.16,4574466.0,82.73,15240742.0,87.47
營業毛利（毛損）,145773.0,4.0,642013.0,14.84,955029.0,17.27,2182759.0,12.53
營業毛利（毛損）淨額,145773.0,4.0,642013.0,14.84,955029.0,17.27,2182759.0,12.53
營業費用,,,,,,,,
推銷費用,404892.0,11.12,399487.0,9.23,483053.0,8.74,1753137.0,10.06
研究發展費用,31261.0,0.86,25746.0,0.6,43671.0,0.79,142140.0,0.82
預期信用減損損失（利益）,731.0,0.02,-5038.0,-0.12,-15302.0,-0.28,-19458.0,-0.11
營業費用合計,436884.0,12.0,420195.0,9.71,511422.0,9.25,1875819.0,10.77
營業利益（損失）,-291111.0,-8.0,221818.0,5.13,443607.0,8.02,306940.0,1.76
營業外收入及支出,,,,,,,,
利息收入,440.0,0.01,426.0,0.01,318.0,0.01,4140.0,0.02
其他收入,29373.0,0.81,28894.0,0.67,27210.0,0.49,105122.0,0.6
其他利益及損失淨額,59346.0,1.63,60016.0,1.39,177879.0,3.22,191564.0,1.1
財務成本淨額,40189.0,1.1,48945.0,1.13,39624.0,0.72,176054.0,1.01
採用權益法認列之關聯企業及合資損益之份額淨額,6016.0,0.17,379.0,0.01,6734.0,0.12,3379.0,0.02
營業外收入及支出合計,54986.0,1.51,40770.0,0.94,172517.0,3.12,128151.0,0.74
稅前淨利（淨損）,-236125.0,-6.49,262588.0,6.07,616124.0,11.14,435091.0,2.5
所得稅費用（利益）合計,10205.0,0.28,12118.0,0.28,-688.0,-0.01,21765.0,0.12
繼續營業單位本期淨利（淨損）,-246330.0,-6.77,250470.0,5.79,616812.0,11.15,413326.0,2.37
本期淨利（淨損）,-246330.0,-6.77,250470.0,5.79,616812.0,11.15,413326.0,2.37
其他綜合損益(淨額),,,,,,,,
確定福利計畫之再衡量數,0.0,0.0,0.0,0.0,0.0,0.0,-57708.0,-0.33
透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,-15388.0,-0.42,-50014.0,-1.16,284861.0,5.15,137624.0,0.79
不重分類至損益之項目：,-15388.0,-0.42,-50014.0,-1.16,284861.0,5.15,79916.0,0.46
國外營運機構財務報表換算之兌換差額,153717.0,4.22,-88590.0,-2.05,20492.0,0.37,33813.0,0.19
後續可能重分類至損益之項目：,153717.0,4.22,-88590.0,-2.05,20492.0,0.37,33813.0,0.19
其他綜合損益（淨額）,138329.0,3.8,-138604.0,-3.2,305353.0,5.52,113729.0,0.65
本期綜合損益總額,-108001.0,-2.97,111866.0,2.59,922165.0,16.68,527055.0,3.02
淨利（損）歸屬於：,,,,,,,,
母公司業主（淨利∕損）,-246330.0,-6.77,250470.0,5.79,616812.0,11.15,413326.0,2.37
非控制權益（淨利∕損）,0.0,0.0,111866.0,2.59,922165.0,16.68,527055.0,3.02
母公司業主（綜合損益）,-108001.0,-2.97,,,,,,
非控制權益（綜合損益）,0.0,0.0,0.4,,0.95,,0.65,
基本每股盈餘,,,,,,,,
基本每股盈餘,-0.4,,0.4,,0.95,,0.65,
稀釋每股盈餘,,,,,,,,
稀釋每股盈餘,-0.4,,,,,,,
