會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
營業收入合計,13565048.0,100.0,13238867.0,100.0,12756720.0,100.0,52968404.0,100.0
營業成本合計,12377171.0,91.24,11736271.0,88.65,11897620.0,93.27,48580467.0,91.72
營業毛利（毛損）,1187877.0,8.76,1502596.0,11.35,859100.0,6.73,4387937.0,8.28
營業毛利（毛損）淨額,1187877.0,8.76,1502596.0,11.35,859100.0,6.73,4387937.0,8.28
營業費用,,,,,,,,
推銷費用,496237.0,3.66,563806.0,4.26,555729.0,4.36,2242524.0,4.23
管理費用,313129.0,2.31,282576.0,2.13,361096.0,2.83,1156107.0,2.18
研究發展費用,331809.0,2.45,411628.0,3.11,373123.0,2.92,1483034.0,2.8
預期信用減損損失（利益）,-28296.0,-0.21,-8789.0,-0.07,-48549.0,-0.38,-81039.0,-0.15
營業費用合計,1112879.0,8.2,1249221.0,9.44,1241399.0,9.73,4800626.0,9.06
營業利益（損失）,74998.0,0.55,253375.0,1.91,-382299.0,-3.0,-412689.0,-0.78
營業外收入及支出,,,,,,,,
利息收入,3113.0,0.02,7282.0,0.06,2610.0,0.02,19052.0,0.04
其他收入,274311.0,2.02,247950.0,1.87,220690.0,1.73,939387.0,1.77
其他利益及損失淨額,76633.0,0.56,-59361.0,-0.45,-83000.0,-0.65,-185674.0,-0.35
財務成本淨額,378051.0,2.79,384746.0,2.91,387368.0,3.04,1554330.0,2.93
採用權益法認列之關聯企業及合資損益之份額淨額,24094.0,0.18,268065.0,2.02,51568.0,0.4,313753.0,0.59
營業外收入及支出合計,100.0,0.0,79190.0,0.6,-195500.0,-1.53,-467812.0,-0.88
稅前淨利（淨損）,75098.0,0.55,332565.0,2.51,-577799.0,-4.53,-880501.0,-1.66
所得稅費用（利益）合計,66956.0,0.49,46132.0,0.35,-88825.0,-0.7,42647.0,0.08
繼續營業單位本期淨利（淨損）,8142.0,0.06,286433.0,2.16,-488974.0,-3.83,-923148.0,-1.74
本期淨利（淨損）,8142.0,0.06,286433.0,2.16,-488974.0,-3.83,-923148.0,-1.74
其他綜合損益(淨額),,,,,,,,
採用權益法認列之關聯企業及合資之其他綜合損益之份額-不重分類至損益之項目,-665648.0,-4.91,-995106.0,-7.52,-488437.0,-3.83,8686.0,0.02
不重分類至損益之項目：,-665648.0,-4.91,-995106.0,-7.52,-488437.0,-3.83,-1771231.0,-3.34
國外營運機構財務報表換算之兌換差額,657149.0,4.84,-271765.0,-2.05,137658.0,1.08,1737.0,0.0
採用權益法認列之關聯企業及合資之其他綜合損益之份額-可能重分類至損益之項目,6818.0,0.05,-9689.0,-0.07,-5346.0,-0.04,-1764282.0,-3.33
與可能重分類之項目相關之所得稅,132351.0,0.98,-56111.0,-0.42,26387.0,0.21,359819.0,0.68
後續可能重分類至損益之項目：,531616.0,3.92,-225343.0,-1.7,105925.0,0.83,-8763.0,-0.02
其他綜合損益（淨額）,-134032.0,-0.99,-1220449.0,-9.22,-382512.0,-3.0,70026.0,0.13
本期綜合損益總額,-125890.0,-0.93,-934016.0,-7.06,-871486.0,-6.83,281030.0,0.53
淨利（損）歸屬於：,,,,,,,-1483252.0,-2.8
母公司業主（淨利∕損）,11674.0,0.09,289335.0,2.19,-485029.0,-3.8,-2406400.0,-4.54
非控制權益（淨利∕損）,-3532.0,-0.03,-2902.0,-0.02,-3945.0,-0.03,,
母公司業主（綜合損益）,-123947.0,-0.91,-929283.0,-7.02,-867467.0,-6.8,-909780.0,-1.72
非控制權益（綜合損益）,-1943.0,-0.01,-4733.0,-0.04,-4019.0,-0.03,-13368.0,-0.03
基本每股盈餘,,,,,,,-2392330.0,-4.52
繼續營業單位淨利（淨損）,0.01,,0.23,,-0.38,,-14070.0,-0.03
基本每股盈餘,0.01,,0.23,,,,,
稀釋每股盈餘,,,,,-0.38,,-0.71,
繼續營業單位淨利（淨損）,0.01,,0.23,,,,-0.71,
稀釋每股盈餘,0.01,,0.23,,,,,
