會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
營業收入合計,194434.0,100.0,198810.0,100.0,201075.0,100.0,2003352.0,100.0
營業成本合計,166532.0,85.65,153625.0,77.27,182602.0,90.81,1264216.0,63.11
營業毛利（毛損）,27902.0,14.35,45185.0,22.73,18473.0,9.19,739136.0,36.89
營業毛利（毛損）淨額,27902.0,14.35,45185.0,22.73,18473.0,9.19,739136.0,36.89
營業費用,,,,,,,,
推銷費用,8143.0,4.19,8763.0,4.41,8534.0,4.24,91996.0,4.59
管理費用,22605.0,11.63,29854.0,15.02,23987.0,11.93,118511.0,5.92
營業費用合計,30748.0,15.81,38617.0,19.42,32521.0,16.17,210507.0,10.51
營業利益（損失）,-2846.0,-1.46,6568.0,3.3,-14048.0,-6.99,528629.0,26.39
營業外收入及支出,,,,,,,,
利息收入,122.0,0.06,178.0,0.09,62.0,0.03,1074.0,0.05
其他收入,470.0,0.24,463.0,0.23,474.0,0.24,4750.0,0.24
其他利益及損失淨額,11748.0,6.04,109877.0,55.27,69730.0,34.68,191355.0,9.55
財務成本淨額,856.0,0.44,854.0,0.43,853.0,0.42,7018.0,0.35
營業外收入及支出合計,11484.0,5.91,109664.0,55.16,69413.0,34.52,190161.0,9.49
稅前淨利（淨損）,8638.0,4.44,116232.0,58.46,55365.0,27.53,718790.0,35.88
所得稅費用（利益）合計,7245.0,3.73,6127.0,3.08,6834.0,3.4,74330.0,3.71
繼續營業單位本期淨利（淨損）,1393.0,0.72,110105.0,55.38,48531.0,24.14,644460.0,32.17
本期淨利（淨損）,1393.0,0.72,110105.0,55.38,48531.0,24.14,644460.0,32.17
其他綜合損益(淨額),,,,,,,,
透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,-448.0,-0.23,153.0,0.08,-5821.0,-2.89,-4937.0,-0.25
與不重分類之項目相關之所得稅,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
不重分類至損益之項目：,-448.0,-0.23,153.0,0.08,-5821.0,-2.89,-4937.0,-0.25
其他綜合損益（淨額）,-448.0,-0.23,153.0,0.08,-5821.0,-2.89,-4937.0,-0.25
本期綜合損益總額,945.0,0.49,110258.0,55.46,42710.0,21.24,639523.0,31.92
基本每股盈餘,,,,,,,,
基本每股盈餘,0.0,,0.3,,0.13,,1.76,
