會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,63978.0,122806.0,178663.0,208353.0
本期稅前淨利（淨損）,63978.0,122806.0,178663.0,208353.0
折舊費用,7143.0,14227.0,21256.0,28243.0
攤銷費用,230.0,480.0,710.0,1038.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,-177.0,-412.0,-294.0,-652.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,-31.0,-54.0,-67.0,-95.0
利息費用,1370.0,2474.0,2522.0,2561.0
利息收入,-1301.0,-2643.0,-3815.0,-5403.0
股利收入,5681.0,-5020.0,-7604.0,-7603.0
採用權益法認列之關聯企業及合資損失（利益）之份額,12915.0,9790.0,10096.0,17706.0
非金融資產減損損失,12014.0,57.0,57.0,244.0
其他項目,1373.0,18899.0,22861.0,57.0
收益費損項目合計,-3187.0,37047.0,22065.0,36096.0
強制透過損益按公允價值衡量之金融資產（增加）減少,-9285.0,-3204.0,4209.0,-9908.0
應收票據（增加）減少,6159.0,310.0,-14953.0,3580.0
應收帳款（增加）減少,-23.0,5130.0,-113.0,12134.0
其他應收款（增加）減少,-294.0,-1378.0,8928.0,1186.0
存貨（增加）減少,123.0,-23.0,-23.0,5650.0
預付費用（增加）減少,6880.0,161.0,340.0,-23.0
預付款項（增加）減少,-182.0,-33.0,-97.0,426.0
其他流動資產（增加）減少,-11187.0,38010.0,20356.0,50.0
與營業活動相關之資產之淨變動合計,-48186.0,-187.0,-187.0,13095.0
應付票據增加（減少）,1661.0,-21080.0,-19422.0,48.0
應付帳款增加（減少）,-57894.0,-46733.0,-39845.0,-10323.0
其他應付款增加（減少）,-51014.0,6396.0,2866.0,-36936.0
其他流動負債增加（減少）,-38099.0,-61604.0,-56588.0,4573.0
與營業活動相關之負債之淨變動合計,25879.0,-23594.0,-36232.0,-42638.0
與營業活動相關之資產及負債之淨變動合計,-2885.0,-4695.0,-13371.0,-29543.0
調整項目合計,-6.0,118111.0,165292.0,6553.0
營運產生之現金流入（流出）,22988.0,-3450.0,-3458.0,214906.0
支付之利息,,-36364.0,-62990.0,-4027.0
退還（支付）之所得稅,36716.0,78297.0,98844.0,-62995.0
營業活動之淨現金流入（流出）,0.0,,,147884.0
投資活動之現金流量,-59055.0,0.0,0.0,
取得透過其他綜合損益按公允價值衡量之金融資產,1449.0,0.0,0.0,-1328.0
透過其他綜合損益按公允價值衡量之金融資產減資退回股款,-135.0,36716.0,36716.0,0.0
處分透過損益按公允價值衡量之金融資產,-19310.0,0.0,0.0,36716.0
取得採用權益法之投資,-568.0,-126120.0,-126740.0,0.0
取得不動產、廠房及設備,-24223.0,1493.0,1526.0,-227070.0
存出保證金減少,980.0,-152.0,-152.0,1383.0
取得無形資產,-64146.0,294070.0,261410.0,-3323.0
其他金融資產增加,,-568.0,-25496.0,244790.0
其他非流動資產增加,-2065.0,-24928.0,2795.0,-27922.0
收取之利息,-2065.0,2030.0,7604.0,5349.0
收取之股利,2433.0,182541.0,157663.0,7603.0
投資活動之淨現金流入（流出）,-40790.0,,,36198.0
籌資活動之現金流量,238009.0,-300000.0,-300000.0,
償還公司債,197219.0,-4138.0,132235.0,-300000.0
舉借長期借款,197219.0,-304138.0,-6171.0,218185.0
