會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
營業收入合計,115383.0,100.0,98470.0,100.0,191810.0,100.0,554909.0,100.0
營業成本合計,83698.0,72.54,63330.0,64.31,142504.0,74.29,402426.0,72.52
營業毛利（毛損）,31685.0,27.46,35140.0,35.69,49306.0,25.71,152483.0,27.48
營業毛利（毛損）淨額,31685.0,27.46,35140.0,35.69,49306.0,25.71,152483.0,27.48
營業費用,,,,,,,,
推銷費用,18282.0,15.84,15879.0,16.13,25639.0,13.37,83530.0,15.05
管理費用,22004.0,19.07,21347.0,21.68,21913.0,11.42,87753.0,15.81
研究發展費用,20857.0,18.08,20857.0,21.18,22349.0,11.65,85452.0,15.4
預期信用減損損失（利益）,-30.0,-0.03,451.0,0.46,420.0,0.22,3088.0,0.56
營業費用合計,61113.0,52.97,58534.0,59.44,70321.0,36.66,259823.0,46.82
營業利益（損失）,-29428.0,-25.5,-23394.0,-23.76,-21015.0,-10.96,-107340.0,-19.34
營業外收入及支出,,,,,,,,
利息收入,2696.0,2.34,2010.0,2.04,3458.0,1.8,13366.0,2.41
其他收入,32718.0,28.36,33230.0,33.75,31696.0,16.52,130591.0,23.53
其他利益及損失淨額,10771.0,9.33,11120.0,11.29,27922.0,14.56,620.0,0.11
財務成本淨額,1127.0,0.98,1047.0,1.06,1187.0,0.62,4681.0,0.84
營業外收入及支出合計,45058.0,39.05,45313.0,46.02,61889.0,32.27,139896.0,25.21
稅前淨利（淨損）,15630.0,13.55,21919.0,22.26,40874.0,21.31,32556.0,5.87
所得稅費用（利益）合計,2318.0,2.01,3116.0,3.16,1203.0,0.63,13742.0,2.48
繼續營業單位本期淨利（淨損）,13312.0,11.54,18803.0,19.1,39671.0,20.68,18814.0,3.39
本期淨利（淨損）,13312.0,11.54,18803.0,19.1,39671.0,20.68,18814.0,3.39
其他綜合損益(淨額),,,,,,,,
國外營運機構財務報表換算之兌換差額,66015.0,57.21,-20632.0,-20.95,22384.0,11.67,4753.0,0.86
與可能重分類之項目相關之所得稅,12877.0,11.16,-3992.0,-4.05,4405.0,2.3,52573.0,9.47
後續可能重分類至損益之項目：,53138.0,46.05,-16640.0,-16.9,17979.0,9.37,-47820.0,-8.62
其他綜合損益（淨額）,53138.0,46.05,-16640.0,-16.9,17979.0,9.37,55884.0,10.07
本期綜合損益總額,66450.0,57.59,2163.0,2.2,57650.0,30.06,11047.0,1.99
淨利（損）歸屬於：,,,,,,,44837.0,8.08
母公司業主（淨利∕損）,12488.0,10.82,20621.0,20.94,34134.0,17.8,-2983.0,-0.54
非控制權益（淨利∕損）,824.0,0.71,-1818.0,-1.85,5537.0,2.89,15831.0,2.85
母公司業主（綜合損益）,63996.0,55.46,4650.0,4.72,51759.0,26.98,,
非控制權益（綜合損益）,2454.0,2.13,-2487.0,-2.53,5891.0,3.07,12419.0,2.24
基本每股盈餘,,,,,,,6395.0,1.15
基本每股盈餘,0.06,,0.1,,0.17,,8787.0,1.58
