會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
營業收入合計,933895.0,100.0,1026789.0,100.0,1301054.0,100.0,4482301.0,100.0
營業成本合計,823778.0,88.21,882238.0,85.92,1131531.0,86.97,3852993.0,85.96
營業毛利（毛損）,110117.0,11.79,144551.0,14.08,169523.0,13.03,629308.0,14.04
營業毛利（毛損）淨額,110117.0,11.79,144551.0,14.08,169523.0,13.03,629308.0,14.04
營業費用,,,,,,,,
推銷費用,39607.0,4.24,40481.0,3.94,44091.0,3.39,160882.0,3.59
管理費用,40567.0,4.34,34711.0,3.38,38627.0,2.97,150319.0,3.35
研究發展費用,176208.0,18.87,159284.0,15.51,180146.0,13.85,731186.0,16.31
預期信用減損損失（利益）,-10766.0,-1.15,-11.0,0.0,-1.0,0.0,5660.0,0.13
營業費用合計,245616.0,26.3,234465.0,22.83,262863.0,20.2,1048047.0,23.38
營業利益（損失）,-135499.0,-14.51,-89914.0,-8.76,-93340.0,-7.17,-418739.0,-9.34
營業外收入及支出,,,,,,,,
利息收入,419.0,0.04,755.0,0.07,755.0,0.06,4481.0,0.1
其他收入,2782.0,0.3,764.0,0.07,3372.0,0.26,9642.0,0.22
其他利益及損失淨額,7262.0,0.78,-28823.0,-2.81,12218.0,0.94,-12884.0,-0.29
財務成本淨額,7792.0,0.83,9916.0,0.97,14025.0,1.08,48609.0,1.08
營業外收入及支出合計,2671.0,0.29,-37220.0,-3.62,2320.0,0.18,-47370.0,-1.06
稅前淨利（淨損）,-132828.0,-14.22,-127134.0,-12.38,-91020.0,-7.0,-466109.0,-10.4
所得稅費用（利益）合計,8420.0,0.9,1142.0,0.11,4238.0,0.33,20302.0,0.45
繼續營業單位本期淨利（淨損）,-141248.0,-15.12,-128276.0,-12.49,-95258.0,-7.32,-486411.0,-10.85
本期淨利（淨損）,-141248.0,-15.12,-128276.0,-12.49,-95258.0,-7.32,-486411.0,-10.85
其他綜合損益(淨額),,,,,,,,
透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,-1943.0,-0.21,-4790.0,-0.47,-5949.0,-0.46,35542.0,0.79
不重分類至損益之項目：,-1943.0,-0.21,-4790.0,-0.47,-5949.0,-0.46,-16543.0,-0.37
國外營運機構財務報表換算之兌換差額,53106.0,5.69,723.0,0.07,44152.0,3.39,18999.0,0.42
與可能重分類之項目相關之所得稅,10621.0,1.14,145.0,0.01,8830.0,0.68,69319.0,1.55
後續可能重分類至損益之項目：,42485.0,4.55,578.0,0.06,35322.0,2.71,13864.0,0.31
其他綜合損益（淨額）,40542.0,4.34,-4212.0,-0.41,29373.0,2.26,55455.0,1.24
本期綜合損益總額,-100706.0,-10.78,-132488.0,-12.9,-65885.0,-5.06,74454.0,1.66
淨利（損）歸屬於：,,,,,,,-411957.0,-9.19
母公司業主（淨利∕損）,-141248.0,-15.12,-128276.0,-12.49,-95258.0,-7.32,,
非控制權益（淨利∕損）,0.0,0.0,0.0,0.0,0.0,0.0,-486411.0,-10.85
母公司業主（綜合損益）,-100706.0,-10.78,-132488.0,-12.9,-65885.0,-5.06,-411957.0,-9.19
非控制權益（綜合損益）,0.0,0.0,0.0,0.0,0.0,0.0,,
基本每股盈餘,,,,,,,-2.06,
繼續營業單位淨利（淨損）,-0.61,,-0.54,,-0.4,,-2.06,
基本每股盈餘,-0.61,,-0.54,,-0.4,,,
稀釋每股盈餘,,,,,,,-2.06,
繼續營業單位淨利（淨損）,-0.61,,-0.54,,-0.4,,-2.06,
稀釋每股盈餘,-0.61,,-0.54,,-0.4,,,
