會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
營業收入合計,1812350.0,,1885382.0,100.0,1460377.0,100.0,7378229.0,100.0
營業成本合計,1210449.0,,1271542.0,67.44,1188840.0,81.41,5175302.0,70.14
營業毛利（毛損）,601901.0,,613840.0,32.56,271537.0,18.59,2202927.0,29.86
營業毛利（毛損）淨額,601901.0,,613840.0,32.56,271537.0,18.59,2202927.0,29.86
營業費用,,,,,,,,
推銷費用,51464.0,,42074.0,2.23,41196.0,2.82,172624.0,2.34
管理費用,61336.0,,70918.0,3.76,56541.0,3.87,269965.0,3.66
預期信用減損損失（利益）,0.0,,1036.0,0.05,1002.0,0.07,2796.0,0.04
營業費用合計,112800.0,,114028.0,6.05,98739.0,6.76,445385.0,6.04
營業利益（損失）,489101.0,,499812.0,26.51,172798.0,11.83,1757542.0,23.82
營業外收入及支出,,,,,,,,
利息收入,4324.0,,5975.0,0.32,5182.0,0.35,19936.0,0.27
其他收入,1858.0,,4678.0,0.25,14661.0,1.0,23562.0,0.32
其他利益及損失淨額,22338.0,,8450.0,0.45,8350.0,0.57,38309.0,0.52
財務成本淨額,96.0,,85.0,0.0,88.0,0.01,375.0,0.01
營業外收入及支出合計,28424.0,,19018.0,1.01,28105.0,1.92,81432.0,1.1
稅前淨利（淨損）,517525.0,,518830.0,27.52,200903.0,13.76,1838974.0,24.92
所得稅費用（利益）合計,117154.0,,282786.0,15.0,66011.0,4.52,626184.0,8.49
繼續營業單位本期淨利（淨損）,400371.0,,236044.0,12.52,134892.0,9.24,1212790.0,16.44
本期淨利（淨損）,400371.0,,236044.0,12.52,134892.0,9.24,1212790.0,16.44
其他綜合損益(淨額),,,,,,,,
國外營運機構財務報表換算之兌換差額,-40910.0,,-38019.0,-2.02,-2600.0,-0.18,11871.0,0.16
後續可能重分類至損益之項目：,-40910.0,,-38019.0,-2.02,-2600.0,-0.18,2374.0,0.03
其他綜合損益（淨額）,-40910.0,,-38019.0,-2.02,-2600.0,-0.18,9497.0,0.13
本期綜合損益總額,359461.0,,198025.0,10.5,132292.0,9.06,-37737.0,-0.51
淨利（損）歸屬於：,,,,,,,-37737.0,-0.51
母公司業主（淨利∕損）,284417.0,,161416.0,8.56,105187.0,7.2,-28240.0,-0.38
非控制權益（淨利∕損）,115954.0,,74628.0,3.96,29705.0,2.03,1184550.0,16.05
母公司業主（綜合損益）,257138.0,,136117.0,7.22,103458.0,7.08,,
非控制權益（綜合損益）,102323.0,,61908.0,3.28,28834.0,1.97,862861.0,11.69
基本每股盈餘,,,,,,,349929.0,4.74
繼續營業單位淨利（淨損）,0.83,,0.47,,0.31,,845618.0,11.46
基本每股盈餘,0.83,,0.47,,0.31,,338932.0,4.59
稀釋每股盈餘,,,,,,,,
繼續營業單位淨利（淨損）,0.83,,0.47,,0.31,,2.52,
稀釋每股盈餘,0.83,,0.47,,0.31,,2.52,
