會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
銷貨收入淨額,6918110.0,95.56,6897649.0,96.22,7193837.0,96.61,28535274.0,96.55
其他營業收入淨額,321768.0,4.44,271120.0,3.78,252533.0,3.39,1018596.0,3.45
營業收入合計,7239878.0,100.0,7168769.0,100.0,7446370.0,100.0,29553870.0,100.0
銷貨成本,5749046.0,79.41,5695219.0,79.44,6071819.0,81.54,23867532.0,80.76
其他營業成本,217682.0,3.01,156846.0,2.19,113577.0,1.53,812573.0,2.75
營業成本合計,5966728.0,82.41,5852065.0,81.63,6185396.0,83.07,24680105.0,83.51
營業毛利（毛損）,1273150.0,17.59,1316704.0,18.37,1260974.0,16.93,4873765.0,16.49
未實現銷貨（損）益,18663.0,0.26,12999.0,0.18,-3309.0,-0.04,2341.0,0.01
營業毛利（毛損）淨額,1254487.0,17.33,1303705.0,18.19,1264283.0,16.98,4871424.0,16.48
營業費用,,,,,,,,
推銷費用,103499.0,1.43,146051.0,2.04,155977.0,2.09,455952.0,1.54
管理費用,264187.0,3.65,191747.0,2.67,234482.0,3.15,878345.0,2.97
研究發展費用,329377.0,4.55,327570.0,4.57,350243.0,4.7,1596701.0,5.4
營業費用合計,697063.0,9.63,665368.0,9.28,740702.0,9.95,2930998.0,9.92
營業利益（損失）,557424.0,7.7,638337.0,8.9,523581.0,7.03,1940426.0,6.57
營業外收入及支出,,,,,,,,
利息收入,24075.0,0.33,28527.0,0.4,33928.0,0.46,117687.0,0.4
其他收入,94021.0,1.3,25084.0,0.35,35142.0,0.47,178391.0,0.6
其他利益及損失淨額,48037.0,0.66,11100.0,0.15,79494.0,1.07,90586.0,0.31
財務成本淨額,1591.0,0.02,2072.0,0.03,2159.0,0.03,7996.0,0.03
預期信用減損損失（利益）,-10421.0,-0.14,-12135.0,-0.17,-12276.0,-0.16,-38662.0,-0.13
採用權益法認列之關聯企業及合資損益之份額淨額,829306.0,11.45,-5853460.0,-81.65,-1149221.0,-15.43,-9466662.0,-32.03
營業外收入及支出合計,1004269.0,13.87,-5778686.0,-80.61,-990540.0,-13.3,-9049332.0,-30.62
稅前淨利（淨損）,1561693.0,21.57,-5140349.0,-71.7,-466959.0,-6.27,-7108906.0,-24.05
所得稅費用（利益）合計,195266.0,2.7,215487.0,3.01,28199.0,0.38,495539.0,1.68
繼續營業單位本期淨利（淨損）,1366427.0,18.87,-5355836.0,-74.71,-495158.0,-6.65,-7604445.0,-25.73
本期淨利（淨損）,1366427.0,18.87,-5355836.0,-74.71,-495158.0,-6.65,-7604445.0,-25.73
其他綜合損益(淨額),,,,,,,,
透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,9070.0,0.13,-5706.0,-0.08,94.0,0.0,255900.0,0.87
避險工具之損益－不重分類至損益,6064.0,0.08,-8485.0,-0.12,10721.0,0.14,8482.0,0.03
採用權益法認列之關聯企業及合資之其他綜合損益之份額-不重分類至損益之項目,10082.0,0.14,-217695.0,-3.04,48052.0,0.65,16026.0,0.05
與不重分類之項目相關之所得稅,1200.0,0.02,-992.0,-0.01,1940.0,0.03,28279.0,0.1
不重分類至損益之項目：,24016.0,0.33,-230894.0,-3.22,56927.0,0.76,54385.0,0.18
國外營運機構財務報表換算之兌換差額,26571.0,0.37,-2870.0,-0.04,24348.0,0.33,254302.0,0.86
採用權益法認列之關聯企業及合資之其他綜合損益之份額-可能重分類至損益之項目,471062.0,6.51,-187257.0,-2.61,126905.0,1.7,33372.0,0.11
後續可能重分類至損益之項目：,497633.0,6.87,-190127.0,-2.65,151253.0,2.03,269820.0,0.91
其他綜合損益（淨額）,521649.0,7.21,-421021.0,-5.87,208180.0,2.8,303192.0,1.03
本期綜合損益總額,1888076.0,26.08,-5776857.0,-80.58,-286978.0,-3.85,557494.0,1.89
淨利（損）歸屬於：,,,,,,,-7046951.0,-23.84
母公司業主（淨利∕損）,1312150.0,18.12,-5411567.0,-75.49,-539958.0,-7.25,,
非控制權益（淨利∕損）,54277.0,0.75,55731.0,0.78,44800.0,0.6,-7757796.0,-26.25
母公司業主（綜合損益）,1751540.0,24.19,-5798303.0,-80.88,-349907.0,-4.7,153351.0,0.52
非控制權益（綜合損益）,136536.0,1.89,21446.0,0.3,62929.0,0.85,-7241868.0,-24.5
基本每股盈餘,,,,,,,194917.0,0.66
繼續營業單位淨利（淨損）,2.41,,-9.92,,-0.99,,,
基本每股盈餘,2.41,,-9.92,,-0.99,,-14.22,
稀釋每股盈餘,,,,,,,,
繼續營業單位淨利（淨損）,2.4,,-9.92,,-0.99,,-14.22,
稀釋每股盈餘,2.4,,-9.92,,-0.99,,,
