會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
營業收入合計,8642027.0,100.0,8974820.0,100.0,8740539.0,100.0,33841197.0,100.0
營業成本合計,6782664.0,78.48,8974820.0,100.0,7516878.0,86.0,28327924.0,83.71
營業毛利（毛損）,1859363.0,21.52,8974820.0,100.0,1223661.0,14.0,5513273.0,16.29
營業毛利（毛損）淨額,1859363.0,21.52,7334240.0,81.72,1223661.0,14.0,5513273.0,16.29
營業費用,,,1640580.0,18.28,,,,
推銷費用,569005.0,6.58,1640580.0,18.28,414331.0,4.74,1679407.0,4.96
管理費用,265183.0,3.07,,,263560.0,3.02,1041939.0,3.08
研究發展費用,85357.0,0.99,426099.0,4.75,101492.0,1.16,392118.0,1.16
預期信用減損損失（利益）,-1993.0,-0.02,261396.0,2.91,-25.0,0.0,-2843.0,-0.01
營業費用合計,917552.0,10.62,99495.0,1.11,779358.0,8.92,3110621.0,9.19
其他收益及費損淨額,,,-36.0,0.0,,,,
其他收益及費損淨額,61369.0,0.71,786954.0,8.77,82040.0,0.94,272318.0,0.8
營業利益（損失）,1003180.0,11.61,,,526343.0,6.02,2674970.0,7.9
營業外收入及支出,,,57720.0,0.64,,,,
利息收入,10463.0,0.12,911346.0,10.15,23508.0,0.27,85130.0,0.25
其他利益及損失淨額,4816.0,0.06,,,78532.0,0.9,101580.0,0.3
財務成本淨額,26092.0,0.3,11028.0,0.12,49602.0,0.57,71818.0,0.21
採用權益法認列之關聯企業及合資損益之份額淨額,113695.0,1.32,22628.0,0.25,61452.0,0.7,175468.0,0.52
營業外收入及支出合計,102882.0,1.19,-10461.0,-0.12,48164.0,0.55,310702.0,0.92
稅前淨利（淨損）,1106062.0,12.8,32610.0,0.36,138354.0,1.58,393762.0,1.16
所得稅費用（利益）合計,309059.0,3.58,208351.0,2.32,664697.0,7.6,3068732.0,9.07
繼續營業單位本期淨利（淨損）,797003.0,9.22,198936.0,2.22,221061.0,2.53,946491.0,2.8
本期淨利（淨損）,797003.0,9.22,1110282.0,12.37,443636.0,5.08,2122241.0,6.27
其他綜合損益(淨額),,,280600.0,3.13,443636.0,5.08,2122241.0,6.27
透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,-36578.0,-0.42,829682.0,9.24,,,,
與不重分類之項目相關之所得稅,-7697.0,-0.09,829682.0,9.24,-106327.0,-1.22,51983.0,0.15
不重分類至損益之項目：,-28881.0,-0.33,,,-2708.0,-0.03,-43451.0,-0.13
國外營運機構財務報表換算之兌換差額,654610.0,7.57,-115114.0,-1.28,-103619.0,-1.19,-473.0,0.0
採用權益法認列之關聯企業及合資之其他綜合損益之份額-可能重分類至損益之項目,-28360.0,-0.33,-7064.0,-0.08,656355.0,7.51,9005.0,0.03
可能重分類至損益之其他項目,0.0,0.0,-108050.0,-1.2,-102681.0,-1.17,830598.0,2.45
與可能重分類之項目相關之所得稅,0.0,0.0,150689.0,1.68,553674.0,6.33,-119696.0,-0.35
後續可能重分類至損益之項目：,626250.0,7.25,-121736.0,-1.36,450055.0,5.15,710902.0,2.1
其他綜合損益（淨額）,597369.0,6.91,0.0,0.0,893691.0,10.22,719907.0,2.13
本期綜合損益總額,1394372.0,16.13,0.0,0.0,,,2842148.0,8.4
淨利（損）歸屬於：,,,28953.0,0.32,393483.0,4.5,,
母公司業主（淨利∕損）,652160.0,7.55,-79097.0,-0.88,50153.0,0.57,1782763.0,5.27
非控制權益（淨利∕損）,144843.0,1.68,750585.0,8.36,842044.0,9.63,339478.0,1.0
母公司業主（綜合損益）,1167795.0,13.51,,,51647.0,0.59,2481304.0,7.33
非控制權益（綜合損益）,226577.0,2.62,748675.0,8.34,,,360844.0,1.07
基本每股盈餘,,,81007.0,0.9,0.47,,,
繼續營業單位淨利（淨損）,0.79,,704719.0,7.85,0.47,,2.16,
基本每股盈餘,0.79,,45866.0,0.51,,,,
稀釋每股盈餘,,,,,0.47,,2.14,
繼續營業單位淨利（淨損）,0.79,,0.91,,0.47,,,
稀釋每股盈餘,0.79,,0.91,,,,,
