會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
營業收入合計,13038960.0,,16028285.0,100.0,15037038.0,100.0,60946190.0,100.0
營業成本合計,12040729.0,,13435994.0,83.83,12965789.0,86.23,52358957.0,85.91
營業毛利（毛損）,998231.0,,2592291.0,16.17,2071249.0,13.77,8587233.0,14.09
未實現銷貨（損）益,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
已實現銷貨（損）益,201.0,,449.0,0.0,30.0,0.0,1041.0,0.0
營業毛利（毛損）淨額,998432.0,,2592740.0,16.18,2071279.0,13.77,8588274.0,14.09
營業費用,,,,,,,,
營業費用合計,592180.0,,624642.0,3.9,591349.0,3.93,2355226.0,3.86
營業利益（損失）,406252.0,,1968098.0,12.28,1479930.0,9.84,6233048.0,10.23
營業外收入及支出,,,,,,,,
其他收入,375195.0,,531606.0,3.32,92736.0,0.62,1058684.0,1.74
其他利益及損失淨額,-24603.0,,-772378.0,-4.82,-185201.0,-1.23,-526644.0,-0.86
財務成本淨額,418599.0,,397161.0,2.48,383638.0,2.55,1638218.0,2.69
採用權益法認列之關聯企業及合資損益之份額淨額,-55695.0,,333391.0,2.08,374679.0,2.49,1349719.0,2.21
營業外收入及支出合計,-123702.0,,-304542.0,-1.9,-101424.0,-0.67,243541.0,0.4
稅前淨利（淨損）,282550.0,,1663556.0,10.38,1378506.0,9.17,6476589.0,10.63
所得稅費用（利益）合計,88091.0,,326198.0,2.04,208343.0,1.39,1793292.0,2.94
繼續營業單位本期淨利（淨損）,194459.0,,1337358.0,8.34,1170163.0,7.78,4683297.0,7.68
本期淨利（淨損）,194459.0,,1337358.0,8.34,1170163.0,7.78,4683297.0,7.68
不重分類至損益之項目：,,,,,,,,
確定福利計畫之再衡量數,0.0,,0.0,0.0,0.0,0.0,-59867.0,-0.1
採用權益法認列之關聯企業及合資之其他綜合損益之份額-不重分類至損益之項目,0.0,,0.0,0.0,0.0,0.0,-140079.0,-0.23
後續可能重分類至損益之項目：,,,,,,,,
國外營運機構財務報表換算之兌換差額,-707947.0,,-1076459.0,-6.72,-1709513.0,-11.37,-4016914.0,-6.59
備供出售金融資產未實現評價損益,-7003495.0,,-1016370.0,-6.34,27393.0,0.18,-7989160.0,-13.11
現金流量避險中屬有效避險部分之避險工具利益(損失),0.0,,0.0,0.0,0.0,0.0,0.0,0.0
採用權益法認列關聯企業及合資之其他綜合損益之份額-可能重分類至損益之項目,-1224918.0,,-497026.0,-3.1,-840127.0,-5.59,-2482376.0,-4.07
其他綜合損益（淨額）,-8936360.0,,-2589855.0,-16.16,-2522247.0,-16.77,-14688396.0,-24.1
本期綜合損益總額,-8741901.0,,-1252497.0,-7.81,-1352084.0,-8.99,-10005099.0,-16.42
母公司業主（淨利／損）,199130.0,,1205901.0,7.52,936584.0,6.23,3945769.0,6.47
非控制權益（淨利／損）,-4671.0,,131457.0,0.82,233579.0,1.55,737528.0,1.21
母公司業主（綜合損益）,-8505796.0,,-1059823.0,-6.61,-1083282.0,-7.2,-9550011.0,-15.67
非控制權益（綜合損益）,-236105.0,,-192674.0,-1.2,-268802.0,-1.79,-455088.0,-0.75
基本每股盈餘,,,,,,,,
繼續營業單位淨利（淨損）,0.06,,0.38,,0.3,,1.26,
基本每股盈餘,0.06,,0.38,,0.3,,1.26,
稀釋每股盈餘,,,,,,,,
繼續營業單位淨利（淨損）,0.06,,0.38,,0.3,,1.24,
稀釋每股盈餘,0.06,,0.38,,0.3,,1.24,
