會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
營業收入合計,12363833.0,100.0,13184770.0,100.0,11694502.0,100.0,49014100.0,100.0
營業成本合計,9618361.0,77.79,10286159.0,78.02,9570834.0,81.84,38851315.0,79.27
營業毛利（毛損）,2745472.0,22.21,2898611.0,21.98,2123668.0,18.16,10162785.0,20.73
營業毛利（毛損）淨額,2745472.0,22.21,2898611.0,21.98,2123668.0,18.16,10162785.0,20.73
營業費用,,,,,,,,
推銷費用,736121.0,5.95,827442.0,6.28,716784.0,6.13,3022867.0,6.17
管理費用,559556.0,4.53,563292.0,4.27,507051.0,4.34,2187867.0,4.46
研究發展費用,384352.0,3.11,396287.0,3.01,387255.0,3.31,1647930.0,3.36
預期信用減損損失（利益）,-5702.0,-0.05,4720.0,0.04,15217.0,0.13,27276.0,0.06
營業費用合計,1674327.0,13.54,1791741.0,13.59,1626307.0,13.91,6885940.0,14.05
營業利益（損失）,1071145.0,8.66,1106870.0,8.4,497361.0,4.25,3276845.0,6.69
營業外收入及支出,,,,,,,,
利息收入,18351.0,0.15,25749.0,0.2,29646.0,0.25,105782.0,0.22
其他收入,46439.0,0.38,68497.0,0.52,162881.0,1.39,363473.0,0.74
其他利益及損失淨額,6152.0,0.05,-14809.0,-0.11,27770.0,0.24,-45156.0,-0.09
除列按攤銷後成本衡量金融資產淨損益,-2887.0,-0.02,-2347.0,-0.02,-2389.0,-0.02,-10699.0,-0.02
財務成本淨額,71866.0,0.58,80068.0,0.61,100121.0,0.86,358983.0,0.73
採用權益法認列之關聯企業及合資損益之份額淨額,69758.0,0.56,52119.0,0.4,21221.0,0.18,183655.0,0.37
營業外收入及支出合計,65947.0,0.53,49141.0,0.37,139008.0,1.19,238072.0,0.49
稅前淨利（淨損）,1137092.0,9.2,1156011.0,8.77,636369.0,5.44,3514917.0,7.17
所得稅費用（利益）合計,245280.0,1.98,256728.0,1.95,154294.0,1.32,895436.0,1.83
繼續營業單位本期淨利（淨損）,891812.0,7.21,899283.0,6.82,482075.0,4.12,2619481.0,5.34
本期淨利（淨損）,891812.0,7.21,899283.0,6.82,482075.0,4.12,2619481.0,5.34
其他綜合損益(淨額),,,,,,,,
透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,52978.0,0.43,-146673.0,-1.11,-198525.0,-1.7,215516.0,0.44
與不重分類之項目相關之所得稅,-3375.0,-0.03,2056.0,0.02,353.0,0.0,-236069.0,-0.48
不重分類至損益之項目：,56353.0,0.46,-148729.0,-1.13,-198878.0,-1.7,4645.0,0.01
國外營運機構財務報表換算之兌換差額,968476.0,7.83,-544669.0,-4.13,378154.0,3.23,49872.0,0.1
採用權益法認列之關聯企業及合資之其他綜合損益之份額-可能重分類至損益之項目,58120.0,0.47,-15411.0,-0.12,26883.0,0.23,-65780.0,-0.13
後續可能重分類至損益之項目：,1026596.0,8.3,-560080.0,-4.25,405037.0,3.46,399619.0,0.82
其他綜合損益（淨額）,1082949.0,8.76,-708809.0,-5.38,206159.0,1.76,40757.0,0.08
本期綜合損益總額,1974761.0,15.97,190474.0,1.44,688234.0,5.89,440376.0,0.9
淨利（損）歸屬於：,,,,,,,374596.0,0.76
母公司業主（淨利∕損）,888502.0,7.19,891011.0,6.76,487786.0,4.17,2994077.0,6.11
非控制權益（淨利∕損）,3310.0,0.03,8272.0,0.06,-5711.0,-0.05,,
母公司業主（綜合損益）,1958521.0,15.84,198836.0,1.51,704612.0,6.03,2617592.0,5.34
非控制權益（綜合損益）,16240.0,0.13,-8362.0,-0.06,-16378.0,-0.14,1889.0,0.0
基本每股盈餘,,,,,,,2998649.0,6.12
繼續營業單位淨利（淨損）,0.72,,0.72,,0.41,,-4572.0,-0.01
基本每股盈餘,0.72,,0.72,,0.41,,,
稀釋每股盈餘,,,,,,,2.15,
繼續營業單位淨利（淨損）,0.71,,0.72,,0.41,,2.15,
稀釋每股盈餘,0.71,,0.72,,0.41,,,
