會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
營業收入合計,25356328.0,,31367158.0,100.0,30838392.0,100.0,122783014.0,100.0
營業成本合計,18868464.0,,22043706.0,70.28,21119053.0,68.48,86872759.0,70.75
營業毛利（毛損）,6487864.0,,9323452.0,29.72,9719339.0,31.52,35910255.0,29.25
營業毛利（毛損）淨額,6487864.0,,9323452.0,29.72,9719339.0,31.52,35910255.0,29.25
營業費用,,,,,,,,
推銷費用,214283.0,,262630.0,0.84,248508.0,0.81,1013114.0,0.83
管理費用,1229682.0,,1306396.0,4.16,1343731.0,4.36,4699672.0,3.83
研究發展費用,10937.0,,9955.0,0.03,10191.0,0.03,40748.0,0.03
營業費用合計,1454902.0,,1578981.0,5.03,1602430.0,5.2,5753534.0,4.69
營業利益（損失）,5032962.0,,7744471.0,24.69,8116909.0,26.32,30156721.0,24.56
營業外收入及支出,,,,,,,,
其他收入,594045.0,,1305104.0,4.16,1043381.0,3.38,3520831.0,2.87
其他利益及損失淨額,64218.0,,100525.0,0.32,-285466.0,-0.93,-1354403.0,-1.1
財務成本淨額,535879.0,,551006.0,1.76,572041.0,1.85,2199118.0,1.79
採用權益法認列之關聯企業及合資損益之份額淨額,448149.0,,735858.0,2.35,618128.0,2.0,2509388.0,2.04
營業外收入及支出合計,570533.0,,1590481.0,5.07,804002.0,2.61,2476698.0,2.02
稅前淨利（淨損）,5603495.0,,9334952.0,29.76,8920911.0,28.93,32633419.0,26.58
所得稅費用（利益）合計,1373525.0,,1704136.0,5.43,1876501.0,6.08,7178329.0,5.85
繼續營業單位本期淨利（淨損）,4229970.0,,7630816.0,24.33,7044410.0,22.84,25455090.0,20.73
本期淨利（淨損）,4229970.0,,7630816.0,24.33,7044410.0,22.84,25455090.0,20.73
其他綜合損益(淨額),,,,,,,,
透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,5870606.0,,1078860.0,3.44,-873355.0,-2.83,402890.0,0.33
採用權益法認列之關聯企業及合資之其他綜合損益之份額-不重分類至損益之項目,126904.0,,-2318.0,-0.01,1145.0,0.0,11208989.0,9.13
與不重分類之項目相關之所得稅,0.0,,102204.0,0.33,-101400.0,-0.33,163201.0,0.13
不重分類至損益之項目：,5997510.0,,0.0,0.0,0.0,0.0,80567.0,0.07
國外營運機構財務報表換算之兌換差額,3242657.0,,1178746.0,3.76,-973610.0,-3.16,11694513.0,9.52
採用權益法認列之關聯企業及合資之其他綜合損益之份額-可能重分類至損益之項目,-640040.0,,-1786596.0,-5.7,-5165883.0,-16.75,-4792103.0,-3.9
與可能重分類之項目相關之所得稅,0.0,,460317.0,1.47,-1077296.0,-3.49,-1877651.0,-1.53
後續可能重分類至損益之項目：,2602617.0,,0.0,0.0,0.0,0.0,0.0,0.0
其他綜合損益（淨額）,8600127.0,,-1326279.0,-4.23,-6243179.0,-20.24,-6669754.0,-5.43
本期綜合損益總額,12830097.0,,-147533.0,-0.47,-7216789.0,-23.4,5024759.0,4.09
淨利（損）歸屬於：,,,7483283.0,23.86,-172379.0,-0.56,30479849.0,24.82
母公司業主（淨利∕損）,3951920.0,,,,,,,
非控制權益（淨利∕損）,278050.0,,7230057.0,23.05,6537547.0,21.2,24211081.0,19.72
母公司業主（綜合損益）,12470174.0,,400759.0,1.28,506863.0,1.64,1244009.0,1.01
非控制權益（綜合損益）,359923.0,,7071788.0,22.55,-640276.0,-2.08,29178084.0,23.76
基本每股盈餘,,,411495.0,1.31,467897.0,1.52,1301765.0,1.06
繼續營業單位淨利（淨損）,0.77,,,,,,,
基本每股盈餘,0.77,,1.41,,1.2,,4.43,
稀釋每股盈餘,,,1.41,,1.2,,4.43,
繼續營業單位淨利（淨損）,0.77,,,,,,,
稀釋每股盈餘,0.77,,1.35,,1.14,,4.25,
