會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,45301.0,95881.0,211627.0,284589.0
本期稅前淨利（淨損）,45301.0,95881.0,211627.0,284589.0
折舊費用,3339.0,6817.0,10451.0,14318.0
攤銷費用,4.0,7.0,29.0,87.0
利息費用,-265.0,-600.0,9.0,34.0
利息收入,-45651.0,-82051.0,-1001.0,-1923.0
股利收入,0.0,0.0,-8807.0,-8807.0
採用權益法認列之關聯企業及合資損失（利益）之份額,-42573.0,0.0,-190010.0,-286061.0
處分及報廢不動產、廠房及設備損失（利益）,15336.0,-75827.0,0.0,0.0
處分投資損失（利益）,-3976.0,15839.0,0.0,0.0
收益費損項目合計,-39.0,4693.0,-189329.0,-282352.0
應收票據（增加）減少,1434.0,-65.0,31185.0,40129.0
應收帳款（增加）減少,17269.0,-45802.0,21003.0,24877.0
其他應收款（增加）減少,-22540.0,3274.0,765.0,3014.0
存貨（增加）減少,7484.0,-22061.0,-45687.0,-2338.0
其他流動資產（增加）減少,0.0,495.0,2213.0,-4120.0
與營業活動相關之資產之淨變動合計,-2644.0,841.0,9479.0,61562.0
應付票據增加（減少）,1068.0,-2201.0,0.0,-206.0
應付帳款增加（減少）,-5884.0,-897.0,797.0,-3141.0
其他應付款增加（減少）,326.0,166.0,-3622.0,7458.0
其他流動負債增加（減少）,-191.0,-415.0,9343.0,-2.0
淨確定福利負債增加(減少),-7325.0,-2011.0,100.0,-828.0
與營業活動相關之負債之淨變動合計,159.0,-24072.0,-627.0,3281.0
與營業活動相關之資產及負債之淨變動合計,-42414.0,-99899.0,5991.0,64843.0
調整項目合計,2887.0,-4018.0,15470.0,-217509.0
營運產生之現金流入（流出）,273.0,547.0,-173859.0,67080.0
收取之利息,-16.0,0.0,37768.0,1868.0
收取之股利,3144.0,-2894.0,1078.0,44739.0
退還（支付）之所得稅,,-6365.0,44741.0,-2950.0
營業活動之淨現金流入（流出）,-10824.0,,-2911.0,110737.0
投資活動之現金流量,-64705.0,-11914.0,80676.0,
取得透過其他綜合損益按公允價值衡量之金融資產,14640.0,-94705.0,,-11914.0
取得按攤銷後成本衡量之金融資產,-605.0,49640.0,-11914.0,-79743.0
處分按攤銷後成本衡量之金融資產,0.0,0.0,-79743.0,84140.0
取得採用權益法之投資,0.0,-2803.0,84140.0,-13182.0
處分採用權益法之投資,349.0,0.0,0.0,0.0
取得不動產、廠房及設備,-1102.0,0.0,-5434.0,-6595.0
處分不動產、廠房及設備,-62247.0,766.0,0.0,0.0
存出保證金增加,,-3336.0,-198.0,-198.0
存出保證金減少,-59103.0,-62352.0,1197.0,1477.0
其他非流動資產增加,231821.0,,-430.0,-430.0
預付設備款增加,172718.0,-68717.0,-4543.0,-4543.0
投資活動之淨現金流入（流出）,172718.0,231821.0,-16925.0,-30988.0
