會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,1202.0,96.0,-4561.0,-14490.0
本期稅前淨利（淨損）,1202.0,96.0,-4561.0,-14490.0
折舊費用,4823.0,9972.0,15110.0,20277.0
利息費用,882.0,1469.0,2556.0,3663.0
利息收入,-15.0,-29.0,-44.0,-132.0
股利收入,101.0,162.0,-1730.0,-1730.0
採用權益法認列之關聯企業及合資損失（利益）之份額,1085.0,0.0,224.0,286.0
處分及報廢不動產、廠房及設備損失（利益）,6876.0,626.0,0.0,0.0
非金融資產減損迴轉利益,-31157.0,12200.0,-368.0,-96.0
未實現外幣兌換損失（利益）,13980.0,-15316.0,15748.0,-540.0
收益費損項目合計,100.0,22770.0,-2005.0,21728.0
應收票據（增加）減少,-3331.0,99.0,32692.0,-11404.0
應收帳款（增加）減少,-17127.0,-74160.0,-18.0,50064.0
其他應收款（增加）減少,-127.0,-7635.0,-66928.0,0.0
存貨（增加）減少,80.0,-75.0,-9157.0,-19156.0
預付款項（增加）減少,-37582.0,161.0,-93.0,5666.0
其他流動資產（增加）減少,2466.0,-74156.0,241.0,-52.0
其他營業資產（增加）減少,4203.0,-2324.0,-45268.0,221.0
與營業活動相關之資產之淨變動合計,-9932.0,-1587.0,-3584.0,25339.0
應付票據增加（減少）,258.0,-9612.0,-3047.0,-4981.0
應付票據－關係人增加（減少）,-3005.0,231.0,-7034.0,-3591.0
其他應付款增加（減少）,-40587.0,-13292.0,28.0,-5600.0
其他流動負債增加（減少）,-33711.0,-87448.0,-13637.0,28.0
與營業活動相關之負債之淨變動合計,-32509.0,-75248.0,-58905.0,-14144.0
與營業活動相關之資產及負債之淨變動合計,15.0,-75152.0,-43157.0,11195.0
調整項目合計,-618.0,29.0,-47718.0,32923.0
營運產生之現金流入（流出）,-1.0,-1427.0,44.0,18433.0
收取之利息,-33113.0,-1887.0,1730.0,132.0
收取之股利,,-78437.0,-2479.0,1730.0
支付之利息,-31667.0,,-3878.0,-3673.0
退還（支付）之所得稅,0.0,-41118.0,-52301.0,-3880.0
營業活動之淨現金流入（流出）,20266.0,0.0,,12742.0
投資活動之現金流量,-11401.0,0.0,-41886.0,
取得不動產、廠房及設備,,0.0,0.0,-42716.0
處分不動產、廠房及設備,41697.0,28772.0,0.0,0.0
存出保證金增加,130000.0,-12346.0,28597.0,0.0
預付設備款增加,-130000.0,,-13289.0,29042.0
投資活動之淨現金流入（流出）,-121.0,124515.0,,-13674.0
籌資活動之現金流量,41576.0,0.0,127735.0,
短期借款增加,162.0,345000.0,0.0,74523.0
應付短期票券增加,-2776.0,-345000.0,495000.0,655000.0
應付短期票券減少,57646.0,-249.0,-510000.0,-690000.0
租賃本金償還,54870.0,124266.0,-387.0,-526.0
發放現金股利,54870.0,-410.0,-16139.0,-16139.0
