會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
營業收入合計,778217.0,100.0,847795.0,100.0,690999.0,100.0,3045728.0,100.0
營業成本合計,638313.0,82.02,682322.0,80.48,565679.0,81.86,2442310.0,80.19
營業毛利（毛損）,139904.0,17.98,165473.0,19.52,125320.0,18.14,603418.0,19.81
營業毛利（毛損）淨額,139904.0,17.98,165473.0,19.52,125320.0,18.14,603418.0,19.81
營業費用,,,,,,,,
推銷費用,18439.0,2.37,23403.0,2.76,19706.0,2.85,83257.0,2.73
管理費用,29070.0,3.74,35532.0,4.19,33398.0,4.83,137009.0,4.5
研究發展費用,3543.0,0.46,4290.0,0.51,3783.0,0.55,15438.0,0.51
預期信用減損損失（利益）,-355.0,-0.05,9809.0,1.16,731.0,0.11,11422.0,0.38
營業費用合計,50697.0,6.51,73034.0,8.61,57618.0,8.34,247126.0,8.11
營業利益（損失）,89207.0,11.46,92439.0,10.9,67702.0,9.8,356292.0,11.7
營業外收入及支出,,,,,,,,
利息收入,1727.0,0.22,2152.0,0.25,2132.0,0.31,9326.0,0.31
其他收入,443.0,0.06,242.0,0.03,528.0,0.08,1690.0,0.06
其他利益及損失淨額,6498.0,0.83,12817.0,1.51,19412.0,2.81,31639.0,1.04
財務成本淨額,2568.0,0.33,3462.0,0.41,5654.0,0.82,19571.0,0.64
營業外收入及支出合計,6100.0,0.78,11749.0,1.39,16418.0,2.38,23084.0,0.76
稅前淨利（淨損）,95307.0,12.25,104188.0,12.29,84120.0,12.17,379376.0,12.46
所得稅費用（利益）合計,20341.0,2.61,20990.0,2.48,13319.0,1.93,79177.0,2.6
繼續營業單位本期淨利（淨損）,74966.0,9.63,83198.0,9.81,70801.0,10.25,300199.0,9.86
本期淨利（淨損）,74966.0,9.63,83198.0,9.81,70801.0,10.25,300199.0,9.86
其他綜合損益(淨額),,,,,,,,
不重分類至損益之其他項目,45192.0,5.81,51030.0,6.02,82583.0,11.95,143077.0,4.7
不重分類至損益之項目：,45192.0,5.81,51030.0,6.02,82583.0,11.95,143077.0,4.7
國外營運機構財務報表換算之兌換差額,-8928.0,-1.15,-30662.0,-3.62,-41229.0,-5.97,-76078.0,-2.5
後續可能重分類至損益之項目：,-8928.0,-1.15,-30662.0,-3.62,-41229.0,-5.97,-76078.0,-2.5
其他綜合損益（淨額）,36264.0,4.66,20368.0,2.4,41354.0,5.98,66999.0,2.2
本期綜合損益總額,111230.0,14.29,103566.0,12.22,112155.0,16.23,367198.0,12.06
淨利（損）歸屬於：,,,,,,,,
母公司業主（淨利∕損）,74966.0,9.63,83198.0,9.81,70801.0,10.25,300199.0,9.86
母公司業主（綜合損益）,111230.0,14.29,103566.0,12.22,112155.0,16.23,367198.0,12.06
基本每股盈餘,,,,,,,,
繼續營業單位淨利（淨損）,1.49,,1.65,,1.4,,5.95,
基本每股盈餘,1.49,,1.65,,1.4,,5.95,
稀釋每股盈餘,,,,,,,,
繼續營業單位淨利（淨損）,1.48,,1.55,,1.19,,5.71,
稀釋每股盈餘,1.48,,1.55,,1.19,,5.71,
