會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
營業收入合計,3046421.0,100.0,3001136.0,100.0,2758168.0,100.0,11345083.0,100.0
營業成本合計,2138748.0,70.21,2112054.0,70.38,2758168.0,100.0,11345083.0,100.0
營業毛利（毛損）,907673.0,29.79,889082.0,29.62,1926585.0,69.85,7964469.0,70.2
營業毛利（毛損）淨額,907673.0,29.79,889082.0,29.62,831583.0,30.15,3380614.0,29.8
營業費用,,,,,831583.0,30.15,3380614.0,29.8
推銷費用,118583.0,3.89,110274.0,3.67,,,,
管理費用,158446.0,5.2,136424.0,4.55,113342.0,4.11,446310.0,3.93
研究發展費用,61154.0,2.01,63617.0,2.12,134674.0,4.88,580517.0,5.12
預期信用減損損失（利益）,-301.0,-0.01,391.0,0.01,69063.0,2.5,260878.0,2.3
營業費用合計,337882.0,11.09,310706.0,10.35,-2560.0,-0.09,-3501.0,-0.03
營業利益（損失）,569791.0,18.7,578376.0,19.27,314519.0,11.4,1284204.0,11.32
營業外收入及支出,,,,,517064.0,18.75,2096410.0,18.48
利息收入,114.0,0.0,172.0,0.01,,,,
其他收入,9608.0,0.32,11139.0,0.37,164.0,0.01,1416.0,0.01
其他利益及損失淨額,4595.0,0.15,-9193.0,-0.31,21471.0,0.78,54590.0,0.48
財務成本淨額,601.0,0.02,596.0,0.02,3944.0,0.14,3454.0,0.03
採用權益法認列之關聯企業及合資損益之份額淨額,15845.0,0.52,23932.0,0.8,924.0,0.03,3307.0,0.03
營業外收入及支出合計,29561.0,0.97,25454.0,0.85,41453.0,1.5,94632.0,0.83
稅前淨利（淨損）,599352.0,19.67,603830.0,20.12,66108.0,2.4,150785.0,1.33
所得稅費用（利益）合計,118641.0,3.89,117749.0,3.92,583172.0,21.14,2247195.0,19.81
繼續營業單位本期淨利（淨損）,480711.0,15.78,486081.0,16.2,108351.0,3.93,421878.0,3.72
本期淨利（淨損）,480711.0,15.78,486081.0,16.2,474821.0,17.22,1825317.0,16.09
其他綜合損益(淨額),,,,,474821.0,17.22,1825317.0,16.09
透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,12491.0,0.41,16853.0,0.56,,,,
不重分類至損益之項目：,12491.0,0.41,16853.0,0.56,-22705.0,-0.82,16851.0,0.15
國外營運機構財務報表換算之兌換差額,19929.0,0.65,-6056.0,-0.2,-22705.0,-0.82,-10493.0,-0.09
採用權益法認列之關聯企業及合資之其他綜合損益之份額-可能重分類至損益之項目,14052.0,0.46,-925.0,-0.03,8061.0,0.29,201.0,0.0
與可能重分類之項目相關之所得稅,3986.0,0.13,-1211.0,-0.04,10108.0,0.37,3370.0,0.03
後續可能重分類至損益之項目：,29995.0,0.98,-5770.0,-0.19,1612.0,0.06,3189.0,0.03
其他綜合損益（淨額）,42486.0,1.39,11083.0,0.37,16557.0,0.6,12611.0,0.11
本期綜合損益總額,523197.0,17.17,497164.0,16.57,-6148.0,-0.22,15846.0,0.14
淨利（損）歸屬於：,,,,,468673.0,16.99,2522.0,0.02
母公司業主（淨利∕損）,480711.0,15.78,486081.0,16.2,,,25935.0,0.23
非控制權益（淨利∕損）,0.0,0.0,0.0,0.0,474821.0,17.22,29124.0,0.26
母公司業主（綜合損益）,523197.0,17.17,497164.0,16.57,0.0,0.0,1854441.0,16.35
非控制權益（綜合損益）,0.0,0.0,0.0,0.0,468673.0,16.99,,
基本每股盈餘,,,,,0.0,0.0,1825317.0,16.09
繼續營業單位淨利（淨損）,2.4,,1.94,,,,1854441.0,16.35
基本每股盈餘,2.4,,,,1.9,,,
稀釋每股盈餘,,,1.94,,,,7.3,
繼續營業單位淨利（淨損）,2.39,,,,1.89,,7.3,
稀釋每股盈餘,2.39,,,,,,,
